timestamp_iso,gpu_util_percent,memory_used_MiB,memory_total_MiB
2026-08-25T02:12:54+08:00,8, 452, 32768
2026-08-25T02:13:04+08:00,8, 452, 32768
2026-08-25T02:13:14+08:00,8, 452, 32768
2026-08-25T02:13:24+08:00,8, 452, 32768
2026-08-25T02:13:34+08:00,8, 452, 32768
2026-08-25T02:13:44+08:00,8, 452, 32768
2026-08-25T02:13:54+08:00,8, 452, 32768
2026-08-25T02:14:04+08:00,7, 452, 32768
2026-08-25T02:14:14+08:00,9, 452, 32768
2026-08-25T02:14:24+08:00,8, 452, 32768
2026-08-25T02:14:34+08:00,7, 452, 32768
2026-08-25T02:14:44+08:00,7, 452, 32768
2026-08-25T02:14:54+08:00,8, 452, 32768
2026-08-25T02:15:04+08:00,7, 452, 32768
2026-08-25T02:15:14+08:00,8, 452, 32768
2026-08-25T02:15:24+08:00,8, 452, 32768
2026-08-25T02:15:34+08:00,8, 452, 32768
2026-08-25T02:15:44+08:00,8, 452, 32768
2026-08-25T02:15:54+08:00,8, 452, 32768
2026-08-25T02:16:04+08:00,8, 452, 32768
2026-08-25T02:16:14+08:00,8, 452, 32768
2026-08-25T02:16:24+08:00,8, 452, 32768
2026-08-25T02:16:34+08:00,9, 452, 32768
2026-08-25T02:16:44+08:00,7, 452, 32768
2026-08-25T02:16:54+08:00,10, 452, 32768
2026-08-25T02:17:04+08:00,8, 452, 32768
2026-08-25T02:17:14+08:00,7, 452, 32768
2026-08-25T02:17:24+08:00,9, 452, 32768
2026-08-25T02:17:34+08:00,7, 452, 32768
2026-08-25T02:17:44+08:00,7, 452, 32768
2026-08-25T02:17:54+08:00,7, 452, 32768
2026-08-25T02:18:04+08:00,7, 452, 32768
2026-08-25T02:18:14+08:00,9, 452, 32768
2026-08-25T02:18:24+08:00,8, 452, 32768
2026-08-25T02:18:35+08:00,8, 452, 32768
2026-08-25T02:18:45+08:00,8, 452, 32768
2026-08-25T02:18:55+08:00,8, 452, 32768
2026-08-25T02:19:05+08:00,8, 452, 32768
2026-08-25T02:19:15+08:00,7, 452, 32768
2026-08-25T02:19:25+08:00,8, 452, 32768
2026-08-25T02:19:35+08:00,8, 452, 32768
2026-08-25T02:19:45+08:00,8, 452, 32768
2026-08-25T02:19:55+08:00,7, 452, 32768
2026-08-25T02:20:05+08:00,8, 452, 32768
2026-08-25T02:20:15+08:00,7, 452, 32768
2026-08-25T02:20:25+08:00,8, 452, 32768
2026-08-25T02:20:35+08:00,7, 452, 32768
2026-08-25T02:20:45+08:00,7, 452, 32768
2026-08-25T02:20:55+08:00,8, 452, 32768
2026-08-25T02:21:05+08:00,7, 452, 32768
2026-08-25T02:21:15+08:00,7, 452, 32768
2026-08-25T02:21:25+08:00,7, 452, 32768
2026-08-25T02:21:35+08:00,9, 452, 32768
2026-08-25T02:21:45+08:00,8, 452, 32768
2026-08-25T02:21:55+08:00,9, 452, 32768
2026-08-25T02:22:05+08:00,8, 452, 32768
2026-08-25T02:22:15+08:00,6, 452, 32768
2026-08-25T02:22:25+08:00,6, 452, 32768
2026-08-25T02:22:35+08:00,8, 452, 32768
2026-08-25T02:22:45+08:00,9, 452, 32768
2026-08-25T02:22:55+08:00,7, 452, 32768
2026-08-25T02:23:05+08:00,9, 452, 32768
2026-08-25T02:23:15+08:00,8, 452, 32768
2026-08-25T02:23:25+08:00,8, 452, 32768
2026-08-25T02:23:35+08:00,7, 452, 32768
2026-08-25T02:23:46+08:00,8, 452, 32768
2026-08-25T02:23:56+08:00,6, 452, 32768
2026-08-25T02:24:06+08:00,6, 452, 32768
2026-08-25T02:24:16+08:00,8, 452, 32768
2026-08-25T02:24:26+08:00,8, 452, 32768
2026-08-25T02:24:36+08:00,9, 452, 32768
2026-08-25T02:24:46+08:00,8, 452, 32768
2026-08-25T02:24:56+08:00,9, 452, 32768
2026-08-25T02:25:06+08:00,6, 452, 32768
2026-08-25T02:25:16+08:00,8, 452, 32768
2026-08-25T02:25:26+08:00,9, 452, 32768
2026-08-25T02:25:36+08:00,8, 452, 32768
