timestamp_iso,gpu_util_percent,memory_used_MiB,memory_total_MiB
2026-08-25T03:08:27+08:00,0, 5, 32768
2026-08-25T03:08:37+08:00,0, 314, 32768
2026-08-25T03:08:47+08:00,0, 450, 32768
2026-08-25T03:08:57+08:00,12, 450, 32768
2026-08-25T03:09:07+08:00,9, 450, 32768
2026-08-25T03:09:17+08:00,12, 452, 32768
2026-08-25T03:09:27+08:00,8, 452, 32768
2026-08-25T03:09:37+08:00,12, 452, 32768
2026-08-25T03:09:47+08:00,12, 452, 32768
2026-08-25T03:09:57+08:00,12, 452, 32768
2026-08-25T03:10:08+08:00,8, 452, 32768
2026-08-25T03:10:18+08:00,7, 452, 32768
2026-08-25T03:10:28+08:00,10, 452, 32768
2026-08-25T03:10:38+08:00,9, 452, 32768
2026-08-25T03:10:48+08:00,12, 452, 32768
2026-08-25T03:10:58+08:00,10, 452, 32768
2026-08-25T03:11:08+08:00,8, 452, 32768
2026-08-25T03:11:18+08:00,10, 452, 32768
2026-08-25T03:11:28+08:00,12, 452, 32768
2026-08-25T03:11:38+08:00,12, 452, 32768
2026-08-25T03:11:49+08:00,11, 452, 32768
2026-08-25T03:11:59+08:00,11, 452, 32768
2026-08-25T03:12:09+08:00,11, 452, 32768
2026-08-25T03:12:19+08:00,6, 452, 32768
2026-08-25T03:12:29+08:00,11, 452, 32768
2026-08-25T03:12:39+08:00,12, 452, 32768
2026-08-25T03:12:49+08:00,12, 452, 32768
2026-08-25T03:12:59+08:00,12, 452, 32768
2026-08-25T03:13:09+08:00,8, 452, 32768
2026-08-25T03:13:19+08:00,11, 452, 32768
2026-08-25T03:13:29+08:00,12, 452, 32768
2026-08-25T03:13:39+08:00,11, 452, 32768
2026-08-25T03:13:49+08:00,13, 452, 32768
2026-08-25T03:13:59+08:00,12, 452, 32768
2026-08-25T03:14:10+08:00,11, 452, 32768
2026-08-25T03:14:20+08:00,9, 452, 32768
2026-08-25T03:14:30+08:00,11, 452, 32768
2026-08-25T03:14:40+08:00,10, 452, 32768
2026-08-25T03:14:50+08:00,9, 452, 32768
2026-08-25T03:15:00+08:00,9, 452, 32768
2026-08-25T03:15:10+08:00,8, 452, 32768
2026-08-25T03:15:20+08:00,6, 452, 32768
2026-08-25T03:15:30+08:00,12, 452, 32768
2026-08-25T03:15:40+08:00,11, 452, 32768
2026-08-25T03:15:50+08:00,10, 452, 32768
2026-08-25T03:16:00+08:00,11, 452, 32768
2026-08-25T03:16:10+08:00,12, 452, 32768
2026-08-25T03:16:21+08:00,11, 452, 32768
2026-08-25T03:16:31+08:00,13, 452, 32768
2026-08-25T03:16:41+08:00,13, 452, 32768
2026-08-25T03:16:51+08:00,12, 452, 32768
2026-08-25T03:17:01+08:00,12, 452, 32768
2026-08-25T03:17:11+08:00,12, 452, 32768
2026-08-25T03:17:21+08:00,12, 452, 32768
2026-08-25T03:17:31+08:00,12, 452, 32768
2026-08-25T03:17:41+08:00,12, 452, 32768
2026-08-25T03:17:51+08:00,12, 452, 32768
2026-08-25T03:18:01+08:00,9, 452, 32768
2026-08-25T03:18:11+08:00,12, 452, 32768
2026-08-25T03:18:21+08:00,11, 452, 32768
2026-08-25T03:18:31+08:00,11, 452, 32768
2026-08-25T03:18:41+08:00,13, 452, 32768
2026-08-25T03:18:52+08:00,10, 452, 32768
2026-08-25T03:19:02+08:00,13, 452, 32768
2026-08-25T03:19:12+08:00,5, 452, 32768
2026-08-25T03:19:22+08:00,12, 452, 32768
2026-08-25T03:19:32+08:00,12, 452, 32768
2026-08-25T03:19:42+08:00,12, 452, 32768
2026-08-25T03:19:52+08:00,9, 452, 32768
2026-08-25T03:20:02+08:00,11, 452, 32768
2026-08-25T03:20:12+08:00,12, 452, 32768
2026-08-25T03:20:22+08:00,11, 452, 32768
2026-08-25T03:20:32+08:00,9, 452, 32768
2026-08-25T03:20:43+08:00,8, 452, 32768
2026-08-25T03:20:53+08:00,12, 452, 32768
2026-08-25T03:21:03+08:00,7, 452, 32768
2026-08-25T03:21:13+08:00,12, 452, 32768
2026-08-25T03:21:23+08:00,9, 452, 32768
2026-08-25T03:21:33+08:00,10, 452, 32768
2026-08-25T03:21:43+08:00,12, 452, 32768
2026-08-25T03:21:53+08:00,12, 452, 32768
2026-08-25T03:22:03+08:00,9, 452, 32768
2026-08-25T03:22:13+08:00,12, 452, 32768
2026-08-25T03:22:23+08:00,11, 452, 32768
2026-08-25T03:22:33+08:00,11, 452, 32768
2026-08-25T03:22:43+08:00,12, 452, 32768
2026-08-25T03:22:53+08:00,11, 452, 32768
2026-08-25T03:23:04+08:00,9, 452, 32768
2026-08-25T03:23:14+08:00,12, 452, 32768
2026-08-25T03:23:24+08:00,11, 452, 32768
2026-08-25T03:23:34+08:00,12, 452, 32768
2026-08-25T03:23:44+08:00,8, 452, 32768
2026-08-25T03:23:54+08:00,11, 452, 32768
2026-08-25T03:24:04+08:00,11, 452, 32768
2026-08-25T03:24:14+08:00,12, 452, 32768
2026-08-25T03:24:24+08:00,12, 452, 32768
2026-08-25T03:24:34+08:00,13, 452, 32768
2026-08-25T03:24:44+08:00,11, 452, 32768
2026-08-25T03:24:55+08:00,11, 452, 32768
2026-08-25T03:25:05+08:00,12, 452, 32768
2026-08-25T03:25:15+08:00,8, 452, 32768
2026-08-25T03:25:25+08:00,11, 452, 32768
2026-08-25T03:25:35+08:00,12, 452, 32768
2026-08-25T03:25:45+08:00,10, 452, 32768
2026-08-25T03:25:55+08:00,11, 452, 32768
2026-08-25T03:26:05+08:00,9, 452, 32768
2026-08-25T03:26:15+08:00,12, 452, 32768
2026-08-25T03:26:25+08:00,9, 452, 32768
2026-08-25T03:26:35+08:00,9, 452, 32768
2026-08-25T03:26:46+08:00,11, 452, 32768
2026-08-25T03:26:56+08:00,9, 452, 32768
2026-08-25T03:27:06+08:00,12, 452, 32768
2026-08-25T03:27:16+08:00,12, 452, 32768
2026-08-25T03:27:26+08:00,7, 452, 32768
2026-08-25T03:27:36+08:00,12, 452, 32768
2026-08-25T03:27:46+08:00,12, 452, 32768
2026-08-25T03:27:56+08:00,12, 452, 32768
2026-08-25T03:28:06+08:00,10, 452, 32768
2026-08-25T03:28:16+08:00,12, 452, 32768
2026-08-25T03:28:26+08:00,10, 452, 32768
2026-08-25T03:28:37+08:00,12, 452, 32768
2026-08-25T03:28:47+08:00,9, 452, 32768
2026-08-25T03:28:57+08:00,13, 452, 32768
2026-08-25T03:29:07+08:00,12, 452, 32768
2026-08-25T03:29:17+08:00,12, 452, 32768
2026-08-25T03:29:27+08:00,10, 452, 32768
2026-08-25T03:29:37+08:00,8, 452, 32768
2026-08-25T03:29:47+08:00,11, 452, 32768
2026-08-25T03:29:57+08:00,12, 452, 32768
2026-08-25T03:30:07+08:00,12, 452, 32768
2026-08-25T03:30:17+08:00,11, 452, 32768
2026-08-25T03:30:27+08:00,12, 452, 32768
2026-08-25T03:30:37+08:00,12, 452, 32768
2026-08-25T03:30:47+08:00,11, 452, 32768
2026-08-25T03:30:57+08:00,12, 452, 32768
2026-08-25T03:31:07+08:00,10, 452, 32768
2026-08-25T03:31:17+08:00,13, 452, 32768
2026-08-25T03:31:27+08:00,12, 452, 32768
2026-08-25T03:31:38+08:00,8, 452, 32768
2026-08-25T03:31:48+08:00,12, 452, 32768
2026-08-25T03:31:58+08:00,8, 452, 32768
2026-08-25T03:32:08+08:00,12, 452, 32768
2026-08-25T03:32:18+08:00,8, 452, 32768
2026-08-25T03:32:28+08:00,12, 452, 32768
2026-08-25T03:32:38+08:00,12, 452, 32768
2026-08-25T03:32:48+08:00,12, 452, 32768
2026-08-25T03:32:58+08:00,11, 452, 32768
2026-08-25T03:33:08+08:00,12, 452, 32768
2026-08-25T03:33:18+08:00,8, 452, 32768
2026-08-25T03:33:28+08:00,12, 452, 32768
2026-08-25T03:33:38+08:00,12, 452, 32768
2026-08-25T03:33:48+08:00,12, 452, 32768
2026-08-25T03:33:58+08:00,11, 452, 32768
2026-08-25T03:34:09+08:00,10, 452, 32768
2026-08-25T03:34:19+08:00,11, 452, 32768
2026-08-25T03:34:29+08:00,10, 452, 32768
2026-08-25T03:34:39+08:00,12, 452, 32768
2026-08-25T03:34:49+08:00,12, 452, 32768
2026-08-25T03:34:59+08:00,11, 452, 32768
2026-08-25T03:35:09+08:00,10, 452, 32768
2026-08-25T03:35:19+08:00,11, 452, 32768
2026-08-25T03:35:29+08:00,8, 452, 32768
2026-08-25T03:35:39+08:00,8, 452, 32768
2026-08-25T03:35:49+08:00,13, 452, 32768
2026-08-25T03:35:59+08:00,10, 452, 32768
2026-08-25T03:36:09+08:00,10, 452, 32768
2026-08-25T03:36:19+08:00,12, 452, 32768
2026-08-25T03:36:30+08:00,10, 452, 32768
2026-08-25T03:36:40+08:00,8, 452, 32768
2026-08-25T03:36:50+08:00,10, 452, 32768
2026-08-25T03:37:00+08:00,8, 452, 32768
2026-08-25T03:37:10+08:00,10, 452, 32768
2026-08-25T03:37:20+08:00,12, 452, 32768
2026-08-25T03:37:30+08:00,7, 452, 32768
2026-08-25T03:37:40+08:00,10, 452, 32768
2026-08-25T03:37:50+08:00,12, 452, 32768
2026-08-25T03:38:00+08:00,10, 452, 32768
2026-08-25T03:38:10+08:00,9, 452, 32768
2026-08-25T03:38:21+08:00,3, 452, 32768
2026-08-25T03:38:31+08:00,7, 452, 32768
2026-08-25T03:38:41+08:00,12, 452, 32768
2026-08-25T03:38:51+08:00,12, 452, 32768
2026-08-25T03:39:01+08:00,7, 452, 32768
2026-08-25T03:39:11+08:00,11, 452, 32768
2026-08-25T03:39:21+08:00,12, 452, 32768
2026-08-25T03:39:31+08:00,12, 452, 32768
2026-08-25T03:39:41+08:00,12, 452, 32768
2026-08-25T03:39:51+08:00,10, 452, 32768
2026-08-25T03:40:01+08:00,10, 452, 32768
2026-08-25T03:40:11+08:00,12, 452, 32768
2026-08-25T03:40:21+08:00,7, 452, 32768
2026-08-25T03:40:31+08:00,9, 452, 32768
2026-08-25T03:40:42+08:00,10, 452, 32768
2026-08-25T03:40:52+08:00,7, 452, 32768
2026-08-25T03:41:02+08:00,8, 452, 32768
2026-08-25T03:41:12+08:00,11, 452, 32768
2026-08-25T03:41:22+08:00,12, 452, 32768
2026-08-25T03:41:32+08:00,12, 452, 32768
2026-08-25T03:41:42+08:00,10, 452, 32768
2026-08-25T03:41:52+08:00,11, 452, 32768
2026-08-25T03:42:02+08:00,9, 452, 32768
2026-08-25T03:42:13+08:00,5, 452, 32768
2026-08-25T03:42:23+08:00,11, 452, 32768
2026-08-25T03:42:33+08:00,10, 452, 32768
2026-08-25T03:42:43+08:00,8, 452, 32768
2026-08-25T03:42:53+08:00,9, 452, 32768
2026-08-25T03:43:03+08:00,10, 452, 32768
2026-08-25T03:43:13+08:00,11, 452, 32768
2026-08-25T03:43:23+08:00,12, 452, 32768
2026-08-25T03:43:33+08:00,12, 452, 32768
2026-08-25T03:43:43+08:00,11, 452, 32768
2026-08-25T03:43:53+08:00,11, 452, 32768
2026-08-25T03:44:03+08:00,7, 452, 32768
2026-08-25T03:44:13+08:00,11, 452, 32768
2026-08-25T03:44:24+08:00,7, 452, 32768
2026-08-25T03:44:34+08:00,12, 452, 32768
2026-08-25T03:44:44+08:00,11, 452, 32768
2026-08-25T03:44:54+08:00,10, 452, 32768
2026-08-25T03:45:04+08:00,5, 452, 32768
2026-08-25T03:45:14+08:00,11, 452, 32768
2026-08-25T03:45:24+08:00,6, 452, 32768
2026-08-25T03:45:34+08:00,13, 452, 32768
2026-08-25T03:45:44+08:00,10, 452, 32768
2026-08-25T03:45:54+08:00,11, 452, 32768
2026-08-25T03:46:04+08:00,11, 452, 32768
2026-08-25T03:46:14+08:00,11, 452, 32768
2026-08-25T03:46:24+08:00,11, 452, 32768
2026-08-25T03:46:34+08:00,11, 452, 32768
2026-08-25T03:46:44+08:00,12, 452, 32768
2026-08-25T03:46:55+08:00,12, 452, 32768
2026-08-25T03:47:05+08:00,7, 452, 32768
2026-08-25T03:47:15+08:00,9, 452, 32768
2026-08-25T03:47:25+08:00,11, 452, 32768
2026-08-25T03:47:35+08:00,11, 452, 32768
2026-08-25T03:47:45+08:00,10, 452, 32768
2026-08-25T03:47:55+08:00,12, 452, 32768
2026-08-25T03:48:05+08:00,11, 452, 32768
2026-08-25T03:48:15+08:00,2, 452, 32768
2026-08-25T03:48:25+08:00,9, 452, 32768
2026-08-25T03:48:36+08:00,12, 452, 32768
2026-08-25T03:48:46+08:00,11, 452, 32768
2026-08-25T03:48:56+08:00,13, 452, 32768
2026-08-25T03:49:06+08:00,10, 452, 32768
2026-08-25T03:49:16+08:00,6, 452, 32768
2026-08-25T03:49:26+08:00,11, 452, 32768
2026-08-25T03:49:36+08:00,10, 452, 32768
2026-08-25T03:49:46+08:00,11, 452, 32768
2026-08-25T03:49:56+08:00,12, 452, 32768
2026-08-25T03:50:06+08:00,11, 452, 32768
2026-08-25T03:50:17+08:00,11, 452, 32768
2026-08-25T03:50:27+08:00,10, 452, 32768
2026-08-25T03:50:37+08:00,12, 452, 32768
2026-08-25T03:50:47+08:00,9, 452, 32768
2026-08-25T03:50:57+08:00,12, 452, 32768
2026-08-25T03:51:07+08:00,12, 452, 32768
2026-08-25T03:51:17+08:00,9, 452, 32768
2026-08-25T03:51:27+08:00,8, 452, 32768
2026-08-25T03:51:37+08:00,12, 452, 32768
2026-08-25T03:51:47+08:00,11, 452, 32768
2026-08-25T03:51:57+08:00,7, 452, 32768
2026-08-25T03:52:08+08:00,11, 452, 32768
2026-08-25T03:52:18+08:00,6, 452, 32768
2026-08-25T03:52:28+08:00,6, 452, 32768
2026-08-25T03:52:38+08:00,11, 452, 32768
2026-08-25T03:52:48+08:00,10, 452, 32768
2026-08-25T03:52:58+08:00,12, 452, 32768
2026-08-25T03:53:09+08:00,5, 452, 32768
2026-08-25T03:53:19+08:00,11, 452, 32768
2026-08-25T03:53:29+08:00,11, 452, 32768
2026-08-25T03:53:39+08:00,9, 452, 32768
2026-08-25T03:53:49+08:00,12, 452, 32768
2026-08-25T03:53:59+08:00,9, 452, 32768
2026-08-25T03:54:09+08:00,7, 452, 32768
2026-08-25T03:54:19+08:00,8, 452, 32768
2026-08-25T03:54:29+08:00,8, 452, 32768
2026-08-25T03:54:39+08:00,12, 452, 32768
2026-08-25T03:54:49+08:00,9, 452, 32768
2026-08-25T03:54:59+08:00,11, 452, 32768
2026-08-25T03:55:10+08:00,3, 452, 32768
2026-08-25T03:55:20+08:00,8, 452, 32768
2026-08-25T03:55:30+08:00,11, 452, 32768
2026-08-25T03:55:40+08:00,11, 452, 32768
2026-08-25T03:55:50+08:00,12, 452, 32768
2026-08-25T03:56:00+08:00,7, 452, 32768
2026-08-25T03:56:10+08:00,12, 452, 32768
2026-08-25T03:56:20+08:00,11, 452, 32768
2026-08-25T03:56:31+08:00,7, 452, 32768
2026-08-25T03:56:41+08:00,13, 452, 32768
2026-08-25T03:56:51+08:00,12, 452, 32768
2026-08-25T03:57:01+08:00,9, 452, 32768
2026-08-25T03:57:11+08:00,13, 452, 32768
2026-08-25T03:57:21+08:00,12, 452, 32768
2026-08-25T03:57:31+08:00,11, 452, 32768
2026-08-25T03:57:41+08:00,10, 452, 32768
2026-08-25T03:57:51+08:00,9, 452, 32768
2026-08-25T03:58:01+08:00,10, 452, 32768
2026-08-25T03:58:11+08:00,11, 452, 32768
2026-08-25T03:58:21+08:00,13, 452, 32768
2026-08-25T03:58:32+08:00,12, 452, 32768
2026-08-25T03:58:42+08:00,8, 452, 32768
2026-08-25T03:58:52+08:00,10, 452, 32768
2026-08-25T03:59:02+08:00,12, 452, 32768
2026-08-25T03:59:12+08:00,10, 452, 32768
2026-08-25T03:59:22+08:00,12, 452, 32768
2026-08-25T03:59:32+08:00,10, 452, 32768
2026-08-25T03:59:42+08:00,8, 452, 32768
2026-08-25T03:59:52+08:00,13, 452, 32768
2026-08-25T04:00:02+08:00,13, 452, 32768
2026-08-25T04:00:12+08:00,6, 452, 32768
2026-08-25T04:00:23+08:00,7, 452, 32768
2026-08-25T04:00:33+08:00,12, 452, 32768
2026-08-25T04:00:43+08:00,8, 452, 32768
2026-08-25T04:00:53+08:00,7, 452, 32768
2026-08-25T04:01:03+08:00,12, 452, 32768
2026-08-25T04:01:13+08:00,12, 452, 32768
