timestamp_iso,gpu_util_percent,memory_used_MiB,memory_total_MiB
2026-08-24T17:20:35+08:00,10, 474, 32768
2026-08-24T17:20:45+08:00,9, 474, 32768
2026-08-24T17:20:55+08:00,10, 474, 32768
2026-08-24T17:21:05+08:00,10, 474, 32768
2026-08-24T17:21:15+08:00,9, 474, 32768
2026-08-24T17:21:25+08:00,9, 474, 32768
2026-08-24T17:21:35+08:00,9, 474, 32768
2026-08-24T17:21:45+08:00,9, 474, 32768
2026-08-24T17:21:55+08:00,10, 474, 32768
2026-08-24T17:22:05+08:00,10, 474, 32768
2026-08-24T17:22:15+08:00,9, 474, 32768
2026-08-24T17:22:25+08:00,11, 474, 32768
2026-08-24T17:22:35+08:00,10, 474, 32768
2026-08-24T17:22:45+08:00,9, 474, 32768
2026-08-24T17:22:55+08:00,10, 474, 32768
2026-08-24T17:23:05+08:00,9, 474, 32768
2026-08-24T17:23:15+08:00,8, 474, 32768
2026-08-24T17:23:25+08:00,9, 474, 32768
2026-08-24T17:23:35+08:00,11, 474, 32768
2026-08-24T17:23:45+08:00,9, 474, 32768
2026-08-24T17:23:55+08:00,10, 474, 32768
2026-08-24T17:24:05+08:00,10, 474, 32768
2026-08-24T17:24:15+08:00,10, 474, 32768
2026-08-24T17:24:25+08:00,11, 474, 32768
2026-08-24T17:24:35+08:00,9, 474, 32768
2026-08-24T17:24:45+08:00,10, 474, 32768
2026-08-24T17:24:55+08:00,9, 474, 32768
2026-08-24T17:25:06+08:00,10, 474, 32768
2026-08-24T17:25:16+08:00,9, 474, 32768
2026-08-24T17:25:26+08:00,10, 474, 32768
2026-08-24T17:25:36+08:00,10, 474, 32768
2026-08-24T17:25:46+08:00,9, 474, 32768
2026-08-24T17:25:56+08:00,10, 474, 32768
2026-08-24T17:26:06+08:00,9, 474, 32768
2026-08-24T17:26:16+08:00,8, 474, 32768
2026-08-24T17:26:26+08:00,10, 474, 32768
2026-08-24T17:26:36+08:00,10, 474, 32768
2026-08-24T17:26:46+08:00,9, 474, 32768
2026-08-24T17:26:56+08:00,10, 474, 32768
2026-08-24T17:27:06+08:00,10, 474, 32768
2026-08-24T17:27:16+08:00,10, 474, 32768
2026-08-24T17:27:26+08:00,7, 474, 32768
2026-08-24T17:27:36+08:00,9, 474, 32768
2026-08-24T17:27:46+08:00,10, 474, 32768
2026-08-24T17:27:56+08:00,10, 474, 32768
2026-08-24T17:28:06+08:00,11, 474, 32768
2026-08-24T17:28:16+08:00,9, 474, 32768
2026-08-24T17:28:26+08:00,9, 474, 32768
2026-08-24T17:28:36+08:00,10, 474, 32768
2026-08-24T17:28:46+08:00,10, 474, 32768
2026-08-24T17:28:56+08:00,11, 474, 32768
2026-08-24T17:29:06+08:00,9, 474, 32768
2026-08-24T17:29:16+08:00,9, 474, 32768
2026-08-24T17:29:26+08:00,10, 474, 32768
2026-08-24T17:29:36+08:00,9, 474, 32768
2026-08-24T17:29:46+08:00,9, 474, 32768
2026-08-24T17:29:56+08:00,10, 474, 32768
2026-08-24T17:30:06+08:00,11, 474, 32768
2026-08-24T17:30:16+08:00,9, 474, 32768
2026-08-24T17:30:27+08:00,9, 474, 32768
2026-08-24T17:30:37+08:00,10, 474, 32768
2026-08-24T17:30:47+08:00,11, 474, 32768
2026-08-24T17:30:57+08:00,10, 474, 32768
2026-08-24T17:31:07+08:00,10, 474, 32768
2026-08-24T17:31:17+08:00,10, 474, 32768
2026-08-24T17:31:27+08:00,0, 438, 32768
