timestamp_iso,gpu_util_percent,memory_used_MiB,memory_total_MiB
2026-08-25T02:41:52+08:00,0, 450, 8192
2026-08-25T02:42:02+08:00,13, 633, 8192
2026-08-25T02:42:12+08:00,17, 633, 8192
2026-08-25T02:42:22+08:00,15, 635, 8192
2026-08-25T02:42:33+08:00,17, 635, 8192
2026-08-25T02:42:43+08:00,17, 635, 8192
2026-08-25T02:42:53+08:00,18, 635, 8192
2026-08-25T02:43:03+08:00,17, 635, 8192
2026-08-25T02:43:13+08:00,17, 635, 8192
2026-08-25T02:43:23+08:00,17, 635, 8192
2026-08-25T02:43:33+08:00,17, 635, 8192
2026-08-25T02:43:43+08:00,16, 635, 8192
2026-08-25T02:43:53+08:00,17, 635, 8192
2026-08-25T02:44:03+08:00,17, 635, 8192
2026-08-25T02:44:13+08:00,17, 635, 8192
2026-08-25T02:44:23+08:00,17, 635, 8192
2026-08-25T02:44:33+08:00,17, 635, 8192
2026-08-25T02:44:43+08:00,17, 635, 8192
2026-08-25T02:44:53+08:00,17, 635, 8192
2026-08-25T02:45:03+08:00,18, 635, 8192
2026-08-25T02:45:13+08:00,15, 635, 8192
2026-08-25T02:45:23+08:00,18, 635, 8192
2026-08-25T02:45:33+08:00,18, 635, 8192
2026-08-25T02:45:43+08:00,18, 635, 8192
2026-08-25T02:45:53+08:00,17, 635, 8192
2026-08-25T02:46:03+08:00,17, 635, 8192
2026-08-25T02:46:13+08:00,17, 635, 8192
2026-08-25T02:46:23+08:00,18, 635, 8192
2026-08-25T02:46:34+08:00,17, 635, 8192
2026-08-25T02:46:44+08:00,17, 635, 8192
2026-08-25T02:46:54+08:00,16, 635, 8192
2026-08-25T02:47:04+08:00,18, 635, 8192
2026-08-25T02:47:14+08:00,18, 635, 8192
2026-08-25T02:47:24+08:00,17, 635, 8192
2026-08-25T02:47:34+08:00,17, 635, 8192
2026-08-25T02:47:44+08:00,17, 635, 8192
2026-08-25T02:47:54+08:00,18, 635, 8192
2026-08-25T02:48:04+08:00,18, 635, 8192
2026-08-25T02:48:14+08:00,18, 635, 8192
2026-08-25T02:48:24+08:00,18, 635, 8192
2026-08-25T02:48:34+08:00,17, 635, 8192
2026-08-25T02:48:44+08:00,17, 635, 8192
2026-08-25T02:48:54+08:00,17, 635, 8192
2026-08-25T02:49:04+08:00,17, 635, 8192
2026-08-25T02:49:14+08:00,17, 635, 8192
2026-08-25T02:49:24+08:00,17, 635, 8192
2026-08-25T02:49:34+08:00,16, 635, 8192
2026-08-25T02:49:44+08:00,17, 635, 8192
2026-08-25T02:49:54+08:00,17, 635, 8192
2026-08-25T02:50:04+08:00,17, 635, 8192
2026-08-25T02:50:14+08:00,17, 635, 8192
2026-08-25T02:50:24+08:00,17, 635, 8192
2026-08-25T02:50:35+08:00,17, 635, 8192
2026-08-25T02:50:45+08:00,17, 635, 8192
2026-08-25T02:50:55+08:00,17, 635, 8192
2026-08-25T02:51:05+08:00,17, 635, 8192
2026-08-25T02:51:15+08:00,18, 635, 8192
2026-08-25T02:51:25+08:00,17, 635, 8192
2026-08-25T02:51:35+08:00,18, 635, 8192
2026-08-25T02:51:45+08:00,18, 635, 8192
2026-08-25T02:51:55+08:00,17, 635, 8192
2026-08-25T02:52:05+08:00,16, 635, 8192
2026-08-25T02:52:15+08:00,18, 635, 8192
2026-08-25T02:52:25+08:00,17, 635, 8192
2026-08-25T02:52:35+08:00,17, 635, 8192
2026-08-25T02:52:45+08:00,16, 635, 8192
2026-08-25T02:52:55+08:00,18, 635, 8192
2026-08-25T02:53:05+08:00,17, 635, 8192
2026-08-25T02:53:15+08:00,17, 635, 8192
2026-08-25T02:53:25+08:00,17, 635, 8192
2026-08-25T02:53:35+08:00,17, 635, 8192
2026-08-25T02:53:45+08:00,18, 635, 8192
2026-08-25T02:53:55+08:00,17, 635, 8192
2026-08-25T02:54:05+08:00,17, 635, 8192
2026-08-25T02:54:15+08:00,18, 635, 8192
2026-08-25T02:54:25+08:00,17, 635, 8192
2026-08-25T02:54:36+08:00,17, 635, 8192
2026-08-25T02:54:46+08:00,16, 635, 8192
2026-08-25T02:54:56+08:00,17, 635, 8192
2026-08-25T02:55:06+08:00,17, 635, 8192
2026-08-25T02:55:16+08:00,17, 635, 8192
2026-08-25T02:55:26+08:00,17, 635, 8192
2026-08-25T02:55:36+08:00,17, 635, 8192
2026-08-25T02:55:46+08:00,18, 635, 8192
2026-08-25T02:55:56+08:00,18, 635, 8192
2026-08-25T02:56:06+08:00,17, 635, 8192
2026-08-25T02:56:16+08:00,18, 635, 8192
2026-08-25T02:56:26+08:00,16, 635, 8192
2026-08-25T02:56:36+08:00,17, 635, 8192
2026-08-25T02:56:46+08:00,17, 635, 8192
2026-08-25T02:56:56+08:00,18, 635, 8192
2026-08-25T02:57:06+08:00,18, 635, 8192
2026-08-25T02:57:16+08:00,17, 635, 8192
2026-08-25T02:57:26+08:00,18, 635, 8192
2026-08-25T02:57:36+08:00,17, 635, 8192
2026-08-25T02:57:46+08:00,18, 635, 8192
2026-08-25T02:57:56+08:00,17, 635, 8192
2026-08-25T02:58:06+08:00,18, 635, 8192
