sscha_index,selected,selection_group,shard,RMS_displacement_A,max_displacement_A,inplane_RMS_displacement_A,outplane_RMS_displacement_A,Aprime_coordinate_abs_A,MLIP_force_RMS_eV_A,committee_force_disagreement_RMS_eV_A,MLIP_energy_centered_eV,Aprime_force_abs_eV_A
27,False,,,0.09356308023336016,0.3811668021978372,0.04238472224938635,0.1505630120180495,0.02184755488199832,0.18725408730562748,0.003426144981765813,1.3493423912733995,0.04457442065080197
28,False,,,0.08622939331900467,0.33055316607735263,0.04547551076401499,0.1347979252733317,0.06908855372227254,0.17389051517078302,0.003137615052569447,2.1643774856970452,0.1650065781567817
29,False,,,0.08622939331900466,0.3305531660773511,0.045475510764015084,0.1347979252733317,0.0690885537222734,0.19116706486301666,0.0029361511879178706,-2.5834423534249984,0.35353079271431787
30,False,,,0.10416071049889723,0.36157408952527353,0.04135696254430061,0.17066799387443415,0.026696799464517147,0.1806079361844542,0.004555581676993531,0.9196975044895517,0.2745246671217424
31,False,,,0.10416071049889725,0.36157408952527165,0.04135696254430066,0.17066799387443413,0.02669679946451699,0.20022379537476515,0.0034268417643853336,-0.12576481024813635,0.1785082250794685
32,False,,,0.07316701083290969,0.3054694088322432,0.039250643700279655,0.11392545089178603,0.029148229732176834,0.16314562432318977,0.002764111369829803,2.2895924618482795,0.1981979199732494
33,False,,,0.07316701083290979,0.30546940883224105,0.03925064370027993,0.11392545089178609,0.029148229732176782,0.17851543822028693,0.003004239505347415,-2.501078723392416,0.2103164360195149
34,False,,,0.08633465218298354,0.4046768575721717,0.043787122495468116,0.13611169056992853,0.030043516088812325,0.17660812887167843,0.0032641904604873424,0.3065935003341922,0.15323065681422524
35,False,,,0.08633465218298352,0.40467685757217087,0.043787122495467894,0.13611169056992864,0.03004351608881167,0.16813493703548751,0.0036520624657453375,0.3864511155161674,0.24507232371104526
36,False,,,0.08313087996517082,0.3443764350475881,0.043823677633739455,0.12996615008785592,0.0405025104318981,0.16421268541601441,0.0034728866390695266,0.6291579015683304,0.18410185843278554
37,False,,,0.0831308799651708,0.34437643504759,0.04382367763373941,0.12996615008785595,0.040502510431897995,0.21191992589053854,0.0029398743724395426,0.20031117085950445,0.2855942795195367
38,False,,,0.10649199588591685,0.43006847768937334,0.04211308934420061,0.17456978826553338,0.021274365262200976,0.17936767807626677,0.004952027020633654,0.9839691282650236,0.20651600157242164
39,False,,,0.10649199588591686,0.43006847768937617,0.04211308934420066,0.17456978826553332,0.021274365262200636,0.1917995069200334,0.002846447685566061,-1.7288922370031443,0.1806677716539843
40,False,,,0.10560371686556616,0.3655827953475076,0.047571256204083895,0.17008934773758996,0.01338594236114952,0.1939160679921681,0.0029691214629335386,-1.3517272991973028,0.3607625302160784
41,False,,,0.10560371686556615,0.365582795347506,0.047571256204083916,0.17008934773758994,0.013385942361150085,0.17963858409232114,0.0026710627277400376,1.0797238461934011,0.11623752977073838
42,False,,,0.1102124416809148,0.4643321196417618,0.04461310116038521,0.18016572735543693,0.025484096352140048,0.18167662724540062,0.003721236714015321,2.566981139402884,0.15500696513651968
43,False,,,0.11021244168091487,0.4643321196417636,0.044613101160385346,0.18016572735543696,0.02548409635213931,0.17784004705114345,0.0029554817354607928,-1.4759341542080993,0.258165525935757
44,False,,,0.06492976190903253,0.22066801635102767,0.04338833333270984,0.09424715913973364,0.019435516391417797,0.18333951030500284,0.006938923248772271,-0.8218975857013575,0.19767220120123946
45,False,,,0.0649297619090325,0.22066801635102506,0.043388333332709764,0.09424715913973365,0.019435516391418172,0.18367522129281577,0.005808520365164498,2.521172234200149,0.25859501918690275
46,False,,,0.1005001390483374,0.4046112112830621,0.038686816284553026,0.1652497937600406,0.03895420788482791,0.19674765892061932,0.002828917289516565,-2.930312701083176,0.3996382307856622
47,False,,,0.10050013904833743,0.40461121128306304,0.03868681628455301,0.16524979376004065,0.03895420788482746,0.15628136449743055,0.002726739255324814,2.5900918513578812,0.05791030540255677
48,False,,,0.08559281438049253,0.3272240020873737,0.042475778145239854,0.13553599581894502,0.04862914257349013,0.19278537820159547,0.002559283349691032,-2.5047236945425775,0.42978788875250196
49,False,,,0.08559281438049257,0.32722400208737196,0.04247577814523993,0.13553599581894502,0.048629142573490325,0.1521444946863343,0.002606076960487592,0.7463059352120709,0.16528209091824475
50,False,,,0.07062671823776484,0.36508636420746426,0.04474929380885114,0.10468715964399893,0.05229396593280108,0.14401856101810384,0.0031402836920023523,1.2517419299168147,0.10142897352833424
51,False,,,0.07062671823776481,0.36508636420746265,0.044749293808850975,0.10468715964399898,0.05229396593280037,0.23736654362841994,0.003278506038537472,-6.660666723901652,0.43993612361568785
52,False,,,0.10835188194312768,0.44225746708547836,0.04529176954198837,0.17640210368746528,0.026785052865277267,0.2162537705953154,0.0029687414069127253,-3.6194945212385794,0.18632566888318133
53,False,,,0.10835188194312768,0.44225746708548075,0.04529176954198846,0.1764021036874653,0.026785052865276455,0.15033860546385314,0.002716592104844972,1.6562538139912544,0.19154418179041574
54,False,,,0.07391883453403492,0.3029403023009195,0.04723010379487535,0.10922736327340642,0.0018654944691992882,0.17415655827066556,0.004696179392763892,1.288651579494644,0.10099865013520164
55,False,,,0.07391883453403476,0.30294030230091756,0.04723010379487509,0.10922736327340637,0.0018654944691990619,0.2355049742640667,0.004715515025655554,-6.635949854369263,0.4236735800896846
56,False,,,0.11351288710269244,0.4194327149266097,0.04143508770954642,0.18767470162003771,0.025953939719041526,0.14824814716115622,0.003076888443696169,1.317684752768134,0.0990561267614601
57,False,,,0.11351288710269243,0.41943271492661066,0.04143508770954638,0.18767470162003771,0.02595393971904134,0.22433128956213846,0.0031234739683105414,-2.608675061713889,0.42797698725363337
58,False,,,0.07335558461743907,0.2917781683537786,0.043298886377030714,0.11132626940986014,0.018586575731650113,0.23119299172278535,0.004911615682987568,-3.4023053409665933,0.37493516727891785
59,False,,,0.07335558461743899,0.29177816835377507,0.04329888637703045,0.11132626940986018,0.018586575731650117,0.1556327647918547,0.004203800214536174,1.6341682907353174,0.1120669400238146
60,False,,,0.10421577945692923,0.3436863911044339,0.044659785050170916,0.16909699365154604,0.01974419322875284,0.1512472769650152,0.002549098241452655,1.9587830140541964,0.14045885624547041
61,False,,,0.1042157794569292,0.34368639110443,0.04465978505017081,0.16909699365154604,0.019744193228752975,0.20183892354050853,0.0023284276124591143,-3.687651464811174,0.2888696992303011
62,False,,,0.08694355124033833,0.3776145963481193,0.041566222010317885,0.13864357786216397,0.03913711453923517,0.19292481436009928,0.0025429586064381164,-1.5304127735707604,0.3504498511027819
63,False,,,0.08694355124033831,0.37761459634811706,0.04156622201031783,0.138643577862164,0.03913711453923573,0.15114714457583614,0.0023404536225852986,3.103783064083766,0.019954703165210384
64,False,,,0.09678915166488584,0.3528728564351362,0.045232209464420435,0.15495971764932465,0.030831628945340833,0.1667525910214975,0.0037756604545422477,1.2421558784926852,0.18006039815447408
65,True,typical,A,0.09678915166488578,0.35287285643513433,0.04523220946442022,0.1549597176493246,0.03083162894534168,0.2502986839535596,0.0033593744549170234,-6.510834753727263,0.4748029288561337
66,False,,,0.09603983112400144,0.35176873013968263,0.04146107566927465,0.15566921948694132,0.05029196697731703,0.1917319903397192,0.003594784521286569,-0.07815952299112272,0.33577871600327125
67,False,,,0.09603983112400141,0.35176873013968496,0.041461075669274775,0.15566921948694123,0.050291966977317845,0.19270105259107012,0.003446129796856261,0.9194944861414935,0.10436207370495236
