sscha_index,atom_index,local_knn_score,local_knn_percentile,nearest_corrected_config,nearest_corrected_atom,force_error_norm_meV_A,force_error_x_meV_A,force_error_y_meV_A,force_error_z_meV_A,nearest_distance_A,second_distance_A,third_distance_A
65,43,2.1805713779751876,68.61574074074073,209,14,38.422999237192876,-31.009681184082037,13.638792017517055,18.13035839540482,1.3575630510804555,1.4597187099506868,1.5360806596388827
65,44,2.3975193384770828,80.50462962962963,108,12,15.822262368886525,11.787359968566946,-6.776163869628871,-8.092325664062482,1.4002809869949857,1.4273916589481437,1.5510591645991127
65,45,1.7734038695903795,32.63888888888889,90,19,29.047426249846918,-17.208155379543303,22.338680267105115,-6.972497694358829,1.391798758476647,1.39229491504608,1.437317563771016
65,46,2.0638196828171775,59.898148148148145,191,44,15.583053124259777,-10.795646471252446,2.8215767314910822,10.877695835494992,1.3576217727735305,1.373419000957773,1.4596454530905298
65,47,1.4318373550025933,4.462962962962963,79,38,37.603588216931776,23.745774843096733,26.47220813236237,-12.222529218063356,1.420916595401595,1.4494005910787482,1.4515167265535731
65,48,1.7965138581483522,35.00925925925926,11,36,35.380617200593626,-25.813600325927723,-13.292774839668272,20.21752330949783,1.348069609005279,1.3949103676174117,1.4250439143849456
65,49,2.6209982501191873,88.26388888888889,261,21,139.25985626245824,120.71842534454346,-65.89486643981934,-21.86860593299866,1.296308069719481,1.4173514219691496,1.4811646067349575
65,50,1.4513872696896002,5.467592592592593,94,1,57.09494496828154,-8.921875543632495,-55.52514584983825,9.858552432746887,1.3689541956154991,1.421472838103007,1.4432589468508916
65,51,1.6334466225739497,18.828703703703702,100,0,44.48044811351156,-32.19930940280914,-30.655321993999483,1.4021311654663082,1.4136379006954665,1.4260731281505619,1.4319536794719476
65,52,1.6998732673612458,25.013888888888893,188,51,20.925690633551476,-2.64325122795106,20.67146766162872,-1.8942481757354759,1.3761633050430189,1.422784860907071,1.4264893886346734
65,53,1.6881168331860352,23.916666666666668,172,5,42.46709447098276,-28.767286177825923,27.057562226028452,15.613637793769842,1.381249731149028,1.4382265047970735,1.472432601935258
65,54,2.2417210164311294,72.36574074074073,22,15,12.856381641410561,9.044801430664052,1.9753608203125217,8.920541778335567,1.4214568553458007,1.46211997247719,1.519834078689076
65,55,1.9437570004539477,49.324074074074076,83,52,15.15194767046283,1.1221687426757887,14.510011376190235,4.216850173320768,1.3251074970658214,1.442147562724644,1.4545589739018574
65,56,1.8677773425504665,42.05555555555556,221,54,18.89185765811232,7.947608628349305,-10.761232421283726,-13.339178372001658,1.4373484107456713,1.4460717280646853,1.4602990105821476
65,57,1.6484459946752885,20.189814814814817,68,69,22.730434578491295,-19.565341018915174,-11.124399514780045,-3.180852460613254,1.369302900501576,1.379283360724125,1.4114368663791956
65,58,2.7119263721836595,90.43518518518519,290,45,52.3391751553467,17.28996413059235,47.45124264755249,13.741396126594557,1.412042226843043,1.4202438933528996,1.4644458410832273
65,59,1.9262131080826546,47.708333333333336,213,20,14.783164871766584,11.294338759307854,4.189536375808718,-8.568994140014649,1.3577838606015133,1.4673312561948402,1.4711923856501437
65,60,1.7240609136360425,27.421296296296294,260,69,31.922830134670573,8.339604670772548,-30.089596399688666,6.643362570724482,1.3929200767497565,1.4545224991795536,1.5260215966255175
65,61,1.497580333910564,8.069444444444445,286,39,22.473666394764372,16.4186673612976,-11.03654275684357,-10.662446589717863,1.3869632124476805,1.401891534443726,1.4405037326233319
65,62,1.5724181515347322,13.412037037037036,150,60,50.75625079413609,21.71544558753967,41.473985079422,-19.609818439846034,1.3730997061111108,1.4192784754096361,1.4606821127335028
65,63,2.8654741937791193,93.41666666666667,299,24,46.43804416923285,-33.063370654668816,32.02560586792003,-6.137266167297373,1.3824479345777976,1.4977944743411533,1.5602966323152094
65,64,1.6864362598420577,23.699074074074076,87,61,56.45864797558431,-50.41898741233825,-24.514866104202284,6.672778989181519,1.372963519103916,1.3789693128419653,1.4839054222554193
65,65,1.9394226868589761,48.89351851851852,260,52,81.52725855186304,70.30463957626343,-41.00245941497804,4.769681641063686,1.3175206748177444,1.398430227951114,1.5077180862249586
65,66,2.283218577539453,74.88425925925925,179,28,36.04375119365517,-16.432388351974485,-31.902174868087773,3.373403599624635,1.399776704928703,1.4046977137579169,1.4375601800557152
65,67,2.645094303244078,88.86574074074073,180,11,57.318087130480876,-34.781945005836484,39.814934534721374,-22.143856978950495,1.400968195847968,1.4161382827834514,1.465626230067246
65,68,2.434216786620546,82.08333333333333,196,17,25.222418657207566,-12.40677260559081,17.548379425964377,-13.202150429191594,1.391084458487832,1.457525015179946,1.5148292445263376
65,69,2.7950278827117168,92.0925925925926,49,31,74.00662592334278,-62.15829674804685,-40.16159267883302,0.6109823555946331,1.3475596008043589,1.4366700772715324,1.4667022593355685
65,70,2.4208106697359613,81.56944444444446,229,51,31.207697843152566,-21.326770476989747,-17.817741127929665,14.199203033599852,1.413627303541222,1.414855391344323,1.4972169285577346
65,71,1.4974396892074409,8.060185185185185,129,29,17.214104277161933,-4.3949384283447355,1.1216333295440695,-16.605777336521147,1.3898080435681002,1.4319571212437552,1.4611375605078698
