smearing_degauss_Ry,lattice_temperature_K,lattice_condition,direction,distance,signed_distance,q1,q2,short_range_background_cm-1,full_EPC_response_Ry2,long_range_correction_cm-2,MLIP_plus_full_EPC_cm-1
0.00285013035,,fixed_static_lattice_reference,KG,0.08600000000000001,-0.08600000000000001,0.3046666666666667,0.3046666666666667,1380.37577090137,-6.673652625242051e-07,-178064.37263542702,1314.29558937711
0.00285013035,,fixed_static_lattice_reference,KG,0.08700000000000001,-0.08700000000000001,0.30433333333333334,0.30433333333333334,1380.3855145725936,-6.320676837035115e-07,-177639.30936255163,1314.4675193702171
0.00285013035,,fixed_static_lattice_reference,KG,0.088,-0.088,0.304,0.304,1380.3954765531284,-5.986857723586231e-07,-177237.31509084324,1314.6308822622018
0.00285013035,,fixed_static_lattice_reference,KG,0.089,-0.089,0.3036666666666667,0.3036666666666667,1380.40565984799,-5.625510958257642e-07,-176802.1712542256,1314.8070635975982
0.00285013035,,fixed_static_lattice_reference,KG,0.09,-0.09,0.30333333333333334,0.30333333333333334,1380.416067475038,-5.276147276499812e-07,-176381.4577805164,1314.977969991411
0.00285013035,,fixed_static_lattice_reference,KG,0.091,-0.091,0.303,0.303,1380.4267024646117,-4.964483949134074e-07,-176006.14412334384,1315.1318324616655
0.00285013035,,fixed_static_lattice_reference,KG,0.092,-0.092,0.3026666666666667,0.3026666666666667,1380.4375678591737,-4.66271317056684e-07,-175642.74334889543,1315.2813902006123
0.00285013035,,fixed_static_lattice_reference,KG,0.093,-0.093,0.30233333333333334,0.30233333333333334,1380.4486667129397,-4.3307507985681957e-07,-175242.98501694293,1315.4449955861287
0.00285013035,,fixed_static_lattice_reference,KG,0.094,-0.094,0.302,0.302,1380.4600020915184,-4.0087848533944653e-07,-174855.2646605265,1315.604253836992
0.00285013035,,fixed_static_lattice_reference,KG,0.095,-0.095,0.3016666666666667,0.3016666666666667,1380.4715770715454,-3.722348182129773e-07,-174510.3296450746,1315.7474854459442
0.00285013035,,fixed_static_lattice_reference,KG,0.096,-0.096,0.30133333333333334,0.30133333333333334,1380.4833947403167,-3.4449527539451873e-07,-174176.28234629592,1315.8868191480046
0.00285013035,,fixed_static_lattice_reference,KG,0.097,-0.097,0.301,0.301,1380.4954581954232,-3.138251909993799e-07,-173806.94464983276,1316.0398038996993
0.00285013035,,fixed_static_lattice_reference,KG,0.098,-0.098,0.3006666666666667,0.3006666666666667,1380.5077705443803,-2.841338662614313e-07,-173449.39344970003,1316.188554533018
0.00285013035,,fixed_static_lattice_reference,KG,0.099,-0.099,0.30033333333333334,0.30033333333333334,1380.5203349042642,-2.5795105580997665e-07,-173134.09275556158,1316.3215041655365
0.00285013035,,fixed_static_lattice_reference,KG,0.1,-0.1,0.3,0.3,1380.533154401342,-2.3286651913120214e-07,-172832.01778001137,1316.4496848042877
0.00285013035,,fixed_static_lattice_reference,KG,0.101,-0.101,0.2996666666666667,0.2996666666666667,1380.5462321707025,-2.0556404894344575e-07,-172503.2338315558,1316.588267200178
0.00285013035,,fixed_static_lattice_reference,KG,0.10200000000000001,-0.10200000000000001,0.29933333333333334,0.29933333333333334,1380.559571355888,-1.810094733721597e-07,-172207.5407952312,1316.714543576975
0.00285013035,,fixed_static_lattice_reference,KG,0.10300000000000001,-0.10300000000000001,0.299,0.299,1380.5731751085257,-1.6693074053478226e-07,-172038.00077413814,1316.7931846175002
0.00285013035,,fixed_static_lattice_reference,KG,0.10400000000000001,-0.10400000000000001,0.2986666666666667,0.2986666666666667,1380.5870465879595,-1.7543319361595745e-07,-172140.3896816752,1316.768849694125
0.00285013035,,fixed_static_lattice_reference,KG,0.105,-0.105,0.29833333333333334,0.29833333333333334,1380.6011889608792,-1.246902147593118e-07,-171529.32860074897,1317.015684932964
0.00285013035,,fixed_static_lattice_reference,KG,0.106,-0.106,0.298,0.298,1380.6156054009534,-8.248748842607948e-08,-171021.11161876857,1317.2237236923243
0.00285013035,,fixed_static_lattice_reference,KG,0.107,-0.107,0.2976666666666667,0.2976666666666667,1380.6302990884606,-5.534862111847651e-08,-170694.29782175148,1317.3631712399358
0.00285013035,,fixed_static_lattice_reference,KG,0.108,-0.108,0.29733333333333334,0.29733333333333334,1380.6452732099187,-3.176576462254472e-08,-170410.3064971104,1317.4866465887922
0.00285013035,,fixed_static_lattice_reference,KG,0.109,-0.109,0.297,0.297,1380.660530957721,-6.442881227472993e-09,-170105.3612840342,1317.6183591846395
0.00285013035,,fixed_static_lattice_reference,KG,0.11,-0.11,0.2966666666666667,0.2966666666666667,1380.6760755297669,1.7737324942348433e-08,-169814.17650828636,1317.7451381173796
0.00285013035,,fixed_static_lattice_reference,KG,0.111,-0.111,0.29633333333333334,0.29633333333333334,1380.691910129092,3.8814554315984493e-08,-169560.35864315135,1317.8580318276963
0.00285013035,,fixed_static_lattice_reference,KG,0.112,-0.112,0.296,0.296,1380.7080379635065,5.907969947846037e-08,-169316.3201222144,1317.967513247129
0.00285013035,,fixed_static_lattice_reference,KG,0.113,-0.113,0.2956666666666667,0.2956666666666667,1380.7244622452274,8.172149810785255e-08,-169043.6612784426,1318.088153108103
0.00285013035,,fixed_static_lattice_reference,KG,0.114,-0.114,0.29533333333333334,0.29533333333333334,1380.7411861905125,1.0346860244632768e-07,-168781.7765924523,1318.2050093404785
0.00285013035,,fixed_static_lattice_reference,KG,0.115,-0.115,0.295,0.295,1380.7582130192989,1.2225308866183126e-07,-168555.56857884873,1318.3086414953818
0.00285013035,,fixed_static_lattice_reference,KG,0.116,-0.116,0.2946666666666667,0.2946666666666667,1380.7755459548378,1.4016082100046366e-07,-168339.9186795652,1318.4085822032998
0.00285013035,,fixed_static_lattice_reference,KG,0.117,-0.117,0.29433333333333334,0.29433333333333334,1380.793188223333,1.6015762294814293e-07,-168099.11162234182,1318.5183794781226
0.00285013035,,fixed_static_lattice_reference,KG,0.11800000000000001,-0.11800000000000001,0.294,0.294,1380.8111430535826,1.7913871243540886e-07,-167870.53605739493,1318.623857179729
0.00285013035,,fixed_static_lattice_reference,KG,0.11900000000000001,-0.11900000000000001,0.2936666666666667,0.2936666666666667,1380.829413676614,1.951550324483592e-07,-167677.66307200666,1318.7161205515365
0.00285013035,,fixed_static_lattice_reference,KG,0.12,-0.12,0.29333333333333333,0.29333333333333333,1380.8480033253297,2.1015240950891155e-07,-167497.06048137893,1318.8040596715537
0.00285013035,,fixed_static_lattice_reference,KG,0.121,-0.121,0.293,0.293,1380.8669152341502,2.2680264757234298e-07,-167296.5536783104,1318.8998763780241
0.00285013035,,fixed_static_lattice_reference,KG,0.122,-0.122,0.2926666666666667,0.2926666666666667,1380.8861526386556,2.417493698078487e-07,-167116.56108719084,1318.9882506914144
0.00285013035,,fixed_static_lattice_reference,KG,0.123,-0.123,0.29233333333333333,0.29233333333333333,1380.9057187752337,2.515140597487419e-07,-166998.97197191542,1319.0533090721653
0.00285013035,,fixed_static_lattice_reference,KG,0.124,-0.124,0.292,0.292,1380.925616880727,2.497950458614475e-07,-167019.6728158108,1319.0662934597356
0.00285013035,,fixed_static_lattice_reference,KG,0.125,-0.125,0.2916666666666667,0.2916666666666667,1380.9458501920806,2.2626659439051142e-07,-167303.00897999163,1318.9800727011523
0.00285013035,,fixed_static_lattice_reference,KG,0.126,-0.126,0.29133333333333333,0.29133333333333333,1380.9664219459962,2.7959352875407745e-07,-166660.8311873409,1319.2450217283317
0.00285013035,,fixed_static_lattice_reference,KG,0.127,-0.127,0.291,0.291,1380.987335378579,3.063180620158912e-07,-166339.00691627577,1319.388878822219
0.00285013035,,fixed_static_lattice_reference,KG,0.128,-0.128,0.2906666666666667,0.2906666666666667,1381.0085937249994,3.2166434900900103e-07,-166154.20265508513,1319.4811606412634
0.00285013035,,fixed_static_lattice_reference,KG,0.129,-0.129,0.29033333333333333,0.29033333333333333,1381.0302002191431,3.3634259291621763e-07,-165977.44315475342,1319.5707524655786
0.00285013035,,fixed_static_lattice_reference,KG,0.13,-0.13,0.29,0.29,1381.052158093275,3.4951822209399e-07,-165818.77855940128,1319.653850376943
0.00285013035,,fixed_static_lattice_reference,KG,0.131,-0.131,0.2896666666666667,0.2896666666666667,1381.0744705776951,3.601281751012223e-07,-165691.01055091497,1319.7256088788101
0.00285013035,,fixed_static_lattice_reference,KG,0.132,-0.132,0.28933333333333333,0.28933333333333333,1381.097140900404,3.7003500674159745e-07,-165571.7097257146,1319.7945305529781
0.00285013035,,fixed_static_lattice_reference,KG,0.133,-0.133,0.289,0.289,1381.1201722867677,3.816454715618479e-07,-165431.89327538043,1319.8715986875582
0.00285013035,,fixed_static_lattice_reference,KG,0.134,-0.134,0.2886666666666667,0.2886666666666667,1381.1435679591834,3.9262994122844403e-07,-165299.6152329968,1319.9461883281556
0.00285013035,,fixed_static_lattice_reference,KG,0.135,-0.135,0.28833333333333333,0.28833333333333333,1381.1673311367513,4.0154895609775683e-07,-165192.2099724141,1320.0117373065295
0.00285013035,,fixed_static_lattice_reference,KG,0.136,-0.136,0.288,0.288,1381.191465034945,4.0996435421684167e-07,-165090.86940497128,1320.0753742420945
0.00285013035,,fixed_static_lattice_reference,KG,0.137,-0.137,0.2876666666666667,0.2876666666666667,1381.2159728652875,4.200168466359259e-07,-164969.81449211403,1320.1468665289058
0.00285013035,,fixed_static_lattice_reference,KG,0.138,-0.138,0.28733333333333333,0.28733333333333333,1381.240857835026,4.294909830788253e-07,-164855.72430296693,1320.2161122520326
0.00285013035,,fixed_static_lattice_reference,KG,0.139,-0.139,0.287,0.287,1381.266123146815,4.370116819311801e-07,-164765.15795322575,1320.2768440746836
0.00285013035,,fixed_static_lattice_reference,KG,0.14,-0.14,0.2866666666666667,0.2866666666666667,1381.2917719983961,4.4399997554150665e-07,-164681.00297565892,1320.3355469026842
0.00285013035,,fixed_static_lattice_reference,KG,0.14100000000000001,-0.14100000000000001,0.28633333333333333,0.28633333333333333,1381.317807582285,4.523600306672446e-07,-164580.32886395237,1320.4009075579954
0.00285013035,,fixed_static_lattice_reference,KG,0.14200000000000002,-0.14200000000000002,0.286,0.286,1381.3442330854568,4.5985175456277397e-07,-164490.11143870943,1320.4627139149895
0.00285013035,,fixed_static_lattice_reference,KG,0.14300000000000002,-0.14300000000000002,0.2856666666666667,0.2856666666666667,1381.3710516890403,4.646164885805036e-07,-164432.73318491346,1320.51249492747
0.00285013035,,fixed_static_lattice_reference,KG,0.14400000000000002,-0.14400000000000002,0.2853333333333333,0.2853333333333333,1381.3982665680096,4.6573627793012024e-07,-164419.24836975668,1320.546069816326
0.00285013035,,fixed_static_lattice_reference,KG,0.145,-0.145,0.285,0.285,1381.425880890881,4.5320878615734046e-07,-164570.10791400212,1320.517836487317
0.00285013035,,fixed_static_lattice_reference,KG,0.146,-0.146,0.2846666666666667,0.2846666666666667,1381.4538978194137,4.2629805560758455e-07,-164894.17442465585,1320.4244383438968
0.00285013035,,fixed_static_lattice_reference,KG,0.147,-0.147,0.2843333333333333,0.2843333333333333,1381.4823205083107,4.771206979430682e-07,-164282.1540139349,1320.6859005316487
0.00285013035,,fixed_static_lattice_reference,KG,0.148,-0.148,0.284,0.284,1381.5111521049287,4.947926731908066e-07,-164069.34316718718,1320.7966233387713
0.00285013035,,fixed_static_lattice_reference,KG,0.149,-0.149,0.2836666666666667,0.2836666666666667,1381.5403957489807,5.050741064643408e-07,-163945.53128481138,1320.8740794645942
0.00285013035,,fixed_static_lattice_reference,KG,0.15,-0.15,0.2833333333333333,0.2833333333333333,1381.5700545722555,5.128236427254155e-07,-163852.2092112739,1320.9404250304065
0.00285013035,,fixed_static_lattice_reference,KM,0.001,0.001,0.3336666666666666,0.33266666666666667,1380.07057256686,-6.426152486390593e-06,-247413.29193678504,1287.315615273984
0.00285013035,,fixed_static_lattice_reference,KM,0.002,0.002,0.334,0.332,1380.07063262336,-6.408726523480735e-06,-247203.44363911293,1287.3971832306952
0.00285013035,,fixed_static_lattice_reference,KM,0.003,0.003,0.3343333333333333,0.3313333333333333,1380.0707317867982,-6.384778961139043e-06,-246915.06042512378,1287.509287076961
0.00285013035,,fixed_static_lattice_reference,KM,0.004,0.004,0.33466666666666667,0.33066666666666666,1380.070869332077,-6.353936277816853e-06,-246543.64424432037,1287.6536646686773
0.00285013035,,fixed_static_lattice_reference,KM,0.005,0.005,0.33499999999999996,0.33,1380.0710445661437,-6.314692146485523e-06,-246071.05548718252,1287.8373470911242
0.00285013035,,fixed_static_lattice_reference,KM,0.006,0.006,0.3353333333333333,0.3293333333333333,1380.071256827983,-6.267934294628531e-06,-245507.98441525668,1288.056167062412
0.00285013035,,fixed_static_lattice_reference,KM,0.007,0.007,0.3356666666666666,0.32866666666666666,1380.0715054886093,-6.2152601550458076e-06,-244873.66775912952,1288.30264010537
0.00285013035,,fixed_static_lattice_reference,KM,0.008,0.008,0.336,0.328,1380.0717899510503,-6.1562881682001294e-06,-244163.5106726074,1288.578532626587
0.00285013035,,fixed_static_lattice_reference,KM,0.009000000000000001,0.009000000000000001,0.3363333333333333,0.3273333333333333,1380.0721096503316,-6.089306877982155e-06,-243356.90332466157,1288.8918203286323
0.00285013035,,fixed_static_lattice_reference,KM,0.01,0.01,0.33666666666666667,0.32666666666666666,1380.0724640534493,-6.016748364316997e-06,-242483.1334989702,1289.2311168055123
0.00285013035,,fixed_static_lattice_reference,KM,0.011,0.011,0.33699999999999997,0.326,1380.072852659341,-5.940322308583072e-06,-241562.78965475803,1289.5884184469605
0.00285013035,,fixed_static_lattice_reference,KM,0.012,0.012,0.3373333333333333,0.3253333333333333,1380.0732749988506,-5.859315004755862e-06,-240587.2771453443,1289.967041137373
0.00285013035,,fixed_static_lattice_reference,KM,0.013000000000000001,0.013000000000000001,0.3376666666666666,0.32466666666666666,1380.07373063469,-5.772184861272165e-06,-239538.03169586405,1290.3741590298866
0.00285013035,,fixed_static_lattice_reference,KM,0.014,0.014,0.338,0.324,1380.0742191613926,-5.681466063184038e-06,-238445.57066836566,1290.7979236602305
0.00285013035,,fixed_static_lattice_reference,KM,0.015,0.015,0.3383333333333333,0.3233333333333333,1380.0747402052639,-5.58863102285639e-06,-237327.62526254496,1291.2314522540416
0.00285013035,,fixed_static_lattice_reference,KM,0.016,0.016,0.33866666666666667,0.32266666666666666,1380.075293424327,-5.493061934938084e-06,-236176.7556943338,1291.67761450987
0.00285013035,,fixed_static_lattice_reference,KM,0.017,0.017,0.33899999999999997,0.322,1380.0758785082626,-5.393692023813213e-06,-234980.1155547186,1292.1413679956363
0.00285013035,,fixed_static_lattice_reference,KM,0.018000000000000002,0.018000000000000002,0.3393333333333333,0.3213333333333333,1380.076495178344,-5.292521363805345e-06,-233761.7902956304,1292.6133769415012
0.00285013035,,fixed_static_lattice_reference,KM,0.019,0.019,0.3396666666666666,0.32066666666666666,1380.0771431873666,-5.190717325746293e-06,-232535.83772168384,1293.0881963062377
0.00285013035,,fixed_static_lattice_reference,KM,0.02,0.02,0.34,0.32,1380.077822319574,-5.087624432926349e-06,-231294.36439982115,1293.568873797803
0.00285013035,,fixed_static_lattice_reference,KM,0.021,0.021,0.3403333333333333,0.3193333333333333,1380.0785323905777,-4.982867456734883e-06,-230032.8517226296,1294.0571485999765
0.00285013035,,fixed_static_lattice_reference,KM,0.022,0.022,0.3406666666666667,0.31866666666666665,1380.0792732472742,-4.877532416394691e-06,-228764.37783599537,1294.547960722479
0.00285013035,,fixed_static_lattice_reference,KM,0.023,0.023,0.34099999999999997,0.318,1380.0800447677518,-4.772393255165365e-06,-227498.26278015733,1295.0377087892084
0.00285013035,,fixed_static_lattice_reference,KM,0.024,0.024,0.3413333333333333,0.3173333333333333,1380.0808468612024,-4.666937953165046e-06,-226228.34066912465,1295.528773591698
0.00285013035,,fixed_static_lattice_reference,KM,0.025,0.025,0.3416666666666666,0.31666666666666665,1380.0816794678167,-4.561505998247911e-06,-224958.6997101687,1296.0195763538993
0.00285013035,,fixed_static_lattice_reference,KM,0.026000000000000002,0.026000000000000002,0.342,0.316,1380.0825425586831,-4.4567498370850805e-06,-223697.19684777892,1296.5070873032128
0.00285013035,,fixed_static_lattice_reference,KM,0.027,0.027,0.3423333333333333,0.3153333333333333,1380.08343613568,-4.352147251123741e-06,-222437.54338072898,1296.9937344934772
0.00285013035,,fixed_static_lattice_reference,KM,0.028,0.028,0.3426666666666667,0.31466666666666665,1380.0843602313616,-4.248014109276624e-06,-221183.5430904206,1297.4780530956145
0.00285013035,,fixed_static_lattice_reference,KM,0.029,0.029,0.34299999999999997,0.314,1380.0853149088398,-4.145209480499358e-06,-219945.54112442784,1297.95606062093
0.00285013035,,fixed_static_lattice_reference,KM,0.03,0.03,0.3433333333333333,0.3133333333333333,1380.0863002616625,-4.04333346506297e-06,-218718.72177886107,1298.4296185743233
0.00285013035,,fixed_static_lattice_reference,KM,0.031,0.031,0.3436666666666666,0.31266666666666665,1380.0873164136876,-3.941843536549851e-06,-217496.5517995314,1298.901246872295
0.00285013035,,fixed_static_lattice_reference,KM,0.032,0.032,0.34400000000000003,0.312,1380.0883635189489,-3.841333499631269e-06,-216286.18194763685,1299.368196152566
0.00285013035,,fixed_static_lattice_reference,KM,0.033,0.033,0.3443333333333333,0.3113333333333333,1380.0894417615211,-3.742780282679454e-06,-215099.3766666645,1299.8259462693313
0.00285013035,,fixed_static_lattice_reference,KM,0.034,0.034,0.3446666666666667,0.31066666666666665,1380.0905513553828,-3.6456220881856522e-06,-213929.37063457974,1300.2771086602365
0.00285013035,,fixed_static_lattice_reference,KM,0.035,0.035,0.345,0.31,1380.0916925442664,-3.548726751669272e-06,-212762.5300114527,1300.7269313035097
0.00285013035,,fixed_static_lattice_reference,KM,0.036000000000000004,0.036000000000000004,0.3453333333333333,0.3093333333333333,1380.0928656015092,-3.452684962416059e-06,-211605.9680421415,1301.172682483783
0.00285013035,,fixed_static_lattice_reference,KM,0.037,0.037,0.3456666666666666,0.3086666666666667,1380.0940708299047,-3.359558553808816e-06,-210484.51389836555,1301.604828833042
0.00285013035,,fixed_static_lattice_reference,KM,0.038,0.038,0.34600000000000003,0.308,1380.0953085615408,-3.2679104487847657e-06,-209380.86189797646,1302.030029920815
0.00285013035,,fixed_static_lattice_reference,KM,0.039,0.039,0.3463333333333333,0.30733333333333335,1380.0965791576352,-3.17610500279948e-06,-208275.31515392012,1302.4558543953367
0.00285013035,,fixed_static_lattice_reference,KM,0.04,0.04,0.3466666666666667,0.3066666666666667,1380.0978830083745,-3.085754586486154e-06,-207187.29028233088,1302.8748506291256
0.00285013035,,fixed_static_lattice_reference,KM,0.041,0.041,0.347,0.306,1380.0992205327402,-2.998814378104751e-06,-206140.33208424048,1303.2779927670215
0.00285013035,,fixed_static_lattice_reference,KM,0.042,0.042,0.3473333333333333,0.30533333333333335,1380.1005921783321,-2.9122436582556833e-06,-205097.82336994165,1303.6793398535704
0.00285013035,,fixed_static_lattice_reference,KM,0.043000000000000003,0.043000000000000003,0.3476666666666666,0.3046666666666667,1380.1019984211946,-2.8246567704461152e-06,-204043.07767810745,1304.0852918302803
0.00285013035,,fixed_static_lattice_reference,KM,0.044,0.044,0.34800000000000003,0.304,1380.1034397656279,-2.7381843241075564e-06,-203001.75240078673,1304.4860106770525
0.00285013035,,fixed_static_lattice_reference,KM,0.045,0.045,0.34833333333333333,0.30333333333333334,1380.1049167440046,-2.655114172271129e-06,-202001.39850123978,1304.870944852301
0.00285013035,,fixed_static_lattice_reference,KM,0.046,0.046,0.3486666666666667,0.3026666666666667,1380.1064299165778,-2.5731638857010963e-06,-201014.53033106058,1305.2506378339838
0.00285013035,,fixed_static_lattice_reference,KM,0.047,0.047,0.349,0.302,1380.1079798712844,-2.490799673582735e-06,-200022.67755416958,1305.6321681661448
0.00285013035,,fixed_static_lattice_reference,KM,0.048,0.048,0.34933333333333333,0.30133333333333334,1380.1095672235483,-2.409537437411135e-06,-199044.095078478,1306.0085460912926
0.00285013035,,fixed_static_lattice_reference,KM,0.049,0.049,0.3496666666666666,0.3006666666666667,1380.1111926160768,-2.3315572583510973e-06,-198105.0360484225,1306.3697286510228
0.00285013035,,fixed_static_lattice_reference,KM,0.05,0.05,0.35000000000000003,0.3,1380.1128567186531,-2.2544529148975545e-06,-197176.52407461946,1306.726816593852
