 written on 28Jun2026 at 21:46:28 
           2
         157
    3    2    1    1    2    2    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    2    3    1    1    1    1    1    1    1
    1    1    1    1    3    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    3    1    1    1    1    1    1    1    1    1    1    1    3
    2    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    2    2    1    1    2    3
   -8   -4    0    1    1    0.037596   -0.009712
   -8   -4    0    2    1   -0.024785   -0.019237
   -8   -4    0    1    2    0.049604    0.007855
   -8   -4    0    2    2   -0.021697    0.009712
   -7   -5    0    1    1   -0.015621   -0.000488
   -7   -5    0    2    1   -0.040591    0.009291
   -7   -5    0    1    2   -0.013193   -0.012516
   -7   -5    0    2    2    0.035215    0.000488
   -7   -4    0    1    1    0.008397    0.000158
   -7   -4    0    2    1   -0.038846    0.001869
   -7   -4    0    1    2   -0.002548    0.007344
   -7   -4    0    2    2   -0.001166   -0.000158
   -7   -3    0    1    1    0.009169   -0.000003
   -7   -3    0    2    1   -0.025343   -0.016642
   -7   -3    0    1    2   -0.011403   -0.013328
   -7   -3    0    2    2   -0.001938    0.000003
   -7   -2    0    1    1   -0.014898   -0.001023
   -7   -2    0    2    1   -0.037793    0.000778
   -7   -2    0    1    2   -0.016913   -0.022670
   -7   -2    0    2    2    0.034491    0.001024
   -6   -6    0    1    1    0.008274   -0.000000
   -6   -6    0    2    1   -0.007471   -0.001002
   -6   -6    0    1    2   -0.007471    0.001002
   -6   -6    0    2    2    0.017780    0.000000
   -6   -5    0    1    1   -0.008450   -0.005618
   -6   -5    0    2    1   -0.053793   -0.005973
   -6   -5    0    1    2    0.000100   -0.010943
   -6   -5    0    2    2    0.020752    0.005618
   -6   -4    0    1    1   -0.020185    0.003382
   -6   -4    0    2    1   -0.037995    0.010427
   -6   -4    0    1    2   -0.037159    0.008393
   -6   -4    0    2    2    0.006337   -0.003382
   -6   -3    0    1    1   -0.014458    0.011661
   -6   -3    0    2    1    0.032787    0.011808
   -6   -3    0    1    2   -0.035896    0.008858
   -6   -3    0    2    2   -0.011369   -0.011661
   -6   -2    0    1    1   -0.019533    0.003613
   -6   -2    0    2    1    0.033633    0.011689
   -6   -2    0    1    2    0.001092   -0.010731
   -6   -2    0    2    2    0.005685   -0.003614
   -6   -1    0    1    1   -0.008795   -0.005917
   -6   -1    0    2    1   -0.036985    0.010101
   -6   -1    0    1    2   -0.008916    0.000417
   -6   -1    0    2    2    0.021097    0.005917
   -6    0    0    1    1    0.007011   -0.000000
   -6    0    0    2    1   -0.054801   -0.005848
   -6    0    0    1    2   -0.054801    0.005848
   -6    0    0    2    2    0.019041    0.000000
   -5   -7    0    1    1   -0.015621    0.000488
   -5   -7    0    2    1   -0.013193    0.012516
   -5   -7    0    1    2   -0.040591   -0.009291
   -5   -7    0    2    2    0.035215   -0.000488
   -5   -6    0    1    1   -0.009382    0.004767
   -5   -6    0    2    1   -0.016853    0.022671
   -5   -6    0    1    2    0.006927    0.010405
   -5   -6    0    2    2    0.021687   -0.004767
   -5   -5    0    1    1    0.004887   -0.001256
   -5   -5    0    2    1   -0.005330   -0.002911
   -5   -5    0    1    2    0.051294    0.007046
