 written on  6Aug2026 at 21:05:05 
           2
         343
    3    2    1    1    2    2    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    3    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    3    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    3    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    3    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    2    1    1    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    2    2    1    1    2    3
  -12   -6    0    1    1    0.049110    0.030166
  -12   -6    0    2    1    0.006443    0.033748
  -12   -6    0    1    2   -0.001789   -0.007081
  -12   -6    0    2    2   -0.055552   -0.030166
  -11   -7    0    1    1   -0.011571    0.017880
  -11   -7    0    2    1    0.029959   -0.021259
  -11   -7    0    1    2    0.068089    0.006464
  -11   -7    0    2    2    0.015611   -0.017880
  -11   -6    0    1    1   -0.025635    0.059732
  -11   -6    0    2    1    0.045331    0.052554
  -11   -6    0    1    2   -0.050739    0.037184
  -11   -6    0    2    2    0.025002   -0.059732
  -11   -5    0    1    1   -0.008915    0.056717
  -11   -5    0    2    1   -0.027017    0.018664
  -11   -5    0    1    2   -0.016022    0.003849
  -11   -5    0    2    2    0.008281   -0.056717
  -11   -4    0    1    1    0.009638   -0.014188
  -11   -4    0    2    1   -0.005553   -0.051402
  -11   -4    0    1    2    0.053529    0.016696
  -11   -4    0    2    2   -0.005597    0.014188
  -10   -8    0    1    1    0.034018   -0.041707
  -10   -8    0    2    1   -0.002093    0.018615
  -10   -8    0    1    2   -0.015086    0.023181
  -10   -8    0    2    2   -0.027660    0.041707
  -10   -7    0    1    1    0.022889   -0.083417
  -10   -7    0    2    1    0.054247   -0.011320
  -10   -7    0    1    2    0.009189    0.020818
  -10   -7    0    2    2   -0.019901    0.083417
  -10   -6    0    1    1   -0.026971   -0.072875
  -10   -6    0    2    1    0.049393    0.003354
  -10   -6    0    1    2   -0.073756    0.081802
  -10   -6    0    2    2    0.028826    0.072875
  -10   -5    0    1    1   -0.039801    0.023927
  -10   -5    0    2    1   -0.014600    0.031866
  -10   -5    0    1    2   -0.080244    0.024518
  -10   -5    0    2    2    0.041385   -0.023927
  -10   -4    0    1    1   -0.037210    0.017234
  -10   -4    0    2    1    0.011979    0.009134
  -10   -4    0    1    2   -0.001418   -0.066762
  -10   -4    0    2    2    0.039065   -0.017234
  -10   -3    0    1    1    0.019277   -0.079865
  -10   -3    0    2    1    0.064651   -0.040807
  -10   -3    0    1    2   -0.035683    0.017331
  -10   -3    0    2    2   -0.016289    0.079865
  -10   -2    0    1    1    0.042636   -0.028247
  -10   -2    0    2    1    0.006061   -0.042001
  -10   -2    0    1    2   -0.071866    0.078141
  -10   -2    0    2    2   -0.036278    0.028247
   -9   -9    0    1    1   -0.060111   -0.000000
   -9   -9    0    2    1   -0.018584   -0.049424
   -9   -9    0    1    2   -0.018584    0.049424
   -9   -9    0    2    2    0.073530    0.000000
   -9   -8    0    1    1   -0.008714    0.010871
   -9   -8    0    2    1    0.043581   -0.028341
   -9   -8    0    1    2   -0.039476    0.013866
   -9   -8    0    2    2    0.015087   -0.010871
   -9   -7    0    1    1    0.018526   -0.020328
   -9   -7    0    2    1    0.059372    0.002253
   -9   -7    0    1    2   -0.023702   -0.032751
   -9   -7    0    2    2   -0.022061    0.020328
   -9   -6    0    1    1   -0.003170   -0.081852
   -9   -6    0    2    1   -0.006467   -0.022331
   -9   -6    0    1    2   -0.034885   -0.012675
   -9   -6    0    2    2   -0.002276    0.081852
   -9   -5    0    1    1    0.024270   -0.041588
   -9   -5    0    2    1   -0.068020   -0.046988
   -9   -5    0    1    2   -0.016380    0.005978
   -9   -5    0    2    2   -0.028362    0.041588
   -9   -4    0    1    1   -0.002099    0.048806
   -9   -4    0    2    1   -0.022847    0.002733
   -9   -4    0    1    2    0.039450   -0.068464
   -9   -4    0    2    2   -0.001993   -0.048806
