 written on  6Aug2026 at 21:31:29 
           2
         343
    3    2    1    1    2    2    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    3    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    3    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    3    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    3    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    2    1    1    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    2    2    1    1    2    3
  -12   -6    0    1    1   -0.000409   -0.000634
  -12   -6    0    2    1    0.002708   -0.000119
  -12   -6    0    1    2   -0.003941   -0.000105
  -12   -6    0    2    2   -0.001768    0.000633
  -11   -7    0    1    1    0.000051    0.000333
  -11   -7    0    2    1   -0.001715    0.000221
  -11   -7    0    1    2    0.002707    0.000001
  -11   -7    0    2    2    0.000901   -0.000335
  -11   -6    0    1    1   -0.000306    0.000963
  -11   -6    0    2    1   -0.000868   -0.000163
  -11   -6    0    1    2    0.000515    0.000194
  -11   -6    0    2    2    0.000366   -0.000959
  -11   -5    0    1    1    0.000864   -0.000659
  -11   -5    0    2    1    0.002655   -0.000124
  -11   -5    0    1    2    0.002867   -0.000091
  -11   -5    0    2    2   -0.000808    0.000657
  -11   -4    0    1    1   -0.000088   -0.000737
  -11   -4    0    2    1   -0.000767    0.000228
  -11   -4    0    1    2    0.006823   -0.000089
  -11   -4    0    2    2    0.001040    0.000733
  -10   -8    0    1    1    0.000223   -0.000025
  -10   -8    0    2    1   -0.003886   -0.000278
  -10   -8    0    1    2    0.002713    0.000135
  -10   -8    0    2    2    0.000299    0.000024
  -10   -7    0    1    1    0.001422   -0.000858
  -10   -7    0    2    1   -0.003971    0.000012
  -10   -7    0    1    2   -0.001224   -0.000229
  -10   -7    0    2    2    0.000842    0.000857
  -10   -6    0    1    1    0.000120    0.000031
  -10   -6    0    2    1   -0.001707    0.000247
  -10   -6    0    1    2   -0.000056   -0.000015
  -10   -6    0    2    2    0.001666   -0.000028
  -10   -5    0    1    1   -0.000500    0.001009
  -10   -5    0    2    1   -0.001088   -0.000150
  -10   -5    0    1    2    0.000108    0.000149
  -10   -5    0    2    2   -0.000335   -0.001015
  -10   -4    0    1    1    0.002130   -0.000613
  -10   -4    0    2    1   -0.001297   -0.000117
  -10   -4    0    1    2   -0.001086   -0.000068
  -10   -4    0    2    2   -0.000343    0.000620
  -10   -3    0    1    1    0.000413   -0.000736
  -10   -3    0    2    1   -0.001829    0.000198
  -10   -3    0    1    2    0.002557   -0.000087
  -10   -3    0    2    2    0.001852    0.000733
  -10   -2    0    1    1   -0.000368    0.000893
  -10   -2    0    2    1   -0.003763   -0.000028
  -10   -2    0    1    2    0.005721    0.000057
  -10   -2    0    2    2    0.000886   -0.000899
   -9   -9    0    1    1   -0.000724   -0.000000
   -9   -9    0    2    1    0.001048    0.000215
   -9   -9    0    1    2    0.001048   -0.000215
   -9   -9    0    2    2   -0.001095    0.000000
   -9   -8    0    1    1   -0.000998    0.000554
   -9   -8    0    2    1   -0.005120    0.000091
   -9   -8    0    1    2   -0.001844    0.000186
   -9   -8    0    2    2   -0.000282   -0.000560
   -9   -7    0    1    1   -0.000473    0.000297
   -9   -7    0    2    1   -0.003897   -0.000299
   -9   -7    0    1    2   -0.009258    0.000082
   -9   -7    0    2    2   -0.000875   -0.000292
   -9   -6    0    1    1   -0.000571   -0.000979
   -9   -6    0    2    1    0.002899    0.000045
   -9   -6    0    1    2   -0.005158   -0.000180
   -9   -6    0    2    2   -0.001699    0.000972
   -9   -5    0    1    1   -0.002041   -0.000313
   -9   -5    0    2    1    0.002368    0.000235
   -9   -5    0    1    2   -0.000745    0.000006
   -9   -5    0    2    2   -0.000020    0.000317
   -9   -4    0    1    1   -0.000843    0.001105
   -9   -4    0    2    1   -0.002176   -0.000166
   -9   -4    0    1    2   -0.005165    0.000099
   -9   -4    0    2    2   -0.001214   -0.001105
   -9   -3    0    1    1    0.000300   -0.000159
   -9   -3    0    2    1    0.002113   -0.000094
   -9   -3    0    1    2   -0.009247   -0.000047
   -9   -3    0    2    2   -0.002574    0.000153
   -9   -2    0    1    1   -0.001846   -0.000726
   -9   -2    0    2    1    0.002960    0.000182
   -9   -2    0    1    2   -0.001865   -0.000090
   -9   -2    0    2    2    0.000500    0.000735
   -9   -1    0    1    1   -0.001343    0.000653
   -9   -1    0    2    1   -0.003658   -0.000009
   -9   -1    0    1    2    0.000919    0.000019
   -9   -1    0    2    2    0.000066   -0.000654
   -9    0    0    1    1    0.000684    0.000000
   -9    0    0    2    1   -0.005139   -0.000149
   -9    0    0    1    2   -0.005139    0.000149
   -9    0    0    2    2   -0.002508   -0.000000
   -8  -10    0    1    1    0.000223    0.000025
   -8  -10    0    2    1    0.002713   -0.000135
   -8  -10    0    1    2   -0.003886    0.000278
   -8  -10    0    2    2    0.000299   -0.000024
   -8   -9    0    1    1   -0.000602   -0.000486
   -8   -9    0    2    1    0.005825   -0.000197
   -8   -9    0    1    2   -0.001319   -0.000097
   -8   -9    0    2    2   -0.000679    0.000481
   -8   -8    0    1    1   -0.000231   -0.000475
   -8   -8    0    2    1    0.001005    0.000233
   -8   -8    0    1    2   -0.000228   -0.000166
   -8   -8    0    2    2   -0.000346    0.000481
   -8   -7    0    1    1   -0.001620    0.000454
   -8   -7    0    2    1   -0.001355    0.000077
   -8   -7    0    1    2   -0.003029    0.000129
   -8   -7    0    2    2   -0.000481   -0.000453
   -8   -6    0    1    1   -0.000067    0.000879
   -8   -6    0    2    1    0.005115   -0.000217
   -8   -6    0    1    2   -0.002597    0.000020
   -8   -6    0    2    2   -0.001562   -0.000879
   -8   -5    0    1    1   -0.000350   -0.000759
   -8   -5    0    2    1    0.005739    0.000081
   -8   -5    0    1    2    0.005329   -0.000095
   -8   -5    0    2    2   -0.001443    0.000763
   -8   -4    0    1    1   -0.002443   -0.000605
   -8   -4    0    2    1   -0.001430    0.000133
   -8   -4    0    1    2    0.005183    0.000051
   -8   -4    0    2    2    0.000601    0.000600
   -8   -3    0    1    1   -0.000614    0.001264
   -8   -3    0    2    1   -0.001368   -0.000169
   -8   -3    0    1    2   -0.002762    0.000051
   -8   -3    0    2    2   -0.001181   -0.001253
   -8   -2    0    1    1    0.000466    0.000082
   -8   -2    0    2    1    0.005779   -0.000041
   -8   -2    0    1    2   -0.002893   -0.000034
   -8   -2    0    2    2   -0.002093   -0.000085
   -8   -1    0    1    1   -0.002576   -0.000952
   -8   -1    0    2    1    0.005054    0.000170
   -8   -1    0    1    2   -0.000118   -0.000092
   -8   -1    0    2    2    0.000472    0.000944
   -8    0    0    1    1   -0.000758    0.000720
   -8    0    0    2    1   -0.001325    0.000038
   -8    0    0    1    2   -0.001508   -0.000024
   -8    0    0    2    2    0.000180   -0.000715
   -8    1    0    1    1    0.000987    0.000217
   -8    1    0    2    1    0.001100   -0.000086
   -8    1    0    1    2   -0.003917    0.000189
   -8    1    0    2    2   -0.002265   -0.000221
   -8    2    0    1    1   -0.000368   -0.000893
   -8    2    0    2    1    0.005721   -0.000057
   -8    2    0    1    2   -0.003763    0.000028
   -8    2    0    2    2    0.000886    0.000899
   -7  -11    0    1    1    0.000051   -0.000333
   -7  -11    0    2    1    0.002707   -0.000001
   -7  -11    0    1    2   -0.001715   -0.000221
   -7  -11    0    2    2    0.000901    0.000335
   -7  -10    0    1    1    0.001541    0.000426
   -7  -10    0    2    1    0.006850    0.000217
   -7  -10    0    1    2    0.002894   -0.000029
   -7  -10    0    2    2    0.000719   -0.000427
   -7   -9    0    1    1   -0.000623    0.000333
   -7   -9    0    2    1    0.002726   -0.000134
   -7   -9    0    1    2    0.005076    0.000173
   -7   -9    0    2    2   -0.000722   -0.000330
   -7   -8    0    1    1   -0.000795   -0.000112
   -7   -8    0    2    1   -0.001854   -0.000157
   -7   -8    0    1    2    0.003491   -0.000093
   -7   -8    0    2    2   -0.001305    0.000113
   -7   -7    0    1    1    0.002811   -0.000889
   -7   -7    0    2    1   -0.000313    0.000190
   -7   -7    0    1    2    0.004756   -0.000075
   -7   -7    0    2    2    0.003231    0.000884
   -7   -6    0    1    1    0.002920    0.000245
   -7   -6    0    2    1    0.003502    0.000035
   -7   -6    0    1    2    0.009645    0.000074
   -7   -6    0    2    2    0.004307   -0.000245
   -7   -5    0    1    1    0.002380    0.001312
   -7   -5    0    2    1    0.000779   -0.000120
   -7   -5    0    1    2    0.009206   -0.000017
   -7   -5    0    2    2    0.000350   -0.001310
   -7   -4    0    1    1    0.004916   -0.000747
   -7   -4    0    2    1   -0.003023    0.000087
   -7   -4    0    1    2    0.008372    0.000025
   -7   -4    0    2    2    0.004251    0.000752
   -7   -3    0    1    1    0.002989   -0.001042
   -7   -3    0    2    1   -0.003113    0.000021
   -7   -3    0    1    2    0.009085    0.000057
   -7   -3    0    2    2    0.006185    0.001033
   -7   -2    0    1    1    0.001965    0.001095
   -7   -2    0    2    1   -0.002726   -0.000107
   -7   -2    0    1    2    0.009624    0.000013
   -7   -2    0    2    2    0.000765   -0.001103
   -7   -1    0    1    1    0.004828   -0.000067
   -7   -1    0    2    1    0.000703   -0.000006
   -7   -1    0    1    2    0.004957    0.000032
   -7   -1    0    2    2    0.002397    0.000079
   -7    0    0    1    1    0.001789   -0.001059
   -7    0    0    2    1    0.003243    0.000082
   -7    0    0    1    2    0.003626   -0.000090
   -7    0    0    2    2    0.004255    0.001062
   -7    1    0    1    1   -0.001021    0.000839
   -7    1    0    2    1   -0.000223    0.000073
   -7    1    0    1    2    0.004953   -0.000112
   -7    1    0    2    2   -0.001080   -0.000843
   -7    2    0    1    1    0.000621    0.000083
   -7    2    0    2    1   -0.001707   -0.000052
   -7    2    0    1    2    0.002746    0.000151
   -7    2    0    2    2   -0.001969   -0.000079
   -7    3    0    1    1    0.000287   -0.001122
   -7    3    0    2    1    0.002622   -0.000129
   -7    3    0    1    2   -0.001689    0.000008
   -7    3    0    2    2    0.001976    0.001114
   -7    4    0    1    1   -0.000088    0.000737
   -7    4    0    2    1    0.006823    0.000089
   -7    4    0    1    2   -0.000767   -0.000228
   -7    4    0    2    2    0.001040   -0.000733
   -6  -12    0    1    1   -0.000409    0.000634
   -6  -12    0    2    1   -0.003941    0.000105
   -6  -12    0    1    2    0.002708    0.000119
   -6  -12    0    2    2   -0.001768   -0.000633
   -6  -11    0    1    1   -0.000307   -0.000472
   -6  -11    0    2    1   -0.003862   -0.000223
   -6  -11    0    1    2   -0.001073    0.000141
   -6  -11    0    2    2    0.000364    0.000476
   -6  -10    0    1    1    0.000944   -0.000375
   -6  -10    0    2    1    0.002685   -0.000018
   -6  -10    0    1    2    0.002341   -0.000177
   -6  -10    0    2    2    0.000845    0.000373
   -6   -9    0    1    1   -0.000868    0.000031
   -6   -9    0    2    1   -0.001228    0.000184
   -6   -9    0    1    2    0.005719   -0.000047
   -6   -9    0    2    2   -0.001402   -0.000035
   -6   -8    0    1    1   -0.001014    0.000685
   -6   -8    0    2    1   -0.009203   -0.000078
   -6   -8    0    1    2    0.000682    0.000082
   -6   -8    0    2    2   -0.000620   -0.000685
   -6   -7    0    1    1    0.004041    0.000373
   -6   -7    0    2    1   -0.003027   -0.000086
   -6   -7    0    1    2   -0.000888   -0.000012
   -6   -7    0    2    2    0.003184   -0.000371
   -6   -6    0    1    1    0.003015   -0.001197
   -6   -6    0    2    1    0.004708    0.000082
   -6   -6    0    1    2    0.002776    0.000040
   -6   -6    0    2    2    0.003757    0.001206
   -6   -5    0    1    1   -0.000514   -0.000138
   -6   -5    0    2    1   -0.000838   -0.000013
   -6   -5    0    1    2   -0.003332    0.000025
   -6   -5    0    2    2    0.001129    0.000135
   -6   -4    0    1    1    0.000835    0.001438
   -6   -4    0    2    1   -0.005665   -0.000042
   -6   -4    0    1    2   -0.012172   -0.000070
   -6   -4    0    2    2   -0.001525   -0.001458
   -6   -3    0    1    1    0.001394   -0.000733
   -6   -3    0    2    1    0.002714    0.000055
   -6   -3    0    1    2   -0.012052    0.000054
   -6   -3    0    2    2    0.000567    0.000740
   -6   -2    0    1    1   -0.001591   -0.001162
   -6   -2    0    2    1    0.002808    0.000015
   -6   -2    0    1    2   -0.003217    0.000020
   -6   -2    0    2    2    0.000889    0.001170
   -6   -1    0    1    1    0.000972    0.001187
   -6   -1    0    2    1   -0.005632   -0.000028
   -6   -1    0    1    2    0.002668   -0.000003
   -6   -1    0    2    2   -0.000351   -0.001185
   -6    0    0    1    1    0.004231    0.000024
   -6    0    0    2    1   -0.000948   -0.000075
   -6    0    0    1    2   -0.000892    0.000141
   -6    0    0    2    2    0.002549   -0.000042
   -6    1    0    1    1    0.002680   -0.000907
   -6    1    0    2    1    0.004698   -0.000031
   -6    1    0    1    2    0.000915   -0.000097
   -6    1    0    2    2    0.004541    0.000913
   -6    2    0    1    1   -0.000639    0.000927
   -6    2    0    2    1   -0.002982    0.000143
   -6    2    0    1    2    0.005669   -0.000175
   -6    2    0    2    2   -0.000992   -0.000928
   -6    3    0    1    1   -0.000531    0.000109
   -6    3    0    2    1   -0.009154   -0.000014
   -6    3    0    1    2    0.002073    0.000179
   -6    3    0    2    2   -0.001735   -0.000109
   -6    4    0    1    1    0.000003   -0.001060
   -6    4    0    2    1   -0.001160   -0.000173
   -6    4    0    1    2   -0.000853    0.000018
   -6    4    0    2    2    0.001780    0.001066
   -6    5    0    1    1   -0.000025    0.000487
   -6    5    0    2    1    0.002631    0.000125
   -6    5    0    1    2    0.003011   -0.000224
   -6    5    0    2    2    0.000083   -0.000494
   -6    6    0    1    1   -0.000409    0.000634
   -6    6    0    2    1   -0.003941    0.000105
   -6    6    0    1    2    0.002708    0.000119
   -6    6    0    2    2   -0.001768   -0.000633
   -5  -11    0    1    1    0.000328    0.000685
   -5  -11    0    2    1   -0.003959    0.000109
   -5  -11    0    1    2   -0.001204    0.000086
   -5  -11    0    2    2   -0.000268   -0.000689
   -5  -10    0    1    1   -0.000791    0.000022
   -5  -10    0    2    1    0.000506   -0.000186
   -5  -10    0    1    2   -0.002207    0.000102
   -5  -10    0    2    2   -0.000047   -0.000026
   -5   -9    0    1    1   -0.000934   -0.000385
   -5   -9    0    2    1   -0.000077    0.000010
   -5   -9    0    1    2   -0.001417   -0.000083
   -5   -9    0    2    2   -0.001132    0.000391
   -5   -8    0    1    1   -0.001223   -0.000465
   -5   -8    0    2    1   -0.005157    0.000151
   -5   -8    0    1    2   -0.002951    0.000023
   -5   -8    0    2    2   -0.000566    0.000469
   -5   -7    0    1    1    0.001145    0.000728
   -5   -7    0    2    1   -0.002519   -0.000027
   -5   -7    0    1    2   -0.005695    0.000029
   -5   -7    0    2    2    0.001589   -0.000730
   -5   -6    0    1    1    0.001163    0.000738
   -5   -6    0    2    1    0.009695   -0.000040
   -5   -6    0    1    2   -0.012947   -0.000007
   -5   -6    0    2    2   -0.000547   -0.000744
   -5   -5    0    1    1   -0.010172   -0.001410
   -5   -5    0    2    1    0.002751   -0.000021
   -5   -5    0    1    2   -0.015832    0.000081
   -5   -5    0    2    2   -0.009245    0.001391
   -5   -4    0    1    1   -0.017835   -0.000342
   -5   -4    0    2    1   -0.012982   -0.000058
   -5   -4    0    1    2   -0.019556   -0.000057
   -5   -4    0    2    2   -0.016060    0.000370
   -5   -3    0    1    1   -0.011037    0.001710
   -5   -3    0    2    1   -0.004559    0.000014
   -5   -3    0    1    2   -0.025177   -0.000112
   -5   -3    0    2    2   -0.013144   -0.001696
   -5   -2    0    1    1   -0.011805   -0.000526
