campaign,degauss_Ry,kgrid,region,t_GK,qx_2pia,qy_2pia,f1_cm-1,f2_cm-1,f3_cm-1,f4_cm-1,f5_cm-1,f6_cm-1
FD300_K144,0.0019000869,144,G,0.0,0.0,0.0,113.363402,113.363402,113.935279,884.40589,1573.582322,1573.582322
FD300_K144,0.0019000869,144,G,0.015,0.005,0.008660254038,113.936365,114.853508,116.356355,884.351524,1573.799766,1577.094522
FD300_K144,0.0019000869,144,G,0.03,0.01,0.017320508076,113.930838,119.425235,126.945617,884.18357,1573.336758,1581.497256
FD300_K144,0.0019000869,144,K,0.98,0.326666666667,0.565803263806,534.7747,553.537292,1003.387502,1219.345464,1237.767062,1296.876884
FD300_K144,0.0019000869,144,K,0.99,0.33,0.571576766498,539.509239,548.745407,1004.596319,1223.586612,1232.405521,1291.156244
FD300_K144,0.0019000869,144,K,1.0,0.333333333333,0.57735026919,544.254689,544.25469,1005.021785,1228.083291,1228.083292,1288.039763
FD300_K144,0.0019000869,144,K,1.01,0.336666666667,0.583123771882,539.658909,548.595828,1004.581872,1223.868143,1232.116621,1291.230828
FD300_K144,0.0019000869,144,K,1.02,0.34,0.588897274573,535.377243,552.945357,1003.169539,1220.749166,1236.397393,1297.256491
