t_GK,old_band1_rel_eV,old_band2_rel_eV,matched_band1_rel_eV,matched_band2_rel_eV
0.156,-7.512181976960492,3.8791595366382152,-3.6314519400442267,3.645707929292109
0.158,-7.506272302652008,3.888545892865601,-3.6151793475477456,3.624718807729688
0.16,-7.500192506122944,3.8979040992005913,-3.5991343791670376,3.603834731088317
0.162,-7.493941951266549,3.9072238336968335,-3.5834919539491414,3.583237384220034
0.164,-7.487520198569606,3.9164948704466744,-3.568425194088068,3.563107430910275
0.166,-7.480927012584574,3.925707115109093,-3.554103722654694,3.5436227826846443
0.168,-7.4741623691315136,3.934850640723679,-3.540691976778004,3.524956877633155
0.17,-7.4672264621637305,3.9439157236701465,-3.5283475651307254,3.5072769982261516
0.17200000000000001,-7.4601197102304,3.952892879630731,-3.517219700363513,3.4907426589211124
0.17400000000000002,-7.452842762468991,3.961772899411204,-3.5074477380098914,3.4755040952719534
0.176,-7.445396504062107,3.970546884475219,-3.499159853131113,3.4617008860327116
0.178,-7.4377820610929275,3.979206282046639,-3.4924718844130416,3.4494607382224114
0.18,-7.430000804735944,3.9877429196346865,-3.487486372460677,3.4388984621831797
0.182,-7.422054354721273,3.9961490388380607,-3.484291814651079,3.4301151593084303
0.184,-7.4139445820132055,4.004417328285703,-3.4829621531964863,3.423197639437429
0.186,-7.4056736106465,4.012540955574425,-3.4835565062447396,3.418218078114848
0.188,-7.397243818667303,4.020513598066575,-3.4861191442161,3.4152339163106094
0.19,-7.388657838129045,4.028329472414481,-3.490679705540699,3.4142879971834668
0.192,-7.379918554097736,4.035983362682808,-3.4972536379694183,3.4154089265009326
0.194,-7.371029102625763,4.043470646944611,-3.5058428441466516,3.4186116358624923
0.196,-7.361992867657611,4.050787322232371,-3.5164365035941527,3.4238981213493216
0.198,-7.352813476836205,4.057930027731203,-3.5290120380303227,3.4312583250127466
0.2,-7.3434947961843475,4.064896066107836,-3.543536183312547,3.440671122987379
0.202,-7.334040923640505,4.07168342287602,-3.559966129395888,3.4521053821284093
0.20400000000000001,-7.324456181435269,4.078290783706319,-3.5782506895790007,3.4655210469557347
0.20600000000000002,-7.314745107300056,4.0847175495962755,-3.598331461871094,3.480870220251997
0.20800000000000002,-7.304912444506511,4.090963849825102,-3.620143948369728,3.498098203717775
0.21,-7.294963130741746,4.0970305526258795,-3.6436186028266624,3.5171444693700042
0.212,-7.284902285830907,4.102919273517218,-3.668681781781543,3.5379435375663952
0.214,-7.274735198325989,4.108632381245784,-3.695256580432976,3.5604257433181656
0.216,-7.2644673109864195,4.114173001300812,-3.7232635404677543,3.5845178785923903
0.218,-7.254104205184304,4.119545016971614,-3.7526212230858906,3.610143704306404
0.22,-7.24365158427439,4.1247530679293725,-3.783246646186563,3.637224331426104
0.222,-7.233115255975824,4.129802546324823,-3.8150555899129754,3.665678475791359
0.224,-7.222501113820095,4.134699590403977,-3.8479627793388227,3.695422595852871
0.226,-7.211815117726645,4.139451075654613,-3.8818819569129657,3.72637092631227
0.228,-7.201063273774648,4.144064603507012,-3.916725860305921,3.7584354236551887
0.23,-7.190251613246255,4.14854848762296,-3.9524061235039643,3.791525641738272
0.232,-7.179386171023567,4.152911737817751,-3.9888331203921394,3.8255485569528203
0.234,-7.168472963427653,4.1571640416704,-4.025915770696997,3.8604083630822346
0.23600000000000002,-7.157517965594631,4.161315743887565,-4.063561328088915,3.89600625586183
0.23800000000000002,-7.146527088489376,4.165377823496827,-4.101675169548202,3.9322402265152574
0.24,-7.135506155662832,4.169361868954841,-4.140160603868557,3.9690048822704664
0.242,-7.124460879864606,4.173280051265197,-4.17891871549831,4.006191310143684
0.244,-7.113396839626096,4.177145095210026,-4.217848257902241,4.04368699821921
0.246,-7.102319455934482,4.180970248807876,-4.256845608358737,4.0813758263414055
0.248,-7.091233969120679,4.184769251118354,-4.295804793681939,4.119138135666271
0.25,-7.080145416087318,4.188556298521543,-4.334617593863185,4.156850883979715
0.252,-7.069058608005061,4.1923460096067995,-4.373173728137482,4.194387891157162
0.254,-7.057978108606876,4.196153388811551,-4.411361125570729,4.231620176684096
0.256,-7.046908213209986,4.199993788955927,-4.449066279988123,4.268416388838228
0.258,-7.03585292859568,4.203882872823293,-4.48617468697183,4.304643322998134
0.26,-7.024815953875362,4.207836573940173,-4.522571358782389,4.340166524626917
0.262,-7.01380066246914,4.211871056711566,-4.558141411425558,4.374850970805448
0.264,-7.002810085320584,4.216002676068983,-4.592770716709029,4.408561822772403
0.266,-6.991846895466716,4.220247936789075,-4.626346611013758,4.441165240769711
0.268,-6.980913394077832,4.224623452639996,-4.658758651636232,4.472529251587567
0.27,-6.970011498074963,4.22914590551105,-4.689899410929609,4.502524658539569
0.272,-6.959142729426788,4.2338320046783,-4.719665298063217,4.531025983157708
0.274,-6.948308206218866,4.2386984463551,-4.747957398009905,4.557912427657118
0.276,-6.937508635579861,4.243761873671551,-4.774682317333685,4.583068847155731
0.278,-6.926744308539406,4.249038837221042,-4.799753026460189,4.606386720719546
0.28,-6.916015096881252,4.254545756305157,-4.823089688342885,4.627765110512912
