timestamp_iso,gpu_util_percent,memory_used_MiB,memory_total_MiB
2026-08-25T02:01:54+08:00,0, 450, 8192
2026-08-25T02:02:04+08:00,13, 633, 8192
2026-08-25T02:02:15+08:00,18, 633, 8192
2026-08-25T02:02:25+08:00,17, 635, 8192
2026-08-25T02:02:35+08:00,17, 635, 8192
2026-08-25T02:02:45+08:00,16, 635, 8192
2026-08-25T02:02:55+08:00,17, 635, 8192
2026-08-25T02:03:05+08:00,17, 635, 8192
2026-08-25T02:03:15+08:00,17, 635, 8192
2026-08-25T02:03:25+08:00,17, 635, 8192
2026-08-25T02:03:35+08:00,17, 635, 8192
2026-08-25T02:03:45+08:00,15, 635, 8192
2026-08-25T02:03:55+08:00,17, 635, 8192
2026-08-25T02:04:05+08:00,17, 635, 8192
2026-08-25T02:04:15+08:00,17, 635, 8192
2026-08-25T02:04:25+08:00,17, 635, 8192
2026-08-25T02:04:35+08:00,17, 635, 8192
2026-08-25T02:04:45+08:00,15, 635, 8192
2026-08-25T02:04:55+08:00,17, 635, 8192
2026-08-25T02:05:05+08:00,17, 635, 8192
2026-08-25T02:05:15+08:00,17, 636, 8192
2026-08-25T02:05:25+08:00,17, 636, 8192
2026-08-25T02:05:35+08:00,16, 636, 8192
2026-08-25T02:05:45+08:00,17, 636, 8192
2026-08-25T02:05:55+08:00,17, 636, 8192
2026-08-25T02:06:05+08:00,17, 636, 8192
2026-08-25T02:06:16+08:00,17, 635, 8192
2026-08-25T02:06:26+08:00,18, 635, 8192
2026-08-25T02:06:36+08:00,17, 635, 8192
2026-08-25T02:06:46+08:00,17, 635, 8192
2026-08-25T02:06:56+08:00,17, 635, 8192
2026-08-25T02:07:06+08:00,17, 635, 8192
2026-08-25T02:07:16+08:00,17, 635, 8192
2026-08-25T02:07:26+08:00,17, 635, 8192
2026-08-25T02:07:36+08:00,17, 635, 8192
2026-08-25T02:07:46+08:00,16, 635, 8192
2026-08-25T02:07:56+08:00,16, 641, 8192
2026-08-25T02:08:06+08:00,17, 636, 8192
2026-08-25T02:08:16+08:00,17, 636, 8192
2026-08-25T02:08:26+08:00,17, 636, 8192
2026-08-25T02:08:36+08:00,16, 636, 8192
2026-08-25T02:08:46+08:00,17, 636, 8192
2026-08-25T02:08:56+08:00,17, 636, 8192
2026-08-25T02:09:06+08:00,17, 635, 8192
2026-08-25T02:09:16+08:00,17, 635, 8192
2026-08-25T02:09:26+08:00,18, 635, 8192
2026-08-25T02:09:36+08:00,17, 635, 8192
2026-08-25T02:09:46+08:00,16, 635, 8192
2026-08-25T02:09:56+08:00,17, 635, 8192
2026-08-25T02:10:07+08:00,17, 635, 8192
2026-08-25T02:10:17+08:00,17, 635, 8192
2026-08-25T02:10:27+08:00,17, 635, 8192
2026-08-25T02:10:37+08:00,17, 635, 8192
2026-08-25T02:10:47+08:00,17, 635, 8192
2026-08-25T02:10:57+08:00,17, 635, 8192
2026-08-25T02:11:07+08:00,18, 635, 8192
2026-08-25T02:11:17+08:00,16, 635, 8192
2026-08-25T02:11:27+08:00,17, 635, 8192
2026-08-25T02:11:37+08:00,17, 635, 8192
2026-08-25T02:11:47+08:00,18, 635, 8192
2026-08-25T02:11:57+08:00,17, 635, 8192
2026-08-25T02:12:07+08:00,18, 635, 8192
2026-08-25T02:12:17+08:00,17, 635, 8192
2026-08-25T02:12:27+08:00,17, 635, 8192
2026-08-25T02:12:37+08:00,18, 635, 8192
2026-08-25T02:12:47+08:00,17, 635, 8192
2026-08-25T02:12:57+08:00,17, 635, 8192
2026-08-25T02:13:07+08:00,17, 635, 8192
2026-08-25T02:13:17+08:00,17, 635, 8192
2026-08-25T02:13:27+08:00,17, 635, 8192
2026-08-25T02:13:37+08:00,16, 635, 8192
2026-08-25T02:13:48+08:00,16, 635, 8192
2026-08-25T02:13:58+08:00,17, 635, 8192
2026-08-25T02:14:08+08:00,17, 635, 8192
2026-08-25T02:14:18+08:00,17, 635, 8192
2026-08-25T02:14:28+08:00,16, 635, 8192
2026-08-25T02:14:38+08:00,18, 635, 8192
2026-08-25T02:14:48+08:00,17, 635, 8192
2026-08-25T02:14:58+08:00,17, 635, 8192
2026-08-25T02:15:08+08:00,17, 635, 8192
2026-08-25T02:15:18+08:00,17, 635, 8192
2026-08-25T02:15:28+08:00,17, 635, 8192
2026-08-25T02:15:38+08:00,17, 635, 8192
2026-08-25T02:15:48+08:00,17, 635, 8192
2026-08-25T02:15:58+08:00,17, 635, 8192
2026-08-25T02:16:08+08:00,17, 635, 8192
2026-08-25T02:16:18+08:00,17, 635, 8192
2026-08-25T02:16:28+08:00,16, 635, 8192
2026-08-25T02:16:38+08:00,16, 635, 8192
2026-08-25T02:16:48+08:00,17, 635, 8192
2026-08-25T02:16:58+08:00,17, 635, 8192
2026-08-25T02:17:08+08:00,17, 635, 8192
2026-08-25T02:17:18+08:00,16, 635, 8192
2026-08-25T02:17:28+08:00,17, 635, 8192
2026-08-25T02:17:38+08:00,17, 635, 8192
2026-08-25T02:17:49+08:00,17, 635, 8192
2026-08-25T02:17:59+08:00,17, 635, 8192
2026-08-25T02:18:09+08:00,16, 635, 8192
2026-08-25T02:18:19+08:00,17, 635, 8192
2026-08-25T02:18:29+08:00,17, 635, 8192
2026-08-25T02:18:39+08:00,18, 635, 8192
2026-08-25T02:18:49+08:00,17, 635, 8192
2026-08-25T02:18:59+08:00,17, 635, 8192
2026-08-25T02:19:09+08:00,17, 635, 8192
2026-08-25T02:19:19+08:00,18, 635, 8192
2026-08-25T02:19:29+08:00,17, 635, 8192
2026-08-25T02:19:39+08:00,14, 635, 8192
2026-08-25T02:19:49+08:00,17, 635, 8192
2026-08-25T02:19:59+08:00,18, 635, 8192
2026-08-25T02:20:09+08:00,17, 635, 8192
2026-08-25T02:20:19+08:00,16, 635, 8192
2026-08-25T02:20:29+08:00,18, 635, 8192
2026-08-25T02:20:39+08:00,17, 635, 8192
2026-08-25T02:20:49+08:00,18, 635, 8192
2026-08-25T02:20:59+08:00,17, 635, 8192
2026-08-25T02:21:09+08:00,15, 635, 8192
2026-08-25T02:21:19+08:00,17, 635, 8192
2026-08-25T02:21:29+08:00,17, 635, 8192
2026-08-25T02:21:39+08:00,17, 635, 8192
2026-08-25T02:21:49+08:00,17, 635, 8192
2026-08-25T02:22:00+08:00,17, 635, 8192
2026-08-25T02:22:10+08:00,16, 635, 8192
2026-08-25T02:22:20+08:00,17, 635, 8192
2026-08-25T02:22:30+08:00,17, 635, 8192
2026-08-25T02:22:40+08:00,16, 635, 8192
2026-08-25T02:22:50+08:00,17, 635, 8192
2026-08-25T02:23:00+08:00,17, 635, 8192
2026-08-25T02:23:10+08:00,17, 635, 8192
2026-08-25T02:23:20+08:00,17, 635, 8192
2026-08-25T02:23:30+08:00,17, 635, 8192
2026-08-25T02:23:40+08:00,16, 635, 8192
2026-08-25T02:23:50+08:00,16, 635, 8192
2026-08-25T02:24:00+08:00,17, 635, 8192
2026-08-25T02:24:10+08:00,16, 635, 8192
2026-08-25T02:24:20+08:00,17, 635, 8192
2026-08-25T02:24:30+08:00,17, 635, 8192
2026-08-25T02:24:40+08:00,17, 635, 8192
2026-08-25T02:24:50+08:00,17, 635, 8192
2026-08-25T02:25:00+08:00,17, 635, 8192
2026-08-25T02:25:10+08:00,17, 635, 8192
2026-08-25T02:25:20+08:00,18, 635, 8192
2026-08-25T02:25:30+08:00,17, 635, 8192
2026-08-25T02:25:40+08:00,17, 635, 8192
2026-08-25T02:25:51+08:00,17, 635, 8192
2026-08-25T02:26:01+08:00,17, 635, 8192
2026-08-25T02:26:11+08:00,16, 635, 8192
2026-08-25T02:26:21+08:00,17, 635, 8192
2026-08-25T02:26:31+08:00,16, 635, 8192
2026-08-25T02:26:41+08:00,17, 635, 8192
2026-08-25T02:26:51+08:00,17, 635, 8192
2026-08-25T02:27:01+08:00,18, 635, 8192
2026-08-25T02:27:11+08:00,17, 635, 8192
2026-08-25T02:27:21+08:00,17, 635, 8192
2026-08-25T02:27:31+08:00,17, 635, 8192
2026-08-25T02:27:41+08:00,17, 635, 8192
2026-08-25T02:27:51+08:00,17, 635, 8192
2026-08-25T02:28:01+08:00,15, 635, 8192
2026-08-25T02:28:11+08:00,17, 635, 8192
2026-08-25T02:28:21+08:00,17, 635, 8192
2026-08-25T02:28:31+08:00,17, 635, 8192
2026-08-25T02:28:41+08:00,17, 635, 8192
2026-08-25T02:28:51+08:00,17, 635, 8192
2026-08-25T02:29:01+08:00,17, 635, 8192
2026-08-25T02:29:11+08:00,17, 635, 8192
2026-08-25T02:29:21+08:00,18, 635, 8192
2026-08-25T02:29:32+08:00,17, 635, 8192
2026-08-25T02:29:42+08:00,18, 635, 8192
2026-08-25T02:29:52+08:00,18, 635, 8192
2026-08-25T02:30:02+08:00,18, 635, 8192
2026-08-25T02:30:12+08:00,18, 635, 8192
2026-08-25T02:30:22+08:00,17, 635, 8192
2026-08-25T02:30:32+08:00,17, 635, 8192
2026-08-25T02:30:42+08:00,17, 635, 8192
2026-08-25T02:30:52+08:00,17, 635, 8192
2026-08-25T02:31:02+08:00,17, 635, 8192
2026-08-25T02:31:12+08:00,17, 635, 8192
2026-08-25T02:31:22+08:00,16, 635, 8192
2026-08-25T02:31:32+08:00,17, 635, 8192
2026-08-25T02:31:42+08:00,17, 635, 8192
2026-08-25T02:31:52+08:00,17, 635, 8192
2026-08-25T02:32:02+08:00,17, 635, 8192
2026-08-25T02:32:12+08:00,17, 635, 8192
2026-08-25T02:32:22+08:00,17, 635, 8192
2026-08-25T02:32:32+08:00,17, 635, 8192
2026-08-25T02:32:42+08:00,18, 635, 8192
2026-08-25T02:32:52+08:00,17, 635, 8192
2026-08-25T02:33:02+08:00,17, 635, 8192
2026-08-25T02:33:12+08:00,17, 635, 8192
2026-08-25T02:33:23+08:00,17, 635, 8192
2026-08-25T02:33:33+08:00,17, 635, 8192
2026-08-25T02:33:43+08:00,18, 635, 8192
2026-08-25T02:33:53+08:00,18, 635, 8192
2026-08-25T02:34:03+08:00,17, 635, 8192
2026-08-25T02:34:13+08:00,17, 635, 8192
2026-08-25T02:34:23+08:00,17, 635, 8192
2026-08-25T02:34:33+08:00,17, 635, 8192
2026-08-25T02:34:43+08:00,16, 635, 8192
2026-08-25T02:34:53+08:00,16, 635, 8192
2026-08-25T02:35:03+08:00,17, 635, 8192
2026-08-25T02:35:13+08:00,17, 635, 8192
2026-08-25T02:35:23+08:00,16, 635, 8192
2026-08-25T02:35:33+08:00,16, 635, 8192
2026-08-25T02:35:43+08:00,17, 635, 8192
2026-08-25T02:35:53+08:00,17, 635, 8192
2026-08-25T02:36:03+08:00,17, 636, 8192
2026-08-25T02:36:13+08:00,17, 636, 8192
2026-08-25T02:36:23+08:00,17, 636, 8192
2026-08-25T02:36:33+08:00,17, 636, 8192
2026-08-25T02:36:43+08:00,18, 636, 8192
2026-08-25T02:36:53+08:00,17, 636, 8192
2026-08-25T02:37:03+08:00,17, 635, 8192
2026-08-25T02:37:14+08:00,16, 635, 8192
2026-08-25T02:37:24+08:00,17, 635, 8192
2026-08-25T02:37:34+08:00,18, 635, 8192
2026-08-25T02:37:44+08:00,17, 635, 8192
2026-08-25T02:37:54+08:00,17, 635, 8192
2026-08-25T02:38:04+08:00,17, 635, 8192
2026-08-25T02:38:14+08:00,17, 635, 8192
2026-08-25T02:38:24+08:00,17, 635, 8192
2026-08-25T02:38:34+08:00,15, 627, 8192
2026-08-25T02:38:44+08:00,0, 655, 8192
2026-08-25T02:38:54+08:00,12, 657, 8192
