smearing_degauss_Ry,fit_scope,signed_distance,DFPT_fit_frequency_cm-1
0.00285013035,K_to_Gamma,-0.0012749999999999999,1289.8306255165237
0.00285013035,K_to_Gamma,-0.0013499999999999999,1289.8353490883808
0.00285013035,K_to_Gamma,-0.0014249999999999998,1289.8403401619928
0.00285013035,K_to_Gamma,-0.0014999999999999998,1289.8455983381411
0.00285013035,K_to_Gamma,-0.0015749999999999998,1289.851123196979
0.00285013035,K_to_Gamma,-0.0016499999999999998,1289.856914298179
0.00285013035,K_to_Gamma,-0.0017249999999999998,1289.8629711810843
0.00285013035,K_to_Gamma,-0.0018,1289.8692933648724
0.00285013035,K_to_Gamma,-0.001875,1289.8758803487174
0.00285013035,K_to_Gamma,-0.00195,1289.882731611966
0.00285013035,K_to_Gamma,-0.002025,1289.889846614314
0.00285013035,K_to_Gamma,-0.0021,1289.8972247959928
0.00285013035,K_to_Gamma,-0.002175,1289.904865577959
0.00285013035,K_to_Gamma,-0.00225,1289.912768362092
0.00285013035,K_to_Gamma,-0.002325,1289.9209325313946
0.00285013035,K_to_Gamma,-0.0024,1289.9293574502017
0.00285013035,K_to_Gamma,-0.0024749999999999998,1289.9380424643916
0.00285013035,K_to_Gamma,-0.0025499999999999997,1289.946986901606
0.00285013035,K_to_Gamma,-0.0026249999999999997,1289.9561900714696
0.00285013035,K_to_Gamma,-0.0026999999999999997,1289.9656512658205
0.00285013035,K_to_Gamma,-0.0027749999999999997,1289.9753697589401
0.00285013035,K_to_Gamma,-0.0028499999999999997,1289.985344807791
0.00285013035,K_to_Gamma,-0.0029249999999999996,1289.9955756522568
0.00285013035,K_to_Gamma,-0.0029999999999999996,1290.0060615153873
0.00285013035,K_to_Gamma,-0.0030749999999999996,1290.016801603647
0.00285013035,K_to_Gamma,-0.0031499999999999996,1290.027795107168
0.00285013035,K_to_Gamma,-0.0032249999999999996,1290.0390412000056
0.00285013035,K_to_Gamma,-0.0032999999999999995,1290.0505390403973
0.00285013035,K_to_Gamma,-0.0033749999999999995,1290.0622877710264
0.00285013035,K_to_Gamma,-0.0034499999999999995,1290.0742865192863
0.00285013035,K_to_Gamma,-0.0035249999999999995,1290.08653439755
0.00285013035,K_to_Gamma,-0.0036,1290.0990305034402
0.00285013035,K_to_Gamma,-0.003675,1290.111773920104
0.00285013035,K_to_Gamma,-0.00375,1290.1247637164877
0.00285013035,K_to_Gamma,-0.003825,1290.1379989476154
0.00285013035,K_to_Gamma,-0.0039,1290.151478654868
0.00285013035,K_to_Gamma,-0.003974999999999999,1290.1652018662664
0.00285013035,K_to_Gamma,-0.00405,1290.179167596754
0.00285013035,K_to_Gamma,-0.004124999999999999,1290.193374848481
0.00285013035,K_to_Gamma,-0.0042,1290.207822611091
0.00285013035,K_to_Gamma,-0.004274999999999999,1290.2225098620074
0.00285013035,K_to_Gamma,-0.00435,1290.2374355667232
0.00285013035,K_to_Gamma,-0.004424999999999999,1290.2525986790868
0.00285013035,K_to_Gamma,-0.0045,1290.267998141594
0.00285013035,K_to_Gamma,-0.004574999999999999,1290.2836328856763
0.00285013035,K_to_Gamma,-0.00465,1290.299501831991
0.00285013035,K_to_Gamma,-0.004724999999999999,1290.3156038907125
0.00285013035,K_to_Gamma,-0.0048,1290.3319379618208
0.00285013035,K_to_Gamma,-0.004875,1290.3485029353922
0.00285013035,K_to_Gamma,-0.0049499999999999995,1290.3652976918886
0.00285013035,K_to_Gamma,-0.005025,1290.3823211024471
0.00285013035,K_to_Gamma,-0.0050999999999999995,1290.3995720291682
0.00285013035,K_to_Gamma,-0.005175,1290.417049325402
0.00285013035,K_to_Gamma,-0.0052499999999999995,1290.4347518360385
0.00285013035,K_to_Gamma,-0.005325,1290.452678397788
0.00285013035,K_to_Gamma,-0.005399999999999999,1290.4708278394714
0.00285013035,K_to_Gamma,-0.005475,1290.4891989822988
0.00285013035,K_to_Gamma,-0.005549999999999999,1290.507790640154
0.00285013035,K_to_Gamma,-0.005625,1290.5266016198739
0.00285013035,K_to_Gamma,-0.005699999999999999,1290.5456307215265
0.00285013035,K_to_Gamma,-0.005775,1290.5648767386888
0.00285013035,K_to_Gamma,-0.005849999999999999,1290.5843384587215
0.00285013035,K_to_Gamma,-0.005925,1290.6040146630412
0.00285013035,K_to_Gamma,-0.005999999999999999,1290.6239041273914
0.00285013035,K_to_Gamma,-0.006075,1290.6440056221134
0.00285013035,K_to_Gamma,-0.006149999999999999,1290.6643179124083
0.00285013035,K_to_Gamma,-0.006225,1290.6848397586061
0.00285013035,K_to_Gamma,-0.006299999999999999,1290.705569916423
0.00285013035,K_to_Gamma,-0.006375,1290.726507137223
0.00285013035,K_to_Gamma,-0.006449999999999999,1290.7476501682738
0.00285013035,K_to_Gamma,-0.0065249999999999996,1290.7689977529994
0.00285013035,K_to_Gamma,-0.006599999999999999,1290.7905486312327
0.00285013035,K_to_Gamma,-0.0066749999999999995,1290.8123015394622
0.00285013035,K_to_Gamma,-0.006749999999999999,1290.834255211078
0.00285013035,K_to_Gamma,-0.0068249999999999995,1290.856408376614
0.00285013035,K_to_Gamma,-0.006899999999999999,1290.878759763986
0.00285013035,K_to_Gamma,-0.006974999999999999,1290.90130809873
0.00285013035,K_to_Gamma,-0.007049999999999999,1290.924052104233
0.00285013035,K_to_Gamma,-0.007124999999999999,1290.9469905019637
0.00285013035,K_to_Gamma,-0.0072,1290.9701220116995
0.00285013035,K_to_Gamma,-0.007274999999999999,1290.9934453517485
0.00285013035,K_to_Gamma,-0.00735,1291.0169592391717
0.00285013035,K_to_Gamma,-0.007424999999999999,1291.040662389997
0.00285013035,K_to_Gamma,-0.0075,1291.0645535194342
0.00285013035,K_to_Gamma,-0.007574999999999999,1291.0886313420842
0.00285013035,K_to_Gamma,-0.00765,1291.1128945721464
0.00285013035,K_to_Gamma,-0.007724999999999999,1291.1373419236204
0.00285013035,K_to_Gamma,-0.0078,1291.1619721105058
0.00285013035,K_to_Gamma,-0.007875,1291.1867838469996
0.00285013035,K_to_Gamma,-0.007949999999999999,1291.2117758476859
0.00285013035,K_to_Gamma,-0.008025,1291.2369468277286
0.00285013035,K_to_Gamma,-0.0081,1291.2622955030536
0.00285013035,K_to_Gamma,-0.008175,1291.2878205905324
0.00285013035,K_to_Gamma,-0.008249999999999999,1291.3135208081608
0.00285013035,K_to_Gamma,-0.008324999999999999,1291.339394875232
0.00285013035,K_to_Gamma,-0.0084,1291.3654415125102
0.00285013035,K_to_Gamma,-0.008475,1291.3916594423968
0.00285013035,K_to_Gamma,-0.008549999999999999,1291.4180473890947
0.00285013035,K_to_Gamma,-0.008624999999999999,1291.444604078771
0.00285013035,K_to_Gamma,-0.0087,1291.471328239711
0.00285013035,K_to_Gamma,-0.008775,1291.4982186024747
0.00285013035,K_to_Gamma,-0.008849999999999998,1291.5252739000462
0.00285013035,K_to_Gamma,-0.008924999999999999,1291.552492867979
0.00285013035,K_to_Gamma,-0.009,1291.5798742445422
0.00285013035,K_to_Gamma,-0.009075,1291.6074167708578
0.00285013035,K_to_Gamma,-0.009149999999999998,1291.6351191910383
0.00285013035,K_to_Gamma,-0.009224999999999999,1291.6629802523194
0.00285013035,K_to_Gamma,-0.0093,1291.6909987051902
0.00285013035,K_to_Gamma,-0.009375,1291.7191733035188
0.00285013035,K_to_Gamma,-0.009449999999999998,1291.7475028046756
0.00285013035,K_to_Gamma,-0.009524999999999999,1291.7759859696532
0.00285013035,K_to_Gamma,-0.0096,1291.8046215631828
0.00285013035,K_to_Gamma,-0.009675,1291.8334083538466
0.00285013035,K_to_Gamma,-0.00975,1291.8623451141896
0.00285013035,K_to_Gamma,-0.009824999999999999,1291.8914306208237
0.00285013035,K_to_Gamma,-0.009899999999999999,1291.9206636545339
0.00285013035,K_to_Gamma,-0.009975,1291.9500430003777
0.00285013035,K_to_Gamma,-0.01005,1291.9795674477828
0.00285013035,K_to_Gamma,-0.010124999999999999,1292.0092357906406
0.00285013035,K_to_Gamma,-0.010199999999999999,1292.0390468273995
0.00285013035,K_to_Gamma,-0.010275,1292.0689993611518
0.00285013035,K_to_Gamma,-0.01035,1292.0990921997195
0.00285013035,K_to_Gamma,-0.010424999999999999,1292.129324155738
0.00285013035,K_to_Gamma,-0.010499999999999999,1292.1596940467339
0.00285013035,K_to_Gamma,-0.010575,1292.190200695204
0.00285013035,K_to_Gamma,-0.01065,1292.2208429286886
0.00285013035,K_to_Gamma,-0.010724999999999998,1292.251619579842
0.00285013035,K_to_Gamma,-0.010799999999999999,1292.2825294865036
0.00285013035,K_to_Gamma,-0.010875,1292.3135714917614
0.00285013035,K_to_Gamma,-0.01095,1292.3447444440176
0.00285013035,K_to_Gamma,-0.011024999999999998,1292.376047197048
0.00285013035,K_to_Gamma,-0.011099999999999999,1292.4074786100614
0.00285013035,K_to_Gamma,-0.011175,1292.4390375477553
0.00285013035,K_to_Gamma,-0.01125,1292.470722880369
0.00285013035,K_to_Gamma,-0.011324999999999998,1292.5025334837349
0.00285013035,K_to_Gamma,-0.011399999999999999,1292.5344682393272
0.00285013035,K_to_Gamma,-0.011474999999999999,1292.566526034308
0.00285013035,K_to_Gamma,-0.01155,1292.598705761572
0.00285013035,K_to_Gamma,-0.011624999999999998,1292.6310063197882
0.00285013035,K_to_Gamma,-0.011699999999999999,1292.6634266134386
0.00285013035,K_to_Gamma,-0.011774999999999999,1292.6959655528567
0.00285013035,K_to_Gamma,-0.01185,1292.7286220542633
0.00285013035,K_to_Gamma,-0.011924999999999998,1292.7613950397983
0.00285013035,K_to_Gamma,-0.011999999999999999,1292.7942834375538
0.00285013035,K_to_Gamma,-0.012074999999999999,1292.8272861816017
0.00285013035,K_to_Gamma,-0.01215,1292.8604022120223
0.00285013035,K_to_Gamma,-0.012225,1292.893630474929
0.00285013035,K_to_Gamma,-0.012299999999999998,1292.9269699224928
0.00285013035,K_to_Gamma,-0.012374999999999999,1292.9604195129625
0.00285013035,K_to_Gamma,-0.01245,1292.993978210687
0.00285013035,K_to_Gamma,-0.012525,1293.0276449861308
0.00285013035,K_to_Gamma,-0.012599999999999998,1293.061418815893
0.00285013035,K_to_Gamma,-0.012674999999999999,1293.0952986827199
0.00285013035,K_to_Gamma,-0.01275,1293.129283575521
0.00285013035,K_to_Gamma,-0.012825,1293.1633724893775
0.00285013035,K_to_Gamma,-0.012899999999999998,1293.1975644255547
0.00285013035,K_to_Gamma,-0.012974999999999999,1293.2318583915094
0.00285013035,K_to_Gamma,-0.013049999999999999,1293.2662534008978
0.00285013035,K_to_Gamma,-0.013125,1293.3007484735801
0.00285013035,K_to_Gamma,-0.013199999999999998,1293.3353426356257
0.00285013035,K_to_Gamma,-0.013274999999999999,1293.3700349193152
0.00285013035,K_to_Gamma,-0.013349999999999999,1293.4048243631435
0.00285013035,K_to_Gamma,-0.013425,1293.439710011817
0.00285013035,K_to_Gamma,-0.013499999999999998,1293.4746909162561
0.00285013035,K_to_Gamma,-0.013574999999999999,1293.5097661335908
0.00285013035,K_to_Gamma,-0.013649999999999999,1293.5449347271574
0.00285013035,K_to_Gamma,-0.013725,1293.5801957664937
0.00285013035,K_to_Gamma,-0.013799999999999998,1293.6155483273346
0.00285013035,K_to_Gamma,-0.013874999999999998,1293.6509914916037
0.00285013035,K_to_Gamma,-0.013949999999999999,1293.6865243474056
0.00285013035,K_to_Gamma,-0.014025,1293.7221459890175
0.00285013035,K_to_Gamma,-0.014099999999999998,1293.7578555168782
0.00285013035,K_to_Gamma,-0.014174999999999998,1293.7936520375783
0.00285013035,K_to_Gamma,-0.014249999999999999,1293.8295346638479
0.00285013035,K_to_Gamma,-0.014325,1293.8655025145422
0.00285013035,K_to_Gamma,-0.0144,1293.90155471463
0.00285013035,K_to_Gamma,-0.014474999999999998,1293.9376903951777
0.00285013035,K_to_Gamma,-0.014549999999999999,1293.9739086933341
0.00285013035,K_to_Gamma,-0.014624999999999999,1294.010208752314
0.00285013035,K_to_Gamma,-0.0147,1294.0465897213815
0.00285013035,K_to_Gamma,-0.014774999999999998,1294.0830507558314
0.00285013035,K_to_Gamma,-0.014849999999999999,1294.1195910169722
0.00285013035,K_to_Gamma,-0.014924999999999999,1294.1562096721045
0.00285013035,K_to_Gamma,-0.015,1294.1929058945027
0.00285013035,K_to_Gamma,-0.015074999999999998,1294.2296788633942
0.00285013035,K_to_Gamma,-0.015149999999999999,1294.2665277639371
0.00285013035,K_to_Gamma,-0.015224999999999999,1294.3034517872004
0.00285013035,K_to_Gamma,-0.0153,1294.3404501301388
0.00285013035,K_to_Gamma,-0.015374999999999998,1294.377521995572
0.00285013035,K_to_Gamma,-0.015449999999999998,1294.4146665921587
0.00285013035,K_to_Gamma,-0.015524999999999999,1294.4518831343762
0.00285013035,K_to_Gamma,-0.0156,1294.4891708424914
0.00285013035,K_to_Gamma,-0.015674999999999998,1294.526528942539
0.00285013035,K_to_Gamma,-0.01575,1294.5639566662942
0.00285013035,K_to_Gamma,-0.015825,1294.601453251247
0.00285013035,K_to_Gamma,-0.015899999999999997,1294.6390179405767
0.00285013035,K_to_Gamma,-0.015975,1294.6766499831238
0.00285013035,K_to_Gamma,-0.01605,1294.7143486333628
0.00285013035,K_to_Gamma,-0.016124999999999997,1294.7521131513756
0.00285013035,K_to_Gamma,-0.0162,1294.789942802823
0.00285013035,K_to_Gamma,-0.016274999999999998,1294.8278368589156
0.00285013035,K_to_Gamma,-0.01635,1294.865794596387
0.00285013035,K_to_Gamma,-0.016425,1294.9038152974629
0.00285013035,K_to_Gamma,-0.016499999999999997,1294.9418982498332
0.00285013035,K_to_Gamma,-0.016575,1294.9800427466216
0.00285013035,K_to_Gamma,-0.016649999999999998,1295.0182480863568
0.00285013035,K_to_Gamma,-0.016724999999999997,1295.0565135729416
0.00285013035,K_to_Gamma,-0.0168,1295.0948385156237
0.00285013035,K_to_Gamma,-0.016874999999999998,1295.1332222289634
0.00285013035,K_to_Gamma,-0.01695,1295.1716640328052
0.00285013035,K_to_Gamma,-0.017025,1295.2101632522458
0.00285013035,K_to_Gamma,-0.017099999999999997,1295.2487192176036
0.00285013035,K_to_Gamma,-0.017175,1295.287331264386
0.00285013035,K_to_Gamma,-0.017249999999999998,1295.3259987332601
0.00285013035,K_to_Gamma,-0.017325,1295.3647209700205
0.00285013035,K_to_Gamma,-0.0174,1295.403497325557
0.00285013035,K_to_Gamma,-0.017474999999999997,1295.4423271558244
0.00285013035,K_to_Gamma,-0.01755,1295.481209821809
0.00285013035,K_to_Gamma,-0.017625,1295.5201446894978
0.00285013035,K_to_Gamma,-0.017699999999999997,1295.559131129846
0.00285013035,K_to_Gamma,-0.017775,1295.5981685187458
0.00285013035,K_to_Gamma,-0.017849999999999998,1295.6372562369927
0.00285013035,K_to_Gamma,-0.017925,1295.6763936702548
0.00285013035,K_to_Gamma,-0.018,1295.7155802090406
0.00285013035,K_to_Gamma,-0.018074999999999997,1295.754815248665
0.00285013035,K_to_Gamma,-0.01815,1295.7940981892186
0.00285013035,K_to_Gamma,-0.018224999999999998,1295.833428435536
0.00285013035,K_to_Gamma,-0.018299999999999997,1295.872805397161
0.00285013035,K_to_Gamma,-0.018375,1295.9122284883165
0.00285013035,K_to_Gamma,-0.018449999999999998,1295.9516971278715
0.00285013035,K_to_Gamma,-0.018525,1295.9912107393088
0.00285013035,K_to_Gamma,-0.0186,1296.030768750692
0.00285013035,K_to_Gamma,-0.018674999999999997,1296.0703705946348
0.00285013035,K_to_Gamma,-0.01875,1296.1100157082678
0.00285013035,K_to_Gamma,-0.018824999999999998,1296.1497035332056
0.00285013035,K_to_Gamma,-0.018899999999999997,1296.1894335155164
0.00285013035,K_to_Gamma,-0.018975,1296.2292051056886
0.00285013035,K_to_Gamma,-0.019049999999999997,1296.269017758599
0.00285013035,K_to_Gamma,-0.019125,1296.3088709334818
0.00285013035,K_to_Gamma,-0.0192,1296.348764093895
0.00285013035,K_to_Gamma,-0.019274999999999997,1296.3886967076899
0.00285013035,K_to_Gamma,-0.01935,1296.4286682469792
0.00285013035,K_to_Gamma,-0.019424999999999998,1296.4686781881053
0.00285013035,K_to_Gamma,-0.0195,1296.5087260116075
0.00285013035,K_to_Gamma,-0.019575,1296.5488112021928
0.00285013035,K_to_Gamma,-0.019649999999999997,1296.588933248703
0.00285013035,K_to_Gamma,-0.019725,1296.629091644083
0.00285013035,K_to_Gamma,-0.019799999999999998,1296.669285885352
0.00285013035,K_to_Gamma,-0.019874999999999997,1296.7095154735696
0.00285013035,K_to_Gamma,-0.01995,1296.7497799138064
0.00285013035,K_to_Gamma,-0.020024999999999998,1296.7900787151134
0.00285013035,K_to_Gamma,-0.0201,1296.8304113904899
0.00285013035,K_to_Gamma,-0.020175,1296.8707774568552
0.00285013035,K_to_Gamma,-0.020249999999999997,1296.9111764350157
0.00285013035,K_to_Gamma,-0.020325,1296.9516078496363
0.00285013035,K_to_Gamma,-0.020399999999999998,1296.9920712292098
0.00285013035,K_to_Gamma,-0.020474999999999997,1297.032566106026
0.00285013035,K_to_Gamma,-0.02055,1297.0730920161432
0.00285013035,K_to_Gamma,-0.020624999999999998,1297.1136484993576
0.00285013035,K_to_Gamma,-0.0207,1297.1542350991745
0.00285013035,K_to_Gamma,-0.020775,1297.1948513627767
0.00285013035,K_to_Gamma,-0.020849999999999997,1297.235496840998
0.00285013035,K_to_Gamma,-0.020925,1297.2761710882924
0.00285013035,K_to_Gamma,-0.020999999999999998,1297.3168736627056
0.00285013035,K_to_Gamma,-0.021074999999999997,1297.3576041258457
0.00285013035,K_to_Gamma,-0.02115,1297.3983620428553
0.00285013035,K_to_Gamma,-0.021224999999999997,1297.4391469823818
0.00285013035,K_to_Gamma,-0.0213,1297.4799585165504
0.00285013035,K_to_Gamma,-0.021374999999999998,1297.520796220935
0.00285013035,K_to_Gamma,-0.021449999999999997,1297.5616596745301
0.00285013035,K_to_Gamma,-0.021525,1297.6025484597233
0.00285013035,K_to_Gamma,-0.021599999999999998,1297.6434621622677
0.00285013035,K_to_Gamma,-0.021675,1297.684400371254
0.00285013035,K_to_Gamma,-0.02175,1297.7253626790834
0.00285013035,K_to_Gamma,-0.021824999999999997,1297.7663486814397
0.00285013035,K_to_Gamma,-0.0219,1297.8073579772636
0.00285013035,K_to_Gamma,-0.021974999999999998,1297.8483901687243
0.00285013035,K_to_Gamma,-0.022049999999999997,1297.889444861194
0.00285013035,K_to_Gamma,-0.022125,1297.9305216632208
0.00285013035,K_to_Gamma,-0.022199999999999998,1297.9716201865024
0.00285013035,K_to_Gamma,-0.022275,1298.0127400458598
0.00285013035,K_to_Gamma,-0.02235,1298.0538808592119
0.00285013035,K_to_Gamma,-0.022424999999999997,1298.0950422475491
0.00285013035,K_to_Gamma,-0.0225,1298.1362238349077
0.00285013035,K_to_Gamma,-0.022574999999999998,1298.177425248345
0.00285013035,K_to_Gamma,-0.022649999999999997,1298.2186461179124
0.00285013035,K_to_Gamma,-0.022725,1298.2598860766327
0.00285013035,K_to_Gamma,-0.022799999999999997,1298.3011447604729
0.00285013035,K_to_Gamma,-0.022875,1298.3424218083214
0.00285013035,K_to_Gamma,-0.022949999999999998,1298.383716861961
0.00285013035,K_to_Gamma,-0.023024999999999997,1298.4250295660472
0.00285013035,K_to_Gamma,-0.0231,1298.4663595680818
0.00285013035,K_to_Gamma,-0.023174999999999998,1298.5077065183896
0.00285013035,K_to_Gamma,-0.023249999999999996,1298.5490700700952
0.00285013035,K_to_Gamma,-0.023325,1298.5904498790985
0.00285013035,K_to_Gamma,-0.023399999999999997,1298.6318456040506
0.00285013035,K_to_Gamma,-0.023475,1298.6732569063317
0.00285013035,K_to_Gamma,-0.023549999999999998,1298.7146834500275
0.00285013035,K_to_Gamma,-0.023624999999999997,1298.7561249019057
0.00285013035,K_to_Gamma,-0.0237,1298.7975809313932
0.00285013035,K_to_Gamma,-0.023774999999999998,1298.8390512105548
0.00285013035,K_to_Gamma,-0.023849999999999996,1298.8805354140684
0.00285013035,K_to_Gamma,-0.023925,1298.9220332192044
0.00285013035,K_to_Gamma,-0.023999999999999997,1298.9635443058035
0.00285013035,K_to_Gamma,-0.024075,1299.0050683562533
0.00285013035,K_to_Gamma,-0.024149999999999998,1299.046605055468
0.00285013035,K_to_Gamma,-0.024224999999999997,1299.088154090867
0.00285013035,K_to_Gamma,-0.0243,1299.1297151523515
0.00285013035,K_to_Gamma,-0.024374999999999997,1299.171287932285
0.00285013035,K_to_Gamma,-0.02445,1299.212872125471
0.00285013035,K_to_Gamma,-0.024524999999999998,1299.2544674291337
0.00285013035,K_to_Gamma,-0.024599999999999997,1299.2960735428949
0.00285013035,K_to_Gamma,-0.024675,1299.3376901687557
0.00285013035,K_to_Gamma,-0.024749999999999998,1299.3793170110741
0.00285013035,K_to_Gamma,-0.024824999999999996,1299.420953776546
0.00285013035,K_to_Gamma,-0.0249,1299.4626001741847
0.00285013035,K_to_Gamma,-0.024974999999999997,1299.504255915301
0.00285013035,K_to_Gamma,-0.02505,1299.5459207134827
0.00285013035,K_to_Gamma,-0.025124999999999998,1299.5875942845762
0.00285013035,K_to_Gamma,-0.025199999999999997,1299.629276346666
0.00285013035,K_to_Gamma,-0.025275,1299.6709666200563
0.00285013035,K_to_Gamma,-0.025349999999999998,1299.712664827251
0.00285013035,K_to_Gamma,-0.025424999999999996,1299.754370692935
0.00285013035,K_to_Gamma,-0.0255,1299.796083943956
0.00285013035,K_to_Gamma,-0.025574999999999997,1299.8378043093044
0.00285013035,K_to_Gamma,-0.02565,1299.8795315200962
0.00285013035,K_to_Gamma,-0.025724999999999998,1299.9212653095544
0.00285013035,K_to_Gamma,-0.025799999999999997,1299.96300541299
0.00285013035,K_to_Gamma,-0.025875,1300.0047515677848
0.00285013035,K_to_Gamma,-0.025949999999999997,1300.0465035133725
0.00285013035,K_to_Gamma,-0.026024999999999996,1300.0882609912226
0.00285013035,K_to_Gamma,-0.026099999999999998,1300.1300237448213
0.00285013035,K_to_Gamma,-0.026174999999999997,1300.1717915196548
0.00285013035,K_to_Gamma,-0.02625,1300.2135640631911
0.00285013035,K_to_Gamma,-0.026324999999999998,1300.255341124865
0.00285013035,K_to_Gamma,-0.026399999999999996,1300.297122456058
0.00285013035,K_to_Gamma,-0.026475,1300.338907810085
0.00285013035,K_to_Gamma,-0.026549999999999997,1300.3806969421735
0.00285013035,K_to_Gamma,-0.026625,1300.422489609451
0.00285013035,K_to_Gamma,-0.026699999999999998,1300.4642855709267
0.00285013035,K_to_Gamma,-0.026774999999999997,1300.5060845874746
0.00285013035,K_to_Gamma,-0.02685,1300.5478864218185
0.00285013035,K_to_Gamma,-0.026924999999999998,1300.5896908385155
0.00285013035,K_to_Gamma,-0.026999999999999996,1300.6314976039414
0.00285013035,K_to_Gamma,-0.027075,1300.6733064862722
0.00285013035,K_to_Gamma,-0.027149999999999997,1300.7151172554718
0.00285013035,K_to_Gamma,-0.027225,1300.7569296832737
0.00285013035,K_to_Gamma,-0.027299999999999998,1300.798743543168
0.00285013035,K_to_Gamma,-0.027374999999999997,1300.8405586103852
0.00285013035,K_to_Gamma,-0.02745,1300.8823746618807
0.00285013035,K_to_Gamma,-0.027524999999999997,1300.9241914763204
0.00285013035,K_to_Gamma,-0.027599999999999996,1300.9660088340663
0.00285013035,K_to_Gamma,-0.027674999999999998,1301.0078265171617
0.00285013035,K_to_Gamma,-0.027749999999999997,1301.0496443093161
0.00285013035,K_to_Gamma,-0.027825,1301.0914619958912
0.00285013035,K_to_Gamma,-0.027899999999999998,1301.1332793638876
0.00285013035,K_to_Gamma,-0.027974999999999996,1301.1750962019282
0.00285013035,K_to_Gamma,-0.02805,1301.2169123002475
0.00285013035,K_to_Gamma,-0.028124999999999997,1301.2587274506745
0.00285013035,K_to_Gamma,-0.028199999999999996,1301.3005414466218
0.00285013035,K_to_Gamma,-0.028274999999999998,1301.3423540830697
0.00285013035,K_to_Gamma,-0.028349999999999997,1301.384165156554
0.00285013035,K_to_Gamma,-0.028425,1301.4259744651522
0.00285013035,K_to_Gamma,-0.028499999999999998,1301.4677818084708
0.00285013035,K_to_Gamma,-0.028574999999999996,1301.5095869876309
0.00285013035,K_to_Gamma,-0.02865,1301.5513898052563
0.00285013035,K_to_Gamma,-0.028724999999999997,1301.5931900654605
0.00285013035,K_to_Gamma,-0.0288,1301.634987573833
0.00285013035,K_to_Gamma,-0.028874999999999998,1301.676782137428
0.00285013035,K_to_Gamma,-0.028949999999999997,1301.7185735647506
0.00285013035,K_to_Gamma,-0.029025,1301.760361665746
0.00285013035,K_to_Gamma,-0.029099999999999997,1301.8021462517838
0.00285013035,K_to_Gamma,-0.029174999999999996,1301.8439271356503
0.00285013035,K_to_Gamma,-0.029249999999999998,1301.8857041315332
0.00285013035,K_to_Gamma,-0.029324999999999997,1301.92747705501
0.00285013035,K_to_Gamma,-0.0294,1301.9692457230378
0.00285013035,K_to_Gamma,-0.029474999999999998,1302.0110099539393
0.00285013035,K_to_Gamma,-0.029549999999999996,1302.0527695673927
0.00285013035,K_to_Gamma,-0.029625,1302.0945243844196
0.00285013035,K_to_Gamma,-0.029699999999999997,1302.1362742273732
0.00285013035,K_to_Gamma,-0.029774999999999996,1302.1780189199276
0.00285013035,K_to_Gamma,-0.029849999999999998,1302.2197582870658
0.00285013035,K_to_Gamma,-0.029924999999999997,1302.2614921550696
0.00285013035,K_to_Gamma,-0.03,1302.3032203515072
0.0038001738,K_to_Gamma,-0.0,1291.406318
0.0038001738,K_to_Gamma,-7.5e-05,1291.4064147015824
0.0038001738,K_to_Gamma,-0.00015,1291.406704802323
0.0038001738,K_to_Gamma,-0.000225,1291.4071882902028
0.0038001738,K_to_Gamma,-0.0003,1291.4078651451925
0.0038001738,K_to_Gamma,-0.00037499999999999995,1291.4087353392558
0.0038001738,K_to_Gamma,-0.00045,1291.4097988363544
0.0038001738,K_to_Gamma,-0.000525,1291.4110555924544
0.0038001738,K_to_Gamma,-0.0006,1291.4125055555335
0.0038001738,K_to_Gamma,-0.0006749999999999999,1291.4141486655901
0.0038001738,K_to_Gamma,-0.0007499999999999999,1291.4159848546544
0.0038001738,K_to_Gamma,-0.0008249999999999999,1291.4180140467988
0.0038001738,K_to_Gamma,-0.0009,1291.4202361581526
0.0038001738,K_to_Gamma,-0.000975,1291.422651096915
0.0038001738,K_to_Gamma,-0.00105,1291.425258763371
0.0038001738,K_to_Gamma,-0.001125,1291.4280590499109
0.0038001738,K_to_Gamma,-0.0012,1291.4310518410457
0.0038001738,K_to_Gamma,-0.0012749999999999999,1291.4342370134284
0.0038001738,K_to_Gamma,-0.0013499999999999999,1291.4376144358755
0.0038001738,K_to_Gamma,-0.0014249999999999998,1291.4411839693887
0.0038001738,K_to_Gamma,-0.0014999999999999998,1291.4449454671794
0.0038001738,K_to_Gamma,-0.0015749999999999998,1291.4488987746934
0.0038001738,K_to_Gamma,-0.0016499999999999998,1291.453043729637
0.0038001738,K_to_Gamma,-0.0017249999999999998,1291.4573801620058
0.0038001738,K_to_Gamma,-0.0018,1291.4619078941123
0.0038001738,K_to_Gamma,-0.001875,1291.4666267406162
0.0038001738,K_to_Gamma,-0.00195,1291.4715365085576
0.0038001738,K_to_Gamma,-0.002025,1291.4766369973877
0.0038001738,K_to_Gamma,-0.0021,1291.481927999003
0.0038001738,K_to_Gamma,-0.002175,1291.4874092977814
0.0038001738,K_to_Gamma,-0.00225,1291.4930806706177
0.0038001738,K_to_Gamma,-0.002325,1291.4989418869607
0.0038001738,K_to_Gamma,-0.0024,1291.5049927088535
0.0038001738,K_to_Gamma,-0.0024749999999999998,1291.5112328909709
0.0038001738,K_to_Gamma,-0.0025499999999999997,1291.5176621806625
0.0038001738,K_to_Gamma,-0.0026249999999999997,1291.5242803179933
0.0038001738,K_to_Gamma,-0.0026999999999999997,1291.5310870357876
