signed_distance,MLIP_full_EPC_LR_original_cm-1,MLIP_full_EPC_LR_reanchored_cm-1,DFPT_N_infinity_local_cusp_cm-1,K_aligned_model_minus_DFPT_cm-1
-0.0024749999999999998,1283.7770402078702,1285.798873234187,1285.8924709875012,-0.09359775331404308
-0.00247,1283.773788015047,1285.795621041364,1285.889061561317,-0.09344051995299196
-0.002465,1283.7705344448466,1285.7923674711635,1285.8856521351327,-0.09328466396914337
-0.00246,1283.767279524654,1285.789112550971,1285.8822427089485,-0.09313015797761182
-0.002455,1283.7640232818542,1285.785856308171,1285.8788332827644,-0.09297697459328447
-0.00245,1283.7607657438339,1285.7825987701508,1285.87542385658,-0.09282508642922949
-0.002445,1283.7575069379775,1285.7793399642944,1285.872014430396,-0.0926744661014709
-0.00244,1283.7542468916715,1285.7760799179885,1285.8686050042118,-0.09252508622330424
-0.002435,1283.7509856323009,1285.7728186586178,1285.8651955780274,-0.09237691940961668
-0.00243,1283.7477231872513,1285.7695562135682,1285.8617861518433,-0.09222993827506798
-0.002425,1283.744459583908,1285.766292610225,1285.8583767256591,-0.09208411543409056
-0.0024200000000000003,1283.741194849657,1285.7630278759739,1285.8549672994748,-0.09193942350088946
-0.002415,1283.7379290118836,1285.7597620382005,1285.8515578732906,-0.09179583509012446
-0.00241,1283.7346620979731,1285.75649512429,1285.8481484471065,-0.09165332281645533
-0.002405,1283.7313941353113,1285.7532271616283,1285.8447390209221,-0.09151185929385974
-0.0024000000000000002,1283.7281251512834,1285.7499581776003,1285.841329594738,-0.0913714171376796
-0.002395,1283.7248551732755,1285.7466881995924,1285.8379201685539,-0.09123196896143781
-0.0023899999999999998,1283.7215842286726,1285.7434172549895,1285.8345107423695,-0.09109348738002154
-0.002385,1283.7183123448606,1285.7401453711775,1285.8311013161854,-0.09095594500786319
-0.00238,1283.7150395492247,1285.7368725755416,1285.8276918900012,-0.09081931445962255
-0.002375,1283.7117658691502,1285.7335988954671,1285.8242824638169,-0.09068356834973201
-0.00237,1283.7084913320234,1285.7303243583403,1285.8208730376327,-0.09054867929239663
-0.002365,1283.7052159652292,1285.727048991546,1285.8174636114486,-0.09041461990250355
-0.00236,1283.7019397961535,1285.7237728224704,1285.8140541852642,-0.09028136279380305
-0.002355,1283.6986628521813,1285.7204958784982,1285.81064475908,-0.09014888058186443
-0.00235,1283.6953851606988,1285.7172181870158,1285.807235332896,-0.09001714588021059
-0.002345,1283.6921067490912,1285.713939775408,1285.8038259067116,-0.08988613130350132
-0.00234,1283.6888276447437,1285.7106606710606,1285.8004164805275,-0.08975580946685113
-0.0023350000000000003,1283.6855478750424,1285.7073809013593,1285.7970070543433,-0.08962615298401033
-0.00233,1283.6822674673724,1285.7041004936893,1285.793597628159,-0.0894971344696387
-0.002325,1283.6789864491195,1285.7008194754364,1285.7901882019748,-0.089368726538396
-0.00232,1283.6757048476688,1285.6975378739858,1285.7867787757907,-0.08924090180494204
-0.0023150000000000002,1283.6724226904064,1285.6942557167233,1285.7833693496063,-0.0891136328830271
-0.00231,1283.6691400047175,1285.6909730310344,1285.7799599234222,-0.08898689238776569
-0.0023049999999999998,1283.6658568179876,1285.6876898443045,1285.776550497238,-0.08886065293359025
-0.0023,1283.6625731576023,1285.6844061839192,1285.7731410710537,-0.08873488713447841
-0.002295,1283.659289050947,1285.681122077264,1285.7697316448696,-0.08860956760554473
-0.00229,1283.6560045254075,1285.6778375517245,1285.7663222186854,-0.08848466696099422
-0.002285,1283.652719608369,1285.6745526346858,1285.762912792501,-0.0883601578152593
-0.00228,1283.6494343272175,1285.6712673535344,1285.759503366317,-0.088236012782545
-0.002275,1283.6461487093381,1285.667981735655,1285.7560939401328,-0.08811220447773849
-0.00227,1283.642862782116,1285.664695808433,1285.7526845139485,-0.08798870551549953
-0.002265,1283.6395765729376,1285.6614095992545,1285.7492750877643,-0.0878654885098058
-0.00226,1283.6362901091877,1285.6581231355046,1285.7458656615802,-0.08774252607554445
-0.002255,1283.6330034182522,1285.6548364445691,1285.7424562353958,-0.08761979082669313
-0.0022500000000000003,1283.6297165275164,1285.6515495538333,1285.7390468092117,-0.08749725537836639
-0.002245,1283.626429464366,1285.648262490683,1285.7356373830276,-0.08737489234454188
-0.00224,1283.6231422561868,1285.6449752825038,1285.7322279568432,-0.08725267433942463
-0.002235,1283.6198549303635,1285.6416879566805,1285.728818530659,-0.08713057397858393
-0.00223,1283.6165675142822,1285.6384005405992,1285.725409104475,-0.08700856387577005
-0.002225,1283.6132800353284,1285.6351130616454,1285.7219996782906,-0.08688661664518804
-0.0022199999999999998,1283.6099925208875,1285.6318255472045,1285.7185902521064,-0.08676470490195243
-0.002215,1283.606704998345,1285.628538024662,1285.7151808259223,-0.08664280126026824
-0.00221,1283.603417495087,1285.6252505214038,1285.711771399738,-0.08652087833411315
-0.002205,1283.600130038498,1285.621963064815,1285.7083619735538,-0.08639890873882905
-0.0022,1283.596842655964,1285.618675682281,1285.7049525473697,-0.08627686508862098
-0.002195,1283.593555374871,1285.6153884011878,1285.7015431211853,-0.0861547199974666
-0.00219,1283.5902682226035,1285.6121012489205,1285.6981336950012,-0.08603244608070781
-0.002185,1283.586981226548,1285.608814252865,1285.694724268817,-0.08591001595209491
-0.00218,1283.5836944140895,1285.6055274404064,1285.6913148426327,-0.08578740222628767
-0.002175,1283.5804078126137,1285.6022408389306,1285.6879054164485,-0.08566457751794587
-0.00217,1283.577121449506,1285.598954475823,1285.6844959902644,-0.08554151444150193
-0.0021650000000000003,1283.5738353521522,1285.595668378469,1285.68108656408,-0.0854181856109335
-0.00216,1283.5705495479374,1285.5923825742543,1285.677677137896,-0.0852945636415825
-0.002155,1283.5672640642472,1285.589097090564,1285.6742677117118,-0.08517062114765395
-0.00215,1283.5639789284676,1285.5858119547845,1285.6708582855274,-0.08504633074289814
-0.002145,1283.5606941679835,1285.5825271943004,1285.6674488593433,-0.08492166504288434
-0.00214,1283.557409810181,1285.579242836498,1285.6640394331591,-0.08479659666113548
-0.0021349999999999997,1283.554125882445,1285.575958908762,1285.6606300069748,-0.08467109821276608
-0.00213,1283.5508424121617,1285.5726754384787,1285.6572205807906,-0.08454514231198118
-0.002125,1283.5475594267164,1285.5693924530333,1285.6538111546065,-0.08441870157321318
-0.00212,1283.544276953494,1285.566109979811,1285.6504017284221,-0.08429174861112188
-0.002115,1283.5409950198807,1285.5628280461976,1285.646992302238,-0.08416425604036704
-0.00211,1283.5377136532618,1285.5595466795787,1285.6435828760539,-0.0840361964751537
-0.002105,1283.5344328810231,1285.55626590734,1285.6401734498695,-0.08390754252945953
-0.0021,1283.5311527305496,1285.5529857568665,1285.6367640236854,-0.08377826681885381
-0.002095,1283.5278732292272,1285.5497062555442,1285.6333545975012,-0.08364834195708681
-0.00209,1283.5245944044416,1285.5464274307585,1285.6299451713169,-0.08351774055836358
-0.002085,1283.5213162835778,1285.5431493098947,1285.6265357451327,-0.08338643523802602
-0.0020800000000000003,1283.5180388940216,1285.5398719203386,1285.6231263189486,-0.0832543986100518
-0.002075,1283.5147622631584,1285.5365952894754,1285.6197168927642,-0.0831216032888733
-0.00207,1283.511486418374,1285.533319444691,1285.61630746658,-0.08298802188915033
-0.002065,1283.5082113870535,1285.5300444133704,1285.612898040396,-0.08285362702554266
-0.00206,1283.504937196583,1285.5267702228998,1285.6094886142116,-0.08271839131180059
-0.002055,1283.5016638743477,1285.5234969006647,1285.6060791880275,-0.08258228736281126
-0.0020499999999999997,1283.4983914477327,1285.5202244740497,1285.6026697618433,-0.0824452877936892
-0.002045,1283.4951199441246,1285.5169529704415,1285.599260335659,-0.08230736521750259
-0.00204,1283.4918493909074,1285.5136824172243,1285.5958509094748,-0.08216849225050282
-0.002035,1283.4885798154683,1285.5104128417852,1285.5924414832907,-0.08202864150553069
-0.00203,1283.4853112451913,1285.5071442715082,1285.5890320571064,-0.08188778559815546
-0.002025,1283.4820437074632,1285.50387673378,1285.5856226309222,-0.08174589714212743
-0.00202,1283.4787772296688,1285.5006102559857,1285.582213204738,-0.08160294875233376
-0.0020150000000000003,1283.4755118391936,1285.4973448655105,1285.5788037785537,-0.08145891304320685
-0.00201,1283.4722475634235,1285.4940805897404,1285.5753943523696,-0.08131376262917911
-0.002005,1283.4689844297436,1285.4908174560605,1285.5719849261855,-0.08116747012491032
-0.002,1283.4657224655398,1285.4875554918567,1285.568575500001,-0.08102000814437815
-0.0019950000000000002,1283.4624616166984,1285.4842946430153,1285.565166073817,-0.08087143080160786
-0.00199,1283.4592017954662,1285.4810348217832,1285.5617566476328,-0.08072182584965049
-0.001985,1283.4559429787698,1285.4777760050868,1285.5583472214485,-0.0805712163617045
-0.00198,1283.4526851435355,1285.4745181698524,1285.5549377952643,-0.08041962541187786
-0.001975,1283.4494282666892,1285.4712612930061,1285.5515283690802,-0.08026707607405115
-0.00197,1283.4461723251572,1285.4680053514742,1285.5481189428958,-0.0801135914216502
-0.0019649999999999997,1283.4429172958662,1285.4647503221831,1285.5447095167117,-0.0799591945285556
-0.00196,1283.4396631557422,1285.4614961820591,1285.5413000905276,-0.07980390846842056
-0.001955,1283.4364098817114,1285.4582429080283,1285.5378906643432,-0.07964775631489829
-0.00195,1283.4331574507003,1285.4549904770172,1285.534481238159,-0.07949076114186937
-0.001945,1283.4299058396346,1285.4517388659515,1285.531071811975,-0.07933294602344176
-0.0019399999999999999,1283.4266550254415,1285.4484880517584,1285.5276623857906,-0.07917433403213181
-0.0019349999999999999,1283.4234049850463,1285.4452380113632,1285.5242529596064,-0.07901494824318434
-0.00193,1283.420155695376,1285.441988721693,1285.5208435334223,-0.07885481172934306
-0.001925,1283.4169071333567,1285.4387401596737,1285.517434107238,-0.07869394756426118
-0.00192,1283.4136592759144,1285.4354923022313,1285.5140246810538,-0.07853237882250141
-0.001915,1283.4104120999755,1285.4322451262924,1285.5106152548697,-0.07837012857726222
-0.00191,1283.4071655824664,1285.4289986087833,1285.5072058286853,-0.07820721990196944
-0.001905,1283.4039197003133,1285.4257527266302,1285.5037964025012,-0.0780436758709584
-0.0019,1283.4006744304422,1285.4225074567591,1285.500386976317,-0.0778795195578823
-0.001895,1283.3974297497803,1285.4192627760972,1285.4969775501327,-0.07771477403548488
-0.00189,1283.3941856352524,1285.4160186615693,1285.4935681239485,-0.07754946237923832
-0.001885,1283.3909420637858,1285.4127750901027,1285.4901586977644,-0.07738360766165897
-0.00188,1283.387699012307,1285.4095320386239,1285.48674927158,-0.07721723295617267
-0.001875,1283.3844564577414,1285.4062894840583,1285.483339845396,-0.07705036133756948
-0.00187,1283.3812143770158,1285.4030474033327,1285.4799304192118,-0.07688301587904789
-0.001865,1283.3779727470562,1285.3998057733731,1285.4765209930274,-0.07671521965426109
-0.0018599999999999999,1283.3747315447893,1285.3965645711062,1285.4731115668433,-0.07654699573708967
-0.0018549999999999999,1283.3714907471408,1285.3933237734577,1285.4697021406591,-0.07637836720141422
-0.0018499999999999999,1283.3682503310374,1285.3900833573543,1285.4662927144748,-0.0762093571204332
-0.001845,1283.3650102734055,1285.3868432997224,1285.4628832882906,-0.07603998856825456
-0.00184,1283.3617705511706,1285.3836035774875,1285.4594738621065,-0.07587028461898626
-0.001835,1283.3585311412596,1285.3803641675765,1285.4560644359221,-0.0757002683455994
-0.00183,1283.3552920205989,1285.3771250469158,1285.452655009738,-0.07552996282220192
-0.001825,1283.3520531661143,1285.3738861924312,1285.4492455835539,-0.07535939112267442
-0.00182,1283.3488145547321,1285.370647581049,1285.4458361573695,-0.07518857632044273
-0.001815,1283.3455761633795,1285.3674091896964,1285.4424267311854,-0.07501754148893269
-0.00181,1283.3423379689812,1285.364170995298,1285.4390173050012,-0.07484630970316175
-0.001805,1283.3390999484645,1285.3609329747815,1285.4356078788169,-0.07467490403541888
-0.0018,1283.335862078756,1285.357695105073,1285.4321984526327,-0.07450334755981203
-0.001795,1283.332624336781,1285.354457363098,1285.4287890264486,-0.07433166335067654
-0.00179,1283.329386699466,1285.351219725783,1285.4253796002643,-0.07415987448121086
-0.001785,1283.3261491437381,1285.347982170055,1285.4219701740801,-0.07398800402506822
-0.00178,1283.3229116465225,1285.3447446728394,1285.418560747896,-0.07381607505658394
-0.0017749999999999999,1283.319674184746,1285.341507211063,1285.4151513217116,-0.07364411064872911
-0.0017699999999999999,1283.3164367353352,1285.338269761652,1285.4117418955275,-0.07347213387538432
-0.0017649999999999999,1283.3131992752153,1285.3350323015322,1285.4083324693433,-0.07330016781111226
-0.00176,1283.3099617813136,1285.3317948076306,1285.404923043159,-0.07312823552842929
-0.001755,1283.3067242305563,1285.3285572568732,1285.4015136169749,-0.07295636010167073
-0.00175,1283.3034865998686,1285.3253196261855,1285.3981041907907,-0.07278456460517191
-0.001745,1283.3002488661782,1285.3220818924951,1285.3946947646064,-0.0726128721112218
-0.00174,1283.2970110064105,1285.3188440327274,1285.3912853384222,-0.07244130569483787
-0.001735,1283.2937729974922,1285.315606023809,1285.387875912238,-0.07226988842899118
-0.00173,1283.2905348163488,1285.3123678426657,1285.3844664860537,-0.07209864338801708
-0.001725,1283.2872964399075,1285.3091294662245,1285.3810570598696,-0.07192759364511403
-0.00172,1283.2840578450944,1285.3058908714113,1285.3776476336855,-0.07175676227416261
-0.001715,1283.2808190088354,1285.3026520351523,1285.374238207501,-0.07158617234881604
-0.00171,1283.2775799080569,1285.2994129343738,1285.370828781317,-0.07141584694318226
-0.001705,1283.2743405196854,1285.2961735460024,1285.3674193551328,-0.07124580913045975
-0.0017,1283.2711008206468,1285.2929338469637,1285.3640099289485,-0.07107608198475646
-0.001695,1283.2678607878674,1285.2896938141844,1285.3606005027643,-0.07090668857995297
-0.0016899999999999999,1283.264620398274,1285.286453424591,1285.3571910765802,-0.07073765198924775
-0.0016849999999999999,1283.2613796287924,1285.2832126551093,1285.3537816503958,-0.07056899528652139
-0.0016799999999999999,1283.2581384563487,1285.2799714826656,1285.3503722242117,-0.0704007415461092
-0.001675,1283.2548968578699,1285.2767298841868,1285.3469627980276,-0.07023291384075492
-0.00167,1283.2516548102815,1285.2734878365984,1285.3435533718432,-0.07006553524479386
-0.001665,1283.2484122905103,1285.2702453168272,1285.340143945659,-0.06989862883187925
-0.00166,1283.245169275482,1285.267002301799,1285.336734519475,-0.06973221767589166
-0.001655,1283.2419257421236,1285.2637587684405,1285.3333250932906,-0.06956632485002956
-0.00165,1283.2386816673607,1285.2605146936776,1285.3299156671064,-0.06940097342885565
-0.001645,1283.2354370281198,1285.2572700544367,1285.3265062409223,-0.0692361864855684
-0.00164,1283.2321918013276,1285.2540248276446,1285.323096814738,-0.06907198709336626
-0.001635,1283.2289459639098,1285.2507789902268,1285.3196873885538,-0.06890839832703932
-0.00163,1283.225699492793,1285.2475325191099,1285.3162779623697,-0.06874544325978604
-0.001625,1283.2224523649031,1285.24428539122,1285.3128685361853,-0.06858314496525963
-0.00162,1283.219204557167,1285.2410375834838,1285.3094591100012,-0.06842152651734068
-0.001615,1283.2159560465102,1285.2377890728271,1285.306049683817,-0.06826061098990976
-0.0016099999999999999,1283.2127068098598,1285.2345398361767,1285.3026402576327,-0.06810042145593798
-0.0016049999999999999,1283.2094568241412,1285.231289850458,1285.2992308314485,-0.06794098099044277
-0.0015999999999999999,1283.2062060662813,1285.2280390925982,1285.2958214052644,-0.06778231266616785
-0.0015949999999999998,1283.2029545132064,1285.2247875395233,1285.29241197908,-0.06762443955676645
-0.00159,1283.1997021418422,1285.221535168159,1285.289002552896,-0.06746738473680125
-0.001585,1283.1964489291151,1285.218281955432,1285.2855931267118,-0.0673111712796981
-0.00158,1283.1931948519523,1285.2150278782692,1285.2821837005274,-0.06715582225820071
-0.001575,1283.189939887279,1285.211772913596,1285.2787742743433,-0.06700136074732654
-0.00157,1283.1866840120217,1285.2085170383386,1285.2753648481591,-0.06684780982050142
-0.001565,1283.1834272031072,1285.205260229424,1285.2719554219748,-0.06669519255069645
-0.00156,1283.1801694374608,1285.2020024637777,1285.2685459957906,-0.06654353201292906
-0.001555,1283.1769106920094,1285.1987437183263,1285.2651365696065,-0.06639285128017036
-0.00155,1283.1736509436796,1285.1954839699965,1285.2617271434221,-0.0662431734256188
-0.001545,1283.1703901693973,1285.1922231957142,1285.258317717238,-0.0660945215238371
-0.00154,1283.1671283460885,1285.1889613724054,1285.2549082910539,-0.06594691864847846
-0.001535,1283.1638654506796,1285.1856984769965,1285.2514988648695,-0.06580038787296871
-0.00153,1283.1606014600973,1285.1824344864142,1285.2480894386854,-0.06565495227118845
-0.0015249999999999999,1283.1573363512673,1285.1791693775842,1285.2446800125012,-0.06551063491701825
-0.0015199999999999999,1283.1540701011163,1285.1759031274332,1285.241270586317,-0.06536745888365658
-0.0015149999999999999,1283.1508026865706,1285.1726357128875,1285.2378611601328,-0.0652254472452114
-0.0015099999999999998,1283.147534084556,1285.1693671108728,1285.2344517339486,-0.06508462307579066
-0.001505,1283.144264271999,1285.166097298316,1285.2310423077643,-0.06494500944836545
-0.0015,1283.1409932258262,1285.162826252143,1285.2276328815801,-0.06480662943704374
-0.001495,1283.1377208373162,1285.1595538636332,1285.224223455396,-0.06466959176282217
-0.00149,1283.1344470321355,1285.1562800584525,1285.2208140292116,-0.06453397075915746
-0.001485,1283.1311718387915,1285.1530048651084,1285.2174046030275,-0.06439973791907505
-0.00148,1283.1278952857906,1285.1497283121075,1285.2139951768434,-0.06426686473582777
-0.001475,1283.1246174016408,1285.1464504279577,1285.210585750659,-0.06413532270130418
-0.00147,1283.121338214848,1285.143171241165,1285.2071763244749,-0.06400508330989396
-0.001465,1283.1180577539205,1285.1398907802375,1285.2037668982907,-0.06387611805325832
-0.00146,1283.1147760473646,1285.1366090736815,1285.2003574721064,-0.06374839842487745
-0.001455,1283.1114931236878,1285.1333261500047,1285.1969480459222,-0.06362189591754941
-0.00145,1283.1082090113969,1285.1300420377138,1285.193538619738,-0.06349658202429964
-0.0014449999999999999,1283.104923738999,1285.126756765316,1285.1901291935537,-0.06337242823769884
-0.0014399999999999999,1283.1016373350014,1285.1234703613184,1285.1867197673696,-0.0632494060512272
-0.0014349999999999999,1283.0983498279115,1285.1201828542285,1285.1833103411855,-0.06312748695700066
