 written on  2Jul2026 at 03:32:34 
          11
         157
    3    2    1    1    2    2    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    2    3    1    1    1    1    1    1    1
    1    1    1    1    3    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    3    1    1    1    1    1    1    1    1    1    1    1    3
    2    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    2    2    1    1    2    3
   -8   -4    0    1    1    0.004594    0.003622
   -8   -4    0    2    1   -0.005558    0.006886
   -8   -4    0    3    1    0.010674    0.010481
   -8   -4    0    4    1   -0.003849   -0.007278
   -8   -4    0    5    1   -0.014981   -0.000070
   -8   -4    0    6    1    0.008438   -0.000099
   -8   -4    0    7    1    0.000747    0.007910
   -8   -4    0    8    1   -0.005409    0.013767
   -8   -4    0    9    1    0.005803    0.005462
   -8   -4    0   10    1    0.004116    0.000290
   -8   -4    0   11    1    0.004397    0.004113
   -8   -4    0    1    2    0.005322    0.004126
   -8   -4    0    2    2   -0.005243    0.000329
   -8   -4    0    3    2   -0.000847    0.007191
   -8   -4    0    4    2    0.000950    0.005959
   -8   -4    0    5    2    0.003796   -0.004394
   -8   -4    0    6    2   -0.000425   -0.007014
   -8   -4    0    7    2    0.000323    0.000977
   -8   -4    0    8    2    0.007145   -0.001796
   -8   -4    0    9    2    0.003734    0.001562
   -8   -4    0   10    2   -0.002571    0.010848
   -8   -4    0   11    2    0.001987    0.004045
   -8   -4    0    1    3    0.001866   -0.006093
   -8   -4    0    2    3    0.008516    0.001466
   -8   -4    0    3    3    0.012761   -0.013275
   -8   -4    0    4    3   -0.001692   -0.000725
   -8   -4    0    5    3   -0.013867   -0.021829
   -8   -4    0    6    3    0.008147    0.007349
   -8   -4    0    7    3   -0.000373   -0.005665
   -8   -4    0    8    3    0.011548    0.008191
   -8   -4    0    9    3    0.000061    0.001339
   -8   -4    0   10    3    0.000707   -0.007880
   -8   -4    0   11    3   -0.009752    0.002199
   -8   -4    0    1    4   -0.000668   -0.006406
   -8   -4    0    2    4    0.004335    0.003256
   -8   -4    0    3    4   -0.005078   -0.003487
   -8   -4    0    4    4   -0.012510    0.007350
   -8   -4    0    5    4   -0.002516    0.003313
   -8   -4    0    6    4   -0.000916    0.000073
   -8   -4    0    7    4   -0.002346   -0.005538
   -8   -4    0    8    4    0.025092    0.001210
   -8   -4    0    9    4    0.003522   -0.005453
   -8   -4    0   10    4    0.001375   -0.006828
   -8   -4    0   11    4   -0.004197   -0.010557
   -8   -4    0    1    5   -0.004408   -0.001221
   -8   -4    0    2    5    0.000525   -0.004505
   -8   -4    0    3    5    0.008025   -0.001479
   -8   -4    0    4    5    0.001733    0.001198
   -8   -4    0    5    5    0.015223   -0.002017
   -8   -4    0    6    5    0.005580    0.004351
   -8   -4    0    7    5    0.002603   -0.002877
   -8   -4    0    8    5   -0.006243    0.010834
   -8   -4    0    9    5    0.008669    0.012691
   -8   -4    0   10    5    0.000934    0.000647
   -8   -4    0   11    5   -0.003680    0.002122
   -8   -4    0    1    6   -0.002534    0.000971
   -8   -4    0    2    6   -0.001103    0.002971
   -8   -4    0    3    6   -0.003611    0.000028
   -8   -4    0    4    6   -0.000899    0.000689
   -8   -4    0    5    6   -0.003989   -0.008347
   -8   -4    0    6    6   -0.002214   -0.000971
   -8   -4    0    7    6   -0.003450    0.001539
   -8   -4    0    8    6    0.002123   -0.009429
   -8   -4    0    9    6    0.001342    0.002681
   -8   -4    0   10    6   -0.004195    0.010122
   -8   -4    0   11    6    0.000758    0.001585
   -8   -4    0    1    7    0.000799    0.003749
   -8   -4    0    2    7    0.001683    0.003101
   -8   -4    0    3    7   -0.007666   -0.000536
   -8   -4    0    4    7   -0.003638    0.001397
   -8   -4    0    5    7   -0.003921    0.007137
   -8   -4    0    6    7    0.002279   -0.003739
   -8   -4    0    7    7    0.004989    0.005047
   -8   -4    0    8    7    0.004974    0.016801
   -8   -4    0    9    7    0.002024   -0.002045
   -8   -4    0   10    7   -0.003064    0.000060
   -8   -4    0   11    7    0.001942   -0.003519
   -8   -4    0    1    8   -0.012053    0.001549
   -8   -4    0    2    8   -0.005440   -0.002124
   -8   -4    0    3    8    0.011808    0.007099
   -8   -4    0    4    8   -0.005036   -0.007454
   -8   -4    0    5    8   -0.004528   -0.007515
   -8   -4    0    6    8    0.010765   -0.012234
   -8   -4    0    7    8   -0.002188    0.000358
   -8   -4    0    8    8   -0.016920    0.000176
   -8   -4    0    9    8    0.007902    0.000770
   -8   -4    0   10    8    0.004708   -0.005502
   -8   -4    0   11    8   -0.010542    0.011357
   -8   -4    0    1    9    0.002078    0.006865
   -8   -4    0    2    9    0.000205    0.002880
   -8   -4    0    3    9    0.004602    0.000434
   -8   -4    0    4    9    0.001192   -0.002278
   -8   -4    0    5    9   -0.009919   -0.001746
   -8   -4    0    6    9   -0.001330   -0.003024
   -8   -4    0    7    9   -0.000526   -0.000700
   -8   -4    0    8    9   -0.007784    0.007489
   -8   -4    0    9    9   -0.006670    0.000204
   -8   -4    0   10    9   -0.000692    0.000464
   -8   -4    0   11    9   -0.000113    0.004842
   -8   -4    0    1   10   -0.000134    0.000699
   -8   -4    0    2   10    0.000276   -0.000726
   -8   -4    0    3   10    0.000858   -0.002250
   -8   -4    0    4   10    0.000387    0.004330
   -8   -4    0    5   10    0.004664   -0.008059
   -8   -4    0    6   10    0.004118    0.005991
   -8   -4    0    7   10    0.001206   -0.003600
   -8   -4    0    8   10    0.000228    0.003670
   -8   -4    0    9   10    0.001924    0.007030
   -8   -4    0   10   10    0.004707   -0.009081
   -8   -4    0   11   10    0.002246    0.003693
   -8   -4    0    1   11    0.000260    0.003799
   -8   -4    0    2   11    0.005675    0.002033
   -8   -4    0    3   11    0.006094    0.000048
