t_GK,old_band1_rel_eV,old_band2_rel_eV,matched_band1_rel_eV,matched_band2_rel_eV
0.082,-7.629698255046809,3.593669053228958,-7.108257906496072,11.3018174698574
0.084,-7.628462851205284,3.5984323399413465,-7.1052372989443535,11.292729180663866
0.08600000000000001,-7.62716080369253,3.6033940129429136,-7.102144368049985,11.283433061847312
0.088,-7.6257881621344845,3.6085541745021112,-7.098979123600608,11.273929788120007
0.09,-7.624341010668595,3.6139126187906685,-7.0957415742948315,11.264220040455086
0.092,-7.622815471051173,3.6194688188431483,-7.0924317278229845,11.254304506035336
0.094,-7.621207705404433,3.625221914151255,-7.089049590959793,11.244183878242914
0.096,-7.619513918645963,3.6311706989873667,-7.0855951696681485,11.233858856689043
0.098,-7.617730360646628,3.637313611551651,-7.082068469213776,11.223330147282866
0.1,-7.61585332816447,3.6436487240363817,-7.078469494289778,11.212598462338136
0.10200000000000001,-7.61387916660414,3.6501737336996047,-7.074798249150537,11.201664520716264
0.10400000000000001,-7.611804271652109,3.656885955038149,-7.07105473775406,11.190529048004091
0.106,-7.609625090838407,3.6637823131471308,-7.067238963912014,11.179192776724491
0.108,-7.607338125075445,3.670859338349594,-7.0633509314465615,11.167656446577837
0.11,-7.604939930223861,3.6781131621756398,-7.0593906443527095,11.155920804711595
0.112,-7.602427118733645,3.685539514765659,-7.055358106965705,11.143986606016323
0.114,-7.5997963614075905,3.6931337237666466,-7.051253324131902,11.131854613444794
0.116,-7.597044389331145,3.700890714784588,-7.047076301382382,11.119525598351867
0.11800000000000001,-7.5941679960100705,3.7088050134492487,-7.042827045108102,11.107000340852224
0.12,-7.591164039754287,3.7168707491404103,-7.0385055627353195,11.094279630192705
0.122,-7.5880294463419675,3.7250816604171035,-7.034111862900393,11.08136426513651
0.124,-7.584761211994397,3.73343110218316,-7.029645955622738,11.068255054355973
0.126,-7.581356406686976,3.7419120546140254,-7.025107852474616,11.054952816830543
0.128,-7.57781217781758,3.750517133860969,-7.020497566747015,11.041458382247086
0.13,-7.574125754247853,3.759238604539771,-7.015815113610134,11.027772591398893
0.132,-7.570294450728238,3.7680683940017463,-7.011060510267604,11.013896296580327
0.134,-7.566315672711661,3.77699810837555,-7.006233776103403,10.999830361973903
0.136,-7.5621869215556865,3.786019050358738,-7.0013349328203125,10.985575664026424
0.138,-7.557905800106986,3.7951222387286307,-6.996364004569107,10.971133091811271
0.14,-7.5534700186566655,3.804298429532503,-6.991321018067475,10.956503547373558
0.14200000000000002,-7.548877401249446,3.8135381389078526,-6.986206002707804,10.94168794605535
0.14400000000000002,-7.544125892323874,3.822831667474335,-6.981018990653131,10.92668721679804
0.146,-7.53921356365612,3.832169126229959,-6.975760016920401,10.911502302419159
0.148,-7.534138621574152,3.8415404638755524,-6.970429119450514,10.89613415986096
0.15,-7.528899414404726,3.8509354954830934,-6.965026339164486,10.880583760408548
0.152,-7.5234944401107215,3.8603439324156374,-6.959551720005279,10.8648520898751
0.154,-7.517922354072149,3.8697554133989893,-6.954005308964949,10.848940148752305
0.156,-7.512181976960492,3.8791595366382152,-6.948387156096596,10.832848952323936
0.158,-7.506272302652008,3.888545892865601,-6.942697314511185,10.816579530741151
0.16,-7.500192506122944,3.8979040992005913,-6.936935840358836,10.800132929057867
0.162,-7.493941951266549,3.9072238336968335,-6.931102792794742,10.78351020722523
0.164,-7.487520198569606,3.9164948704466744,-6.92519823392963,10.766712440043964
0.166,-7.480927012584574,3.925707115109093,-6.919222228764926,10.749740717073959
0.168,-7.4741623691315136,3.934850640723679,-6.913174845113134,10.732596142500835
0.17,-7.4672264621637305,3.9439157236701465,-6.90705615350327,10.715279834958753
0.17200000000000001,-7.4601197102304,3.952892879630731,-6.900866227072339,10.697792927309983
0.17400000000000002,-7.452842762468991,3.961772899411204,-6.894605141442903,10.680136566381098
0.176,-7.445396504062107,3.970546884475219,-6.888272974587779,10.662311912656595
0.178,-7.4377820610929275,3.979206282046639,-6.881869806682116,10.644320139930304
0.18,-7.430000804735944,3.9877429196346865,-6.8753957199441595,10.626162434916118
0.182,-7.422054354721273,3.9961490388380607,-6.868850798465053,10.607839996818612
0.184,-7.4139445820132055,4.004417328285703,-6.862235128028892,10.589354036865466
0.186,-7.4056736106465,4.012540955574425,-6.855548795924066,10.570705777803223
0.188,-7.397243818667303,4.020513598066575,-6.848791890746745,10.551896453358065
0.19,-7.388657838129045,4.028329472414481,-6.841964502197759,10.532927307663915
0.192,-7.379918554097736,4.035983362682808,-6.835066720874093,10.513799594660007
0.194,-7.371029102625763,4.043470646944611,-6.828098638056026,10.494514577460219
0.196,-7.361992867657611,4.050787322232371,-6.821060345491339,10.475073527697035
0.198,-7.352813476836205,4.057930027731203,-6.813951935177783,10.455477724842538
0.2,-7.3434947961843475,4.064896066107836,-6.806773499145092,10.435728455509484
0.202,-7.334040923640505,4.07168342287602,-6.7995251292378756,10.415827012735324
0.20400000000000001,-7.324456181435269,4.078290783706319,-6.792206916900775,10.395774695252364
0.20600000000000002,-7.314745107300056,4.0847175495962755,-6.784818952966991,10.375572806746892
0.20800000000000002,-7.304912444506511,4.090963849825102,-6.777361327451833,10.355222655110886
0.21,-7.294963130741746,4.0970305526258795,-6.769834129352151,10.334725551689132
0.212,-7.284902285830907,4.102919273517218,-6.762237446453315,10.314082810525292
0.214,-7.274735198325989,4.108632381245784,-6.754571365144739,10.293295747610053
0.216,-7.2644673109864195,4.114173001300812,-6.746835970245185,10.272365680134595
0.218,-7.254104205184304,4.119545016971614,-6.739031344839044,10.251293925752698
0.22,-7.24365158427439,4.1247530679293725,-6.731157570124652,10.230081801854528
0.222,-7.233115255975824,4.129802546324823,-6.723214725275654,10.208730624855281
0.224,-7.222501113820095,4.134699590403977,-6.715202887316452,10.187241709501691
0.226,-7.211815117726645,4.139451075654613,-6.70712213101251,10.165616368199302
0.228,-7.201063273774648,4.144064603507012,-6.6989725287764665,10.143855910363271
0.23,-7.190251613246255,4.14854848762296,-6.6907541505906964,10.121961641795458
0.232,-7.179386171023567,4.152911737817751,-6.682467063946947,10.099934864090176
0.234,-7.168472963427653,4.1571640416704,-6.674111333803688,10.077776874071102
0.23600000000000002,-7.157517965594631,4.161315743887565,-6.665687022561555,10.055488963261467
