distance,pooled_top_cm-1,seed0_top_cm-1,seed1_top_cm-1,seed2_top_cm-1,leave_seed0_out_top_cm-1,leave_seed1_out_top_cm-1,leave_seed2_out_top_cm-1
0.07510247377532059,1521.4456984196177,1526.4378384164004,1519.2911766828115,1519.0675255028475,1518.7740316442519,1522.3565500329712,1523.3843865243473
0.07627594992805994,1523.6576322651342,1528.8078589128193,1521.5142072020938,1521.141194998572,1520.9175431414217,1524.5651861820047,1525.6766400874462
0.07744942608079936,1525.832928336994,1531.13832497997,1523.702823325294,1523.1788123822605,1523.0259732792852,1526.736223213128,1527.9315996030787
0.07862290223353871,1527.9713039800636,1533.428720182401,1525.8567440176996,1525.1802930749573,1525.0991432988635,1528.869378305278,1530.1488693037309
0.07979637838627812,1530.0724838533793,1535.6785371158348,1527.9756944715402,1527.1455600310524,1527.136881035802,1530.9643764360712,1532.3280612138292
0.08096985453901748,1532.1362003960483,1537.8872781223342,1530.059406573001,1529.0745439686118,1529.1390212665708,1533.0209508467437,1534.4687957400292
0.08214333069175689,1534.162194289669,1540.0544560005594,1532.107619365617,1530.9671835968804,1531.1054060520025,1535.03884350359,1536.570702257032
0.08331680684449624,1536.1502149168348,1542.1795947103692,1534.1200795095867,1532.8234258406465,1533.0358850777766,1537.0178055554375,1538.633419688341
0.08449028299723563,1538.1000208152377,1544.2622300710439,1536.0965417365558,1534.643226061171,1534.9303159915123,1538.9575977867137,1540.6565970813829
0.08566375914997501,1540.0113801269647,1546.3019104524308,1538.0367692994307,1536.4265482733654,1536.7885647360922,1540.8579910656629,1542.6398941764382
0.0868372353027144,1541.8840710425204,1548.298197458332,1539.9405344167942,1538.1733653589388,1538.6105058788833,1542.7187667872681,1544.5829819688424
0.08801071145545378,1543.717882239153,1550.250666601481,1541.8076187114816,1539.8836592752218,1540.396022936486,1544.5397173104461,1546.4855432639026
0.08918418760819316,1545.5126133130493,1552.1589079694604,1543.63781364292,1541.5574212593854,1542.1450086946775,1546.3206463890785,1548.3472732240414
0.09035766376093254,1547.2680752049798,1554.022526880957,1545.4309209328048,1543.194652027791,1543.857365523201,1548.0613695964594,1550.1678799076285
0.09153113991367193,1548.9840906189684,1555.8411445317208,1547.186752983728,1544.7953619701875,1545.5330056850585,1549.7617147427268,1551.9470847990249
0.09270461606641131,1550.6604944335754,1557.6143986296802,1548.9051332903443,1546.3595713385082,1547.171851639972,1551.4215222848647,1553.6846233293393
0.0938780922191507,1552.2971341053874,1559.3419440186137,1550.5858968427096,1547.8873104299944,1548.7738363416795,1553.0406457288618,1555.380245387434
0.09505156837189008,1553.8938700642989,1561.023453289827,1552.2288905214007,1549.3786197644029,1550.3389035287391,1554.6189520236155,1557.0337158207042
0.09622504452462946,1555.450576100211,1562.6586173813082,1553.8339734840415,1550.833550255039,1551.8670080085005,1556.15632194617,1558.6448149251833
0.09739852067736884,1556.9671397407265,1564.2471461638193,1555.4010175428937,1552.252163373376,1553.3581159339385,1557.6526504779024,1560.2133389245353
0.0985719968301082,1558.443462619466,1565.7887690134078,1556.9299075331191,1553.6345313070194,1554.8122050730244,1559.1078471712435,1561.739100437484
0.09974547298284761,1559.8794608346307,1567.2832353698489,1558.4205416714026,1554.9807371107754,1556.2292650703002,1560.521836506556,1563.2219289332634
0.10091894913558697,1561.2750652974162,1568.7303152805061,1559.8728319045551,1556.2908748505968,1557.6092977003755,1561.8945582387685,1564.6616711746724
0.10209242528832638,1562.630222069916,1570.1297999291537,1561.2867042477912,1557.5650497401725,1558.9523171130072,1563.225967733401,1566.05819164832
0.10326590144106573,1563.9448926921455,1571.4815021492611,1562.6620991123264,1558.8033782699465,1560.258350069477,1564.5160362915813,1567.4113729816638
0.10443937759380514,1565.2190544978153,1572.7852569213055,1563.9989716219782,1560.0059883283334,1561.5274361699592,1565.764751463703,1568.7211163464424
0.1056128537465445,1566.4527009185138,1574.0409218536352,1565.297291918457,1561.1730193149237,1562.759628071571,1566.9721173513346,1569.987341848121
0.10678632989928391,1567.645841775918,1575.2483776464562,1566.5570454550168,1562.3046222454725,1563.954991696833,1568.1381548970282,1571.2099889009626
0.10795980605202327,1568.798503561712,1576.407528538497,1567.7782332781724,1563.4009598484504,1565.1136064322295,1569.262902161665,1572.3890165883636
0.10913328220476268,1569.9107297048554,1577.51830273592,1568.9608722971734,1564.4622066529716,1566.2355653165907,1570.3464145889775,1573.5244040080688
0.11030675835750203,1570.9825808258522,1578.5806528230532,1570.1049955409287,1565.4885490678876,1567.3209752190198,1571.3887652569076,1574.6161506019178
0.11148023451024144,1572.0141349777145,1579.5945561545373,1571.2106524021003,1566.4801854518632,1568.3699570060776,1572.3900451154414,1575.66427646976
0.1126537106629808,1573.005487873259,1580.560015228458,1572.2779088680622,1567.4373261742444,1569.3826456979593,1573.3503632105883,1576.6688226671836
0.11382718681572018,1573.956753098431,1581.4770580400657,1573.306847738456,1568.360193666534,1570.3591906133922,1574.2698468941644,1577.6298514867237
0.11500066296845957,1574.8680623113294,1582.3457384156761,1574.2975688290371,1569.249022464293,1571.299755502983,1575.1486420190495,1578.5474467221838
0.11617413912119895,1575.7395654266136,1583.1661363263531,1575.2501891615589,1570.1040592393106,1572.204518670772,1575.9869131195835,1579.421713915759
0.11734761527393833,1576.5714307849853,1583.9383581809782,1576.1648431394042,1570.9255628218573,1573.0736730837173,1576.7848435767903,1580.2527805876082
0.11852109142667772,1577.3638453074338,1584.6625370983156,1577.0416827087004,1571.7138042128697,1573.9074264688775,1577.5426357681008,1581.0407964475478
0.1196945675794171,1578.1170146339512,1585.3388331576775,1577.8808775046507,1572.469066585908,1574.7060013980356,1578.2605112012689,1581.785933588544
0.12086804373215648,1578.8311632463988,1585.9674336278101,1578.6826149828132,1573.1916452787402,1575.469635359534,1578.9387106321697,1582.4883866616794
0.12204151988489587,1579.506534575265,1586.5485531736158,1579.447100535083,1573.8818477744096,1576.1985808170775,1579.5774941661793,1583.1483730322661
0.12321499603763525,1580.1433910900016,1587.0824340403217,1580.1745575901016,1574.5399936716324,1576.8931052552823,1580.1771413428405,1583.7661329167966
0.12438847219037463,1580.7420143726602,1587.5693462147292,1580.8652276978555,1575.1664146444239,1577.5534912117441,1580.7379512035152,1584.3419295004176
0.12556194834311402,1581.3027051745637,1588.0095875631491,1581.5193705982103,1575.761454390804,1578.1800362954168,1581.260242341754,1584.8760490346067
0.1267354244958534,1581.8257834557326,1588.4034839456679,1582.137264273138,1576.3254685704762,1578.7730531910747,1581.7443529360921,1585.368800914764
0.12790890064859278,1582.3115884068006,1588.7513893063513,1582.7192049823918,1576.8588247313726,1579.3328696496817,1582.1906407649974,1585.8205177373854
0.12908237680133217,1582.760478453168,1589.053685739031,1583.2655072823948,1577.3619022249518,1579.8598284644427,1582.599483203721,1586.231555336549
0.13025585295407155,1583.1728312411321,1589.3107835282963,1583.7765040281104,1577.835092110175,1580.3542874323693,1582.971277202771,1586.6022927993995
0.13142932910681093,1583.5490436057555,1589.5231211653308,1584.2525463576665,1578.2787970460543,1580.8166193011707,1583.306439247782,1586.9331324603297
0.13260280525955032,1583.8895315202296,1589.6911653382222,1584.6940036595042,1578.6934311727048,1581.2472117012944,1583.6054053005137,1587.2244998736028
0.1337762814122897,1584.194730026512,1589.8154108963934,1585.1012635218433,1579.0794199808367,1581.6464670629614,1583.8686307207674,1587.4768437640928
0.13494975756502908,1584.4650931469955,1589.8963807888,1585.4747316642436,1579.4372001696217,1582.0148025180301,1584.0965901689776,1587.6906359558934
0.13612323371776844,1584.701093777027,1589.934625975535,1585.814831851052,1579.7672194928775,1582.3526497865478,1584.2897774892772,1587.8663712785064
0.13729670987050782,1584.903223558032,1589.9307253124896,1586.1220057865569,1580.0699365935473,1582.6604550478578,1584.4487055728187,1588.0045674503497
0.1384701860232472,1585.0719927310902,1589.8852854087472,1586.3967129916252,1580.3458208264262,1582.9386787961255,1584.57390620117,1588.1057649393208
0.1396436621759866,1585.2079299707439,1589.7989404563484,1586.6394306616573,1580.5953520691216,1583.1877956801789,1584.6659298695824,1588.1705268001665
0.14081713832872597,1585.3115821988906,1589.6723520321189,1586.8506535056806,1580.8190205212422,1583.408294327555,1584.7253455899875,1588.1994384884038
0.14199061448146535,1585.3835143785855,1589.5062088712227,1587.0308935664052,1581.0173264918046,1583.600677152658,1584.7527406735328,1588.193107650574
0.14316409063420474,1585.424309287604,1589.3012266121411,1587.18068002109,1581.1907801748848,1583.7654601489521,1584.7487204925387,1588.152163890581
0.14433756678694412,1585.4345672716388,1589.0581475127651,1587.300558963064,1581.339901413531,1583.9031726651326,1584.713908221725,1588.0772585119166
0.1455110429396835,1585.4149059769977,1588.7777401373096,1587.3910931637713,1581.465219451968,1584.0143571651972,1584.6489445586044,1587.9690642355565
0.1466845190924229,1585.3659600627052,1588.4607990137736,1587.4528618152112,1581.5672726761609,1584.0995689724068,1584.554487422942,1587.8282748933425
0.14785799524516227,1585.288380891911,1588.1081442616828,1587.4864602526604,1581.6466083427792,1584.1593759970986,1584.4312116351866,1587.65560509667
0.14903147139790165,1585.182836202532,1587.72062118985,1587.4924996575787,1581.7037822966424,1584.1943584483395,1584.27980857383,1587.4517898803165
0.15020494755064104,1585.0500097570778,1587.299099863939,1587.47160674062,1581.7393586767487,1584.205108529443,1584.1009858116236,1587.217584321269
0.15137842370338042,1584.8906009716152,1586.8444746435985,1587.424423404667,1581.7539096109638,1584.1922301173627,1583.8954667306507,1586.9537631324251
0.1525518998561198,1584.7053245238574,1586.3576636889834,1587.35160638786,1581.7480148995076,1584.1563384260073,1583.6639901162264,1586.6611202310432
0.1537253760088592,1584.4949099403816,1585.8396084364817,1587.2538268865696,1581.7222616873537,1584.0980596535464,1583.4073097296623,1586.3404682818757
0.15489885216159857,1584.2601011630013,1585.291273043506,1587.1317701583046,1581.6772441257,1584.018030613778,1583.126193859921,1585.9926382149
0.15607232831433795,1584.0016560943427,1584.7136438022173,1586.986135104574,1581.613563022654,1583.9168983516627,1582.8214248542333,1585.6184787176176
